from,to,rep_period,time_step,scenario,flow
AUS,BLK,2,4,2009,-1746.0
AUS,BLK,2,4,2012,1686.0
AUS,BLK,2,5,1900,1686.0
AUS,BLK,2,5,1982,-1746.0
AUS,BLK,2,5,1987,-30.271811927999806
AUS,BLK,2,5,1992,1686.0
AUS,BLK,2,5,1995,-1746.0
AUS,BLK,2,5,1997,-1746.0
AUS,BLK,2,5,2002,-1746.0
AUS,BLK,2,5,2008,1686.0
AUS,BLK,2,5,2009,-1746.0
AUS,BLK,2,5,2012,1686.0
AUS,BLK,2,6,1900,1686.0
AUS,BLK,2,6,1982,-1746.0
AUS,BLK,2,6,1987,-1746.0
AUS,BLK,2,6,1992,19.078346914331632
AUS,BLK,2,6,1995,-1234.6945281802737
AUS,BLK,2,6,1997,-1746.0
AUS,BLK,2,6,2002,-1746.0
AUS,BLK,2,6,2008,-1066.145593511962
AUS,BLK,2,6,2009,-1746.0
AUS,BLK,2,6,2012,1686.0
AUS,BLK,2,7,1900,1686.0
AUS,BLK,2,7,1982,-1746.0
AUS,BLK,2,7,1987,-1746.0
AUS,BLK,2,7,1992,-1746.0
AUS,BLK,2,7,1995,-1746.0
AUS,BLK,2,7,1997,-1746.0
AUS,BLK,2,7,2002,-1746.0
AUS,BLK,2,7,2008,-1746.0
AUS,BLK,2,7,2009,-1746.0
AUS,BLK,2,7,2012,1686.0
AUS,BLK,2,8,1900,1686.0
AUS,BLK,2,8,1982,-1746.0
AUS,BLK,2,8,1987,-1746.0
AUS,BLK,2,8,1992,-1746.0
AUS,BLK,2,8,1995,-1746.0
AUS,BLK,2,8,1997,-1746.0
AUS,BLK,2,8,2002,-1746.0
AUS,BLK,2,8,2008,981.9729123410707
AUS,BLK,2,8,2009,-1746.0
AUS,BLK,2,8,2012,1686.0
AUS,BLK,2,9,1900,1686.0
AUS,BLK,2,9,1982,-1746.0
AUS,BLK,2,9,1987,-1746.0
AUS,BLK,2,9,1992,1686.0
AUS,BLK,2,9,1995,-1746.0
AUS,BLK,2,9,1997,-1746.0
AUS,BLK,2,9,2002,-1746.0
AUS,BLK,2,9,2008,-1746.0
AUS,BLK,2,9,2009,-1746.0
AUS,BLK,2,9,2012,1686.0
AUS,BLK,2,10,1900,1686.0
AUS,BLK,2,10,1982,-1746.0
AUS,BLK,2,10,1987,-23.955786217124114
AUS,BLK,2,10,1992,-1746.0
AUS,BLK,2,10,1995,-1746.0
AUS,BLK,2,10,1997,-1746.0
AUS,BLK,2,10,2002,-1746.0
AUS,BLK,2,10,2008,-1746.0
AUS,BLK,2,10,2009,-1746.0
AUS,BLK,2,10,2012,277.3781282666605
AUS,BLK,2,11,1900,1686.0
AUS,BLK,2,11,1982,-1746.0
AUS,BLK,2,11,1987,541.9021920470987
AUS,BLK,2,11,1992,-1746.0
AUS,BLK,2,11,1995,-1746.0
AUS,BLK,2,11,1997,-1746.0
AUS,BLK,2,11,2002,-1746.0
AUS,BLK,2,11,2008,-1746.0
AUS,BLK,2,11,2009,-1746.0
AUS,BLK,2,11,2012,1686.0
AUS,BLK,2,12,1900,1686.0
AUS,BLK,2,12,1982,-1746.0
AUS,BLK,2,12,1987,292.6657922036684
AUS,BLK,2,12,1992,-1746.0
AUS,BLK,2,12,1995,-1746.0
AUS,BLK,2,12,1997,-1746.0
AUS,BLK,2,12,2002,-1746.0
AUS,BLK,2,12,2008,-1746.0
AUS,BLK,2,12,2009,-1432.1579255652182
AUS,BLK,2,12,2012,1686.0
AUS,BLK,2,13,1900,1686.0
AUS,BLK,2,13,1982,-1746.0
AUS,BLK,2,13,1987,-705.1211582562901
AUS,BLK,2,13,1992,-1746.0
AUS,BLK,2,13,1995,-1746.0
AUS,BLK,2,13,1997,-1746.0
AUS,BLK,2,13,2002,-1746.0
AUS,BLK,2,13,2008,-1746.0
AUS,BLK,2,13,2009,-1746.0
AUS,BLK,2,13,2012,1686.0
AUS,BLK,2,14,1900,1686.0
AUS,BLK,2,14,1982,-1746.0
AUS,BLK,2,14,1987,-1565.3427608536767
AUS,BLK,2,14,1992,-1746.0
AUS,BLK,2,14,1995,-557.0346563313251
AUS,BLK,2,14,1997,-1746.0
AUS,BLK,2,14,2002,-1746.0
AUS,BLK,2,14,2008,-1746.0
AUS,BLK,2,14,2009,-1746.0
AUS,BLK,2,14,2012,1686.0
AUS,BLK,2,15,1900,1686.0
AUS,BLK,2,15,1982,-1746.0
AUS,BLK,2,15,1987,-501.1972167955573
