location,technology,rep_period,time_step,scenario,production
AUS,Gas,5,12,2002,393.606719068305
AUS,Gas,5,13,1997,1574.42687627322
AUS,Gas,5,14,1997,1574.42687627322
AUS,Gas,5,15,1997,1574.42687627322
AUS,Gas,5,16,1997,393.606719068305
AUS,Gas,6,2,1997,1078.876850345133
AUS,Gas,6,4,1997,438.8318851117765
AUS,Gas,6,9,1987,1180.820157204915
AUS,Gas,6,10,1987,1574.42687627322
AUS,Gas,6,11,1987,1574.42687627322
AUS,Gas,6,12,1987,1574.42687627322
AUS,Gas,6,13,1987,1574.42687627322
AUS,Gas,6,14,1987,1574.42687627322
AUS,Gas,6,15,1987,1574.42687627322
AUS,Gas,6,16,1900,393.606719068305
AUS,Gas,6,16,1987,1574.42687627322
AUS,Gas,6,17,1900,1574.42687627322
AUS,Gas,6,17,1987,1574.42687627322
AUS,Gas,6,18,1900,1574.42687627322
AUS,Gas,6,18,1987,1574.42687627322
AUS,Gas,6,19,1900,1574.42687627322
AUS,Gas,6,19,1987,1574.42687627322
AUS,Gas,6,20,1900,1180.820157204915
AUS,Gas,6,20,1987,1574.42687627322
AUS,Gas,6,21,1987,1574.42687627322
AUS,Gas,6,22,1987,1574.42687627322
AUS,Gas,6,23,1987,1574.42687627322
AUS,Gas,6,24,1987,1574.42687627322
AUS,Gas,7,22,1982,493.64670856758534
AUS,Gas,8,1,2009,739.0150552636205
AUS,Gas,8,2,2009,62.624124144755115
AUS,Gas,8,3,2009,811.7933322068202
AUS,Gas,8,7,1992,365.87923067592783
AUS,Gas,8,8,1900,1180.820157204915
AUS,Gas,9,14,1997,393.606719068305
AUS,Gas,9,15,1997,1574.42687627322
AUS,Gas,9,16,1997,1574.42687627322
AUS,Gas,9,17,1997,1574.42687627322
AUS,Gas,9,18,1997,1574.42687627322
AUS,Gas,9,19,1997,1574.42687627322
AUS,Gas,9,20,1997,1574.42687627322
AUS,Gas,9,21,1997,1574.42687627322
AUS,Gas,9,22,1997,1574.42687627322
AUS,Gas,9,23,1997,1574.42687627322
AUS,Gas,9,24,1997,1574.42687627322
AUS,Gas,10,4,1997,53.71584251469267
AUS,Gas,10,11,1997,1180.820157204915
AUS,Gas,10,12,1997,1574.42687627322
AUS,Gas,10,13,1997,1574.42687627322
AUS,Gas,10,13,2002,1180.820157204915
AUS,Gas,10,14,1997,1574.42687627322
AUS,Gas,10,14,2002,1574.42687627322
AUS,Gas,10,15,1997,1574.42687627322
AUS,Gas,10,15,2002,1574.42687627322
AUS,Gas,10,16,1997,1180.820157204915
AUS,Gas,10,16,2002,1574.42687627322
AUS,Gas,10,17,2002,1574.42687627322
AUS,Gas,10,18,2002,1574.42687627322
AUS,Gas,10,19,2002,393.606719068305
AUS,WindOn,1,1,1900,10579.388151410514
AUS,WindOn,1,1,1982,6521.650048630024
AUS,WindOn,1,1,1987,4216.90105684399
AUS,WindOn,1,1,1992,14638.278302156768
AUS,WindOn,1,1,1995,11491.491691179956
AUS,WindOn,1,1,1997,401.2331204442848
AUS,WindOn,1,1,2002,1146.082663838007
AUS,WindOn,1,1,2008,8559.97951906156
AUS,WindOn,1,1,2009,3288.126005112895
AUS,WindOn,1,1,2012,15216.769912678192
AUS,WindOn,1,2,1900,10350.990307036367
AUS,WindOn,1,2,1982,6607.531397677873
AUS,WindOn,1,2,1987,4271.494717326828
AUS,WindOn,1,2,1992,14573.539615755384
AUS,WindOn,1,2,1995,11149.44508436919
AUS,WindOn,1,2,1997,413.09107713809567
AUS,WindOn,1,2,2002,1058.2825347356043
AUS,WindOn,1,2,2008,8533.465067935294
AUS,WindOn,1,2,2009,3378.0316028146553
AUS,WindOn,1,2,2012,15121.694347113182
AUS,WindOn,1,3,1900,9711.476342788756
AUS,WindOn,1,3,1982,6882.500639198479
AUS,WindOn,1,3,1987,4040.9506795728867
AUS,WindOn,1,3,1992,14408.85878949304
AUS,WindOn,1,3,1995,10841.50018216045
AUS,WindOn,1,3,1997,392.9669690348731
AUS,WindOn,1,3,2002,1022.8169869560265
AUS,WindOn,1,3,2008,8439.845425882944
AUS,WindOn,1,3,2009,3445.030744510248
AUS,WindOn,1,3,2012,15153.719101535014
AUS,WindOn,1,4,1900,8816.156792842097
AUS,WindOn,1,4,1982,6892.073413911933
AUS,WindOn,1,4,1987,3951.5451512771756
AUS,WindOn,1,4,1992,14275.299064140774
AUS,WindOn,1,4,1995,10435.986779058801
AUS,WindOn,1,4,1997,386.63958292855335
AUS,WindOn,1,4,2002,1047.1962352890314
AUS,WindOn,1,4,2008,8020.40980636188
AUS,WindOn,1,4,2009,3107.463034489256
AUS,WindOn,1,4,2012,15214.425295601231
AUS,WindOn,1,5,1900,7792.934450045914
AUS,WindOn,1,5,1982,6831.066290067798
AUS,WindOn,1,5,1987,3903.374422433366
AUS,WindOn,1,5,1992,13933.541451688363
AUS,WindOn,1,5,1995,10089.494429020786
AUS,WindOn,1,5,1997,396.21047301548424
AUS,WindOn,1,5,2002,1059.5113235298127
AUS,WindOn,1,5,2008,7434.9280137204005
AUS,WindOn,1,5,2009,2803.7801673490408
AUS,WindOn,1,5,2012,15237.780850488205
AUS,WindOn,1,6,1900,6765.14415036225
AUS,WindOn,1,6,1982,6676.58925567645
AUS,WindOn,1,6,1987,3601.606726542018
AUS,WindOn,1,6,1992,13858.505531234063
AUS,WindOn,1,6,1995,9878.95842524851
AUS,WindOn,1,6,1997,416.07809300132783
AUS,WindOn,1,6,2002,1015.8113386853686
AUS,WindOn,1,6,2008,6933.105695054282
AUS,WindOn,1,6,2009,2623.3280600116655
AUS,WindOn,1,6,2012,15349.369604632018
AUS,WindOn,1,7,1900,5942.91191061532
AUS,WindOn,1,7,1982,6695.395584524928
AUS,WindOn,1,7,1987,3840.822379741038
AUS,WindOn,1,7,1992,13818.233200466524
AUS,WindOn,1,7,1995,9797.284658132452
AUS,WindOn,1,7,1997,434.1071211240875
AUS,WindOn,1,7,2002,905.6217298974512
AUS,WindOn,1,7,2008,6725.40320697104
AUS,WindOn,1,7,2009,2512.3742483992382
AUS,WindOn,1,7,2012,15623.198333770979
AUS,WindOn,1,8,1900,4965.369136693967
AUS,WindOn,1,8,1982,6999.1842972609375
AUS,WindOn,1,8,1987,4117.624617427824
AUS,WindOn,1,8,1992,13682.405347126694
AUS,WindOn,1,8,1995,9668.260732913966
AUS,WindOn,1,8,1997,469.6568406912209
AUS,WindOn,1,8,2002,838.268220181874
AUS,WindOn,1,8,2008,6576.412972172778
AUS,WindOn,1,8,2009,2572.4589927488278
AUS,WindOn,1,8,2012,15724.80642014839
AUS,WindOn,1,9,1900,3969.5545352226854
AUS,WindOn,1,9,1982,6956.557175863952
AUS,WindOn,1,9,1987,4464.875804827888
AUS,WindOn,1,9,1992,13466.166544678375
AUS,WindOn,1,9,1995,9478.58646214158
AUS,WindOn,1,9,1997,507.837384471618
AUS,WindOn,1,9,2002,756.4941989269753
AUS,WindOn,1,9,2008,6230.095740978181
AUS,WindOn,1,9,2009,2469.03591200154
AUS,WindOn,1,9,2012,15742.17912724085
AUS,WindOn,1,10,1900,3476.215191374526
AUS,WindOn,1,10,1982,6142.339174420392
AUS,WindOn,1,10,1987,4395.030646775084
AUS,WindOn,1,10,1992,12956.326026332961
AUS,WindOn,1,10,1995,9193.0755072277
AUS,WindOn,1,10,1997,490.5508244598953
AUS,WindOn,1,10,2002,613.603111644092
AUS,WindOn,1,10,2008,5803.034006908341
AUS,WindOn,1,10,2009,2125.6269252689217
AUS,WindOn,1,10,2012,15718.626251344824
AUS,WindOn,1,11,1900,3435.1035793871797
AUS,WindOn,1,11,1982,4983.325706330958
AUS,WindOn,1,11,1987,3647.1311948861257
AUS,WindOn,1,11,1992,12986.089100229256
AUS,WindOn,1,11,1995,8774.822703959526
AUS,WindOn,1,11,1997,387.55234475712314
AUS,WindOn,1,11,2002,265.5079690703053
AUS,WindOn,1,11,2008,5054.591300919525
AUS,WindOn,1,11,2009,1628.9454056689974
AUS,WindOn,1,11,2012,14386.382316897909
AUS,WindOn,1,12,1900,4065.4816298598266
AUS,WindOn,1,12,1982,4425.727981008778
AUS,WindOn,1,12,1987,3665.4571355743587
AUS,WindOn,1,12,1992,12745.734842723632
AUS,WindOn,1,12,1995,8807.570689117556
AUS,WindOn,1,12,1997,376.5012885821319
AUS,WindOn,1,12,2002,288.3971789205194
AUS,WindOn,1,12,2008,5188.0494046315325
AUS,WindOn,1,12,2009,1430.2995395224202
AUS,WindOn,1,12,2012,15061.072573142445
AUS,WindOn,1,13,1900,4535.981189270572
AUS,WindOn,1,13,1982,4132.810205615069
AUS,WindOn,1,13,1987,3735.346778291439
AUS,WindOn,1,13,1992,12576.34893915048
AUS,WindOn,1,13,1995,8820.738741698142
AUS,WindOn,1,13,1997,382.2772466163909
AUS,WindOn,1,13,2002,295.34851182114875
AUS,WindOn,1,13,2008,5413.309223982167
AUS,WindOn,1,13,2009,1206.2575449803694
AUS,WindOn,1,13,2012,15892.893980873001
AUS,WindOn,1,14,1900,4755.243119869752
AUS,WindOn,1,14,1982,4162.817883516268
AUS,WindOn,1,14,1987,4075.7241759678504
AUS,WindOn,1,14,1992,12508.7151226026
AUS,WindOn,1,14,1995,8979.384327103327
AUS,WindOn,1,14,1997,426.0562876902092
AUS,WindOn,1,14,2002,343.8910790504353
AUS,WindOn,1,14,2008,5775.088682148181
AUS,WindOn,1,14,2009,1187.693278425851
AUS,WindOn,1,14,2012,16243.535287640747
AUS,WindOn,1,15,1900,5846.984815978179
AUS,WindOn,1,15,1982,4429.39394932274
AUS,WindOn,1,15,1987,4463.498152534406
AUS,WindOn,1,15,1992,12593.497891691408
AUS,WindOn,1,15,1995,9074.668398359916
AUS,WindOn,1,15,1997,471.7266126816474
AUS,WindOn,1,15,2002,460.06819310928836
AUS,WindOn,1,15,2008,6619.045728600262
AUS,WindOn,1,15,2009,1407.833385419777
AUS,WindOn,1,15,2012,16235.714767811975
AUS,WindOn,1,16,1900,6911.318770761704
AUS,WindOn,1,16,1982,4798.76509819968
AUS,WindOn,1,16,1987,4812.481872619982
AUS,WindOn,1,16,1992,12873.806045115909
AUS,WindOn,1,16,1995,9851.275449725223
AUS,WindOn,1,16,1997,581.095853011695
AUS,WindOn,1,16,2002,557.4928777122778
AUS,WindOn,1,16,2008,7403.5759294537265
AUS,WindOn,1,16,2009,1940.9698274559075
AUS,WindOn,1,16,2012,15517.907146861333
AUS,WindOn,1,17,1900,7235.643709772996
AUS,WindOn,1,17,1982,5307.951610269512
AUS,WindOn,1,17,1987,4793.456587138454
AUS,WindOn,1,17,1992,13599.115856001008
AUS,WindOn,1,17,1995,10685.651365670177
AUS,WindOn,1,17,1997,781.5305822643726
AUS,WindOn,1,17,2002,681.3703326638545
AUS,WindOn,1,17,2008,8419.339808316145
AUS,WindOn,1,17,2009,2510.6706543694836
AUS,WindOn,1,17,2012,15307.978348683813
AUS,WindOn,1,18,1900,6874.7751156618415
AUS,WindOn,1,18,1982,5739.403978115438
AUS,WindOn,1,18,1987,4731.65769500488
AUS,WindOn,1,18,1992,14304.00254859556
AUS,WindOn,1,18,1995,11154.2101132312
AUS,WindOn,1,18,1997,931.4431851640661
AUS,WindOn,1,18,2002,756.0402431324957
AUS,WindOn,1,18,2008,9106.23503011561
AUS,WindOn,1,18,2009,2808.527029642771
AUS,WindOn,1,18,2012,15278.225892571816
AUS,WindOn,1,19,1900,6673.785012612591
AUS,WindOn,1,19,1982,6033.91552050658
AUS,WindOn,1,19,1987,4826.378343272101
AUS,WindOn,1,19,1992,14711.251007451097
AUS,WindOn,1,19,1995,11398.774595649747
AUS,WindOn,1,19,1997,1034.9337312650898
AUS,WindOn,1,19,2002,841.0470041159555
AUS,WindOn,1,19,2008,9201.536897687945
AUS,WindOn,1,19,2009,2825.476408808132
AUS,WindOn,1,19,2012,15385.53764377345
AUS,WindOn,1,20,1900,6733.168452149871
AUS,WindOn,1,20,1982,6269.762834550401
AUS,WindOn,1,20,1987,5029.403911005874
AUS,WindOn,1,20,1992,15011.758761107356
AUS,WindOn,1,20,1995,11385.447528781138
AUS,WindOn,1,20,1997,1030.8822158924254
AUS,WindOn,1,20,2002,925.9345054106063
AUS,WindOn,1,20,2008,9027.160338596786
AUS,WindOn,1,20,2009,2774.7049724985036
AUS,WindOn,1,20,2012,15288.51221070984
AUS,WindOn,1,21,1900,6956.998339636534
AUS,WindOn,1,21,1982,6349.3670727267745
AUS,WindOn,1,21,1987,5020.84021043034
AUS,WindOn,1,21,1992,15179.559709381074
AUS,WindOn,1,21,1995,11327.413258134655
AUS,WindOn,1,21,1997,1006.0560023636723
AUS,WindOn,1,21,2002,1033.2088240312844
AUS,WindOn,1,21,2008,9001.714807698256
AUS,WindOn,1,21,2009,2808.831497010169
AUS,WindOn,1,21,2012,15074.777552798841
AUS,WindOn,1,22,1900,7884.293587795575
AUS,WindOn,1,22,1982,6375.500153712718
AUS,WindOn,1,22,1987,4803.564642408065
AUS,WindOn,1,22,1992,15363.112547392957
AUS,WindOn,1,22,1995,11174.532534615086
AUS,WindOn,1,22,1997,970.1575750302001
AUS,WindOn,1,22,2002,1194.1304142042748
AUS,WindOn,1,22,2008,9171.558774216697
AUS,WindOn,1,22,2009,2809.0910175944578
AUS,WindOn,1,22,2012,14836.818272747436
AUS,WindOn,1,23,1900,9309.496136690253
AUS,WindOn,1,23,1982,5755.475590023484
AUS,WindOn,1,23,1987,4254.311547295589
AUS,WindOn,1,23,1992,15448.910548121794
AUS,WindOn,1,23,1995,11164.701600246983
AUS,WindOn,1,23,1997,857.072182538627
AUS,WindOn,1,23,2002,1006.5074219226076
AUS,WindOn,1,23,2008,9112.805528140574
AUS,WindOn,1,23,2009,2660.3172824670464
AUS,WindOn,1,23,2012,15061.159986092118
AUS,WindOn,1,24,1900,9766.29182543855
AUS,WindOn,1,24,1982,5604.0500771986235
AUS,WindOn,1,24,1987,4250.683892564712
AUS,WindOn,1,24,1992,15654.606288432607
AUS,WindOn,1,24,1995,10873.958712386811
AUS,WindOn,1,24,1997,680.191374961842
AUS,WindOn,1,24,2002,1080.6098994557988
AUS,WindOn,1,24,2008,9424.476637348946
AUS,WindOn,1,24,2009,2968.08688315163
AUS,WindOn,1,24,2012,14605.647669020424
AUS,WindOn,2,1,1900,11153.42806693754
AUS,WindOn,2,1,1982,8449.851371137565
AUS,WindOn,2,1,1987,9902.280587858497
AUS,WindOn,2,1,1992,3114.133719166865
AUS,WindOn,2,1,1995,6803.262383430794
AUS,WindOn,2,1,1997,6118.832159082029
AUS,WindOn,2,1,2002,571.6659003346217
AUS,WindOn,2,1,2008,6872.555068654553
AUS,WindOn,2,1,2009,6721.86882854163
AUS,WindOn,2,1,2012,15520.97471724825
AUS,WindOn,2,2,1900,11823.395077101704
AUS,WindOn,2,2,1982,8283.411746510845
AUS,WindOn,2,2,1987,9821.197705580043
AUS,WindOn,2,2,1992,3095.3487816225875
AUS,WindOn,2,2,1995,6857.111741650026
AUS,WindOn,2,2,1997,5990.126612799902
AUS,WindOn,2,2,2002,447.7423745203955
AUS,WindOn,2,2,2008,6937.095088465468
AUS,WindOn,2,2,2009,7205.001571618434
AUS,WindOn,2,2,2012,15846.861284879944
AUS,WindOn,2,3,1900,11975.660306684471
AUS,WindOn,2,3,1982,8292.305389663325
AUS,WindOn,2,3,1987,9809.198919005643
AUS,WindOn,2,3,1992,2743.525571472039
AUS,WindOn,2,3,1995,7143.10775060909
AUS,WindOn,2,3,1997,5892.672049711864
AUS,WindOn,2,3,2002,364.3212978146984
AUS,WindOn,2,3,2008,7248.435945556048
AUS,WindOn,2,3,2009,7402.3969546567
AUS,WindOn,2,3,2012,16326.527013261242
AUS,WindOn,2,4,1900,11701.582893435494
AUS,WindOn,2,4,1982,8604.927905171304
AUS,WindOn,2,4,1987,9813.993225186137
AUS,WindOn,2,4,1992,2551.9896905471637
AUS,WindOn,2,4,1995,7573.050510288921
AUS,WindOn,2,4,1997,5909.482758900503
AUS,WindOn,2,4,2002,312.5974763049408
AUS,WindOn,2,4,2008,7608.115422250122
AUS,WindOn,2,4,2009,7184.247809948947
AUS,WindOn,2,4,2012,16892.32440646001
AUS,WindOn,2,5,1900,11107.748498062709
AUS,WindOn,2,5,1982,8694.212094240458
AUS,WindOn,2,5,1987,9941.102436019493
AUS,WindOn,2,5,1992,2597.0337093648413
AUS,WindOn,2,5,1995,8021.071687894752
AUS,WindOn,2,5,1997,6039.355545568578
AUS,WindOn,2,5,2002,291.0838011962374
AUS,WindOn,2,5,2008,7740.008032649741
AUS,WindOn,2,5,2009,6802.073328386693
AUS,WindOn,2,5,2012,17496.051445400888
AUS,WindOn,2,6,1900,11183.881112854091
AUS,WindOn,2,6,1982,8826.805001129214
AUS,WindOn,2,6,1987,10044.542027640018
AUS,WindOn,2,6,1992,2434.472268740225
AUS,WindOn,2,6,1995,8607.278448767205
AUS,WindOn,2,6,1997,6221.153465593576
AUS,WindOn,2,6,2002,281.39004670809703
AUS,WindOn,2,6,2008,8123.830738854041
AUS,WindOn,2,6,2009,6530.532255191479
AUS,WindOn,2,6,2012,17976.54945783456
AUS,WindOn,2,7,1900,11465.571787582208
AUS,WindOn,2,7,1982,8937.570905373996
AUS,WindOn,2,7,1987,10124.101030934886
AUS,WindOn,2,7,1992,2447.1902997661614
AUS,WindOn,2,7,1995,8880.617126728272
AUS,WindOn,2,7,1997,6388.602914665711
AUS,WindOn,2,7,2002,328.9061166904721
AUS,WindOn,2,7,2008,8349.784707277173
AUS,WindOn,2,7,2009,6128.886917634441
AUS,WindOn,2,7,2012,18322.558663201853
AUS,WindOn,2,8,1900,11397.052434269961
AUS,WindOn,2,8,1982,8475.298541787974
AUS,WindOn,2,8,1987,10142.66713428801
AUS,WindOn,2,8,1992,2578.452316682032
AUS,WindOn,2,8,1995,8809.621407467457
AUS,WindOn,2,8,1997,6601.684684820625
AUS,WindOn,2,8,2002,366.3573323340962
AUS,WindOn,2,8,2008,8470.689735400225
AUS,WindOn,2,8,2009,5571.84110045016
AUS,WindOn,2,8,2012,18582.91233931092
AUS,WindOn,2,9,1900,11762.4889852686
AUS,WindOn,2,9,1982,8036.517359696798
AUS,WindOn,2,9,1987,10182.379233301934
AUS,WindOn,2,9,1992,2916.5614961171427
AUS,WindOn,2,9,1995,8421.272720628365
AUS,WindOn,2,9,1997,6819.422295831135
AUS,WindOn,2,9,2002,345.0919985043419
AUS,WindOn,2,9,2008,8411.103299243367
AUS,WindOn,2,9,2009,4956.292429641051
AUS,WindOn,2,9,2012,18360.269257557244
AUS,WindOn,2,10,1900,11686.356370477219
AUS,WindOn,2,10,1982,7268.591249991513
AUS,WindOn,2,10,1987,10219.946918687185
AUS,WindOn,2,10,1992,3023.9828938925507
AUS,WindOn,2,10,1995,7977.278930863059
AUS,WindOn,2,10,1997,6791.919013618049
AUS,WindOn,2,10,2002,262.09809946561336
AUS,WindOn,2,10,2008,7669.131813873531
AUS,WindOn,2,10,2009,4027.8286295913604
AUS,WindOn,2,10,2012,17913.461733456214
AUS,WindOn,2,11,1900,11564.544186811007
AUS,WindOn,2,11,1982,6643.497117330799
AUS,WindOn,2,11,1987,10165.500940812059
AUS,WindOn,2,11,1992,2785.132825685562
AUS,WindOn,2,11,1995,7577.592537796287
AUS,WindOn,2,11,1997,6633.667153874331
AUS,WindOn,2,11,2002,261.87401136748133
AUS,WindOn,2,11,2008,5246.682635689246
AUS,WindOn,2,11,2009,2852.1982619664495
AUS,WindOn,2,11,2012,15863.893995108438
AUS,WindOn,2,12,1900,12325.87033472483
AUS,WindOn,2,12,1982,5889.714264073447
AUS,WindOn,2,12,1987,9877.006336051787
AUS,WindOn,2,12,1992,2748.492099172785
AUS,WindOn,2,12,1995,7536.635071281099
AUS,WindOn,2,12,1997,6629.147912512608
AUS,WindOn,2,12,2002,240.202246068414
AUS,WindOn,2,12,2008,4078.5571544901945
AUS,WindOn,2,12,2009,2205.681012831637
AUS,WindOn,2,12,2012,17432.538236146014
AUS,WindOn,2,13,1900,13361.273895887634
AUS,WindOn,2,13,1982,5319.110827872316
AUS,WindOn,2,13,1987,9459.941827142766
AUS,WindOn,2,13,1992,2886.2943743787196
AUS,WindOn,2,13,1995,7423.375316427631
AUS,WindOn,2,13,1997,6513.693509353541
AUS,WindOn,2,13,2002,347.5505517185291
AUS,WindOn,2,13,2008,3116.078111275893
AUS,WindOn,2,13,2009,1782.9749590307797
AUS,WindOn,2,13,2012,17668.77984646918
AUS,WindOn,2,14,1900,14153.05308971801
AUS,WindOn,2,14,1982,4775.957247183931
AUS,WindOn,2,14,1987,9943.187663431032
AUS,WindOn,2,14,1992,3343.8195449576388
AUS,WindOn,2,14,1995,8174.283619455965
AUS,WindOn,2,14,1997,6717.434075278923
AUS,WindOn,2,14,2002,401.18747481465175
AUS,WindOn,2,14,2008,2926.6940935736216
AUS,WindOn,2,14,2009,1597.724283661503
AUS,WindOn,2,14,2012,17377.552915849716
AUS,WindOn,2,15,1900,14944.832283548389
AUS,WindOn,2,15,1982,4308.188928676404
AUS,WindOn,2,15,1987,10231.042690780447
AUS,WindOn,2,15,1992,3965.677240420399
AUS,WindOn,2,15,1995,8462.546137376887
AUS,WindOn,2,15,1997,6899.54750699476
AUS,WindOn,2,15,2002,383.4593247964124
AUS,WindOn,2,15,2008,2765.6898509261255
AUS,WindOn,2,15,2009,1597.2910833073768
AUS,WindOn,2,15,2012,16571.321600890322
AUS,WindOn,2,16,1900,15934.556275836361
AUS,WindOn,2,16,1982,3901.078056630962
AUS,WindOn,2,16,1987,10206.209258247633
AUS,WindOn,2,16,1992,4817.394132315397
AUS,WindOn,2,16,1995,8853.259654256597
AUS,WindOn,2,16,1997,7175.714284887235
AUS,WindOn,2,16,2002,423.49079574225294
AUS,WindOn,2,16,2008,3224.7718663434557
AUS,WindOn,2,16,2009,1911.2563404266941
AUS,WindOn,2,16,2012,15504.98416701152
AUS,WindOn,2,17,1900,16536.003932688283
AUS,WindOn,2,17,1982,3886.9200434499803
AUS,WindOn,2,17,1987,9851.482914856088
AUS,WindOn,2,17,1992,5380.884575474655
AUS,WindOn,2,17,1995,9219.775030643248
AUS,WindOn,2,17,1997,7416.664722614702
AUS,WindOn,2,17,2002,543.8114853843427
AUS,WindOn,2,17,2008,3732.19029651255
AUS,WindOn,2,17,2009,2126.9321939934225
AUS,WindOn,2,17,2012,15253.683793108903
AUS,WindOn,2,18,1900,16870.987437770367
AUS,WindOn,2,18,1982,3549.048970450673
AUS,WindOn,2,18,1987,9550.716643645834
AUS,WindOn,2,18,1992,5405.630843073139
AUS,WindOn,2,18,1995,9503.604541119503
AUS,WindOn,2,18,1997,7468.944355873419
AUS,WindOn,2,18,2002,543.9796825861964
AUS,WindOn,2,18,2008,4079.8088010127813
AUS,WindOn,2,18,2009,2317.492099607311
AUS,WindOn,2,18,2012,15560.344993644643
AUS,WindOn,2,19,1900,17236.423988769006
AUS,WindOn,2,19,1982,3233.5041205167026
AUS,WindOn,2,19,1987,8902.321213376177
AUS,WindOn,2,19,1992,5344.006690096526
AUS,WindOn,2,19,1995,9543.083880211572
AUS,WindOn,2,19,1997,7399.986208378335
AUS,WindOn,2,19,2002,503.8327515215234
AUS,WindOn,2,19,2008,4017.150290310281
AUS,WindOn,2,19,2009,2426.6671417173784
AUS,WindOn,2,19,2012,15710.986453446074
AUS,WindOn,2,20,1900,17327.78312651866
AUS,WindOn,2,20,1982,3201.2537575919305
AUS,WindOn,2,20,1987,7978.6873101110905
AUS,WindOn,2,20,1992,5094.949545667066
AUS,WindOn,2,20,1995,9557.079238074248
AUS,WindOn,2,20,1997,7269.574537756004
AUS,WindOn,2,20,2002,521.8808081422569
AUS,WindOn,2,20,2008,3713.034551812005
AUS,WindOn,2,20,2009,2376.8117578129577
AUS,WindOn,2,20,2012,15384.942026496417
AUS,WindOn,2,21,1900,17480.04835610143
AUS,WindOn,2,21,1982,3571.2101929928886
AUS,WindOn,2,21,1987,6993.627839599112
AUS,WindOn,2,21,1992,4732.293601125477
AUS,WindOn,2,21,1995,9331.252470974527
AUS,WindOn,2,21,1997,6939.2884895480165
AUS,WindOn,2,21,2002,592.5222413725811
AUS,WindOn,2,21,2008,3498.2847277897445
AUS,WindOn,2,21,2009,2261.74240616427
AUS,WindOn,2,21,2012,14860.285646517701
AUS,WindOn,2,22,1900,17601.86053976764
AUS,WindOn,2,22,1982,4354.209322385128
AUS,WindOn,2,22,1987,6458.4248877179125
AUS,WindOn,2,22,1992,4019.737766582179
AUS,WindOn,2,22,1995,8868.893712540092
AUS,WindOn,2,22,1997,6489.210236972535
AUS,WindOn,2,22,2002,558.6266751346548
AUS,WindOn,2,22,2008,3470.1613063347295
AUS,WindOn,2,22,2009,2289.837013578847
AUS,WindOn,2,22,2012,14254.069127047567
AUS,WindOn,2,23,1900,17708.44620047557
AUS,WindOn,2,23,1982,5534.50766001989
AUS,WindOn,2,23,1987,6299.0978589568695
AUS,WindOn,2,23,1992,3277.0074056843087
AUS,WindOn,2,23,1995,8034.552908298295
AUS,WindOn,2,23,1997,6374.432735916368
AUS,WindOn,2,23,2002,440.4501757618056
AUS,WindOn,2,23,2008,3845.663431696487
AUS,WindOn,2,23,2009,3019.881364310329
AUS,WindOn,2,23,2012,14304.102063426613
AUS,WindOn,2,24,1900,17121.933182799658
AUS,WindOn,2,24,1982,6864.342356223758
AUS,WindOn,2,24,1987,7176.049180167736
AUS,WindOn,2,24,1992,2841.0816420603796
