from,to,rep_period,time_step,scenario,flow
AUS,BLK,1,18,2009,-1241.7119748179016
AUS,BLK,1,18,2012,1686.0
AUS,BLK,1,19,1900,1686.0
AUS,BLK,1,19,1982,-1746.0
AUS,BLK,1,19,1987,-1746.0
AUS,BLK,1,19,1992,1686.0
AUS,BLK,1,19,1995,1686.0
AUS,BLK,1,19,1997,-1746.0
AUS,BLK,1,19,2002,1686.0
AUS,BLK,1,19,2008,-1746.0
AUS,BLK,1,19,2009,-1003.2912987280611
AUS,BLK,1,19,2012,1686.0
AUS,BLK,1,20,1900,1686.0
AUS,BLK,1,20,1982,-1746.0
AUS,BLK,1,20,1987,-1746.0
AUS,BLK,1,20,1992,1686.0
AUS,BLK,1,20,1995,1686.0
AUS,BLK,1,20,1997,-1746.0
AUS,BLK,1,20,2002,1686.0
AUS,BLK,1,20,2008,-1746.0
AUS,BLK,1,20,2009,-1746.0
AUS,BLK,1,20,2012,1686.0
AUS,BLK,1,21,1900,1686.0
AUS,BLK,1,21,1982,-1746.0
AUS,BLK,1,21,1987,-1746.0
AUS,BLK,1,21,1992,1686.0
AUS,BLK,1,21,1995,1686.0
AUS,BLK,1,21,1997,-1746.0
AUS,BLK,1,21,2002,1686.0
AUS,BLK,1,21,2008,-1746.0
AUS,BLK,1,21,2009,-1746.0
AUS,BLK,1,21,2012,1686.0
AUS,BLK,1,22,1900,1686.0
AUS,BLK,1,22,1982,-1746.0
AUS,BLK,1,22,1987,-1746.0
AUS,BLK,1,22,1992,1686.0
AUS,BLK,1,22,1995,1686.0
AUS,BLK,1,22,1997,-1746.0
AUS,BLK,1,22,2002,1686.0
AUS,BLK,1,22,2008,-1746.0
AUS,BLK,1,22,2009,-1746.0
AUS,BLK,1,22,2012,1686.0
AUS,BLK,1,23,1900,1686.0
AUS,BLK,1,23,1982,-1746.0
AUS,BLK,1,23,1987,1686.0
AUS,BLK,1,23,1992,1686.0
AUS,BLK,1,23,1995,1686.0
AUS,BLK,1,23,1997,-1746.0
AUS,BLK,1,23,2002,1686.0
AUS,BLK,1,23,2008,-1746.0
AUS,BLK,1,23,2009,-1746.0
AUS,BLK,1,23,2012,1686.0
AUS,BLK,1,24,1900,1686.0
AUS,BLK,1,24,1982,-1746.0
AUS,BLK,1,24,1987,1686.0
AUS,BLK,1,24,1992,1686.0
AUS,BLK,1,24,1995,1686.0
AUS,BLK,1,24,1997,-1746.0
AUS,BLK,1,24,2002,1686.0
AUS,BLK,1,24,2008,-1746.0
AUS,BLK,1,24,2009,-1746.0
AUS,BLK,1,24,2012,1686.0
AUS,BLK,1,25,1900,1686.0
AUS,BLK,1,25,1982,-1746.0
AUS,BLK,1,25,1987,1686.0
AUS,BLK,1,25,1992,1686.0
AUS,BLK,1,25,1995,1686.0
AUS,BLK,1,25,1997,-1746.0
AUS,BLK,1,25,2002,1686.0
AUS,BLK,1,25,2008,-1746.0
AUS,BLK,1,25,2009,-1746.0
AUS,BLK,1,25,2012,1686.0
AUS,BLK,1,26,1900,1686.0
AUS,BLK,1,26,1982,-1340.206358852396
AUS,BLK,1,26,1987,1686.0
AUS,BLK,1,26,1992,1686.0
AUS,BLK,1,26,1995,1686.0
AUS,BLK,1,26,1997,-1746.0
AUS,BLK,1,26,2002,1686.0
AUS,BLK,1,26,2008,-1746.0
AUS,BLK,1,26,2009,-1746.0
AUS,BLK,1,26,2012,1686.0
AUS,BLK,1,27,1900,1686.0
AUS,BLK,1,27,1982,1686.0
AUS,BLK,1,27,1987,1686.0
AUS,BLK,1,27,1992,1686.0
AUS,BLK,1,27,1995,1686.0
AUS,BLK,1,27,1997,-1746.0
AUS,BLK,1,27,2002,1686.0
AUS,BLK,1,27,2008,-1746.0
AUS,BLK,1,27,2009,-1746.0
AUS,BLK,1,27,2012,1686.0
AUS,BLK,1,28,1900,1686.0
AUS,BLK,1,28,1982,1686.0
AUS,BLK,1,28,1987,1686.0
AUS,BLK,1,28,1992,1686.0
AUS,BLK,1,28,1995,1686.0
AUS,BLK,1,28,1997,-1746.0
AUS,BLK,1,28,2002,1686.0
AUS,BLK,1,28,2008,-1746.0
AUS,BLK,1,28,2009,-1746.0
AUS,BLK,1,28,2012,1686.0
AUS,BLK,1,29,1900,1686.0
AUS,BLK,1,29,1982,1686.0
AUS,BLK,1,29,1987,1686.0
AUS,BLK,1,29,1992,1686.0
AUS,BLK,1,29,1995,1686.0
AUS,BLK,1,29,1997,-1746.0
AUS,BLK,1,29,2002,1686.0
AUS,BLK,1,29,2008,-1746.0
AUS,BLK,1,29,2009,-1746.0
AUS,BLK,1,29,2012,1686.0
AUS,BLK,1,30,1900,1686.0
AUS,BLK,1,30,1982,1686.0
AUS,BLK,1,30,1987,1686.0
AUS,BLK,1,30,1992,1686.0
AUS,BLK,1,30,1995,1686.0
AUS,BLK,1,30,1997,-1746.0
AUS,BLK,1,30,2002,1686.0
AUS,BLK,1,30,2008,-1746.0
AUS,BLK,1,30,2009,-1746.0
AUS,BLK,1,30,2012,1686.0
AUS,BLK,1,31,1900,1686.0
AUS,BLK,1,31,1982,1686.0
AUS,BLK,1,31,1987,1686.0
AUS,BLK,1,31,1992,1686.0
AUS,BLK,1,31,1995,1686.0
AUS,BLK,1,31,1997,-1746.0
AUS,BLK,1,31,2002,1686.0
AUS,BLK,1,31,2008,-1746.0
AUS,BLK,1,31,2009,-1746.0
AUS,BLK,1,31,2012,1686.0
AUS,BLK,1,32,1900,1686.0
AUS,BLK,1,32,1982,710.1028625298222
AUS,BLK,1,32,1987,1686.0
AUS,BLK,1,32,1992,1686.0
AUS,BLK,1,32,1995,1686.0
AUS,BLK,1,32,1997,-1746.0
AUS,BLK,1,32,2002,1686.0
AUS,BLK,1,32,2008,-919.6723340884615
AUS,BLK,1,32,2009,-488.6984526375925
AUS,BLK,1,32,2012,1686.0
AUS,BLK,1,33,1900,1686.0
AUS,BLK,1,33,1982,-1746.0
AUS,BLK,1,33,1987,1686.0
AUS,BLK,1,33,1992,1686.0
AUS,BLK,1,33,1995,1686.0
AUS,BLK,1,33,1997,-1746.0
AUS,BLK,1,33,2002,1686.0
AUS,BLK,1,33,2008,-143.78797498956783
AUS,BLK,1,33,2009,507.5929519146539
AUS,BLK,1,33,2012,-1746.0
AUS,BLK,1,34,1900,1686.0
AUS,BLK,1,34,1982,-1746.0
AUS,BLK,1,34,1987,1686.0
AUS,BLK,1,34,1992,1686.0
AUS,BLK,1,34,1995,-1024.6863375211406
AUS,BLK,1,34,1997,-1746.0
AUS,BLK,1,34,2002,1686.0
AUS,BLK,1,34,2008,-1133.0202225669723
AUS,BLK,1,34,2009,-897.4664331267007
AUS,BLK,1,34,2012,-1746.0
AUS,BLK,1,35,1900,1686.0
AUS,BLK,1,35,1982,1686.0
AUS,BLK,1,35,1987,1686.0
AUS,BLK,1,35,1992,1686.0
AUS,BLK,1,35,1995,1686.0
AUS,BLK,1,35,1997,-1746.0
AUS,BLK,1,35,2002,1686.0
AUS,BLK,1,35,2008,453.32805004927195
AUS,BLK,1,35,2009,-539.8665034302453
AUS,BLK,1,35,2012,-1273.6226758308858
AUS,BLK,1,36,1900,1686.0
AUS,BLK,1,36,1982,1686.0
AUS,BLK,1,36,1987,1686.0
AUS,BLK,1,36,1992,1686.0
AUS,BLK,1,36,1995,1686.0
AUS,BLK,1,36,1997,-1746.0
AUS,BLK,1,36,2002,1686.0
AUS,BLK,1,36,2008,388.06685345448614
AUS,BLK,1,36,2009,-606.5067066051149
AUS,BLK,1,36,2012,-1746.0
AUS,BLK,1,37,1900,1686.0
AUS,BLK,1,37,1982,1686.0
AUS,BLK,1,37,1987,1686.0
AUS,BLK,1,37,1992,1686.0
AUS,BLK,1,37,1995,1686.0
AUS,BLK,1,37,1997,-1746.0
AUS,BLK,1,37,2002,1686.0
AUS,BLK,1,37,2008,-647.6609905150453
AUS,BLK,1,37,2009,465.47221772298553
AUS,BLK,1,37,2012,-1746.0
AUS,BLK,1,38,1900,1686.0
AUS,BLK,1,38,1982,1686.0
AUS,BLK,1,38,1987,-1746.0
AUS,BLK,1,38,1992,1686.0
AUS,BLK,1,38,1995,1686.0
AUS,BLK,1,38,1997,-1746.0
AUS,BLK,1,38,2002,1686.0
AUS,BLK,1,38,2008,-498.2806617657818
AUS,BLK,1,38,2009,-1155.3081960019954
AUS,BLK,1,38,2012,-1272.8084904282234
AUS,BLK,1,39,1900,1686.0
AUS,BLK,1,39,1982,1008.0733648167188
AUS,BLK,1,39,1987,-1746.0
AUS,BLK,1,39,1992,1686.0
AUS,BLK,1,39,1995,1686.0
AUS,BLK,1,39,1997,-1746.0
AUS,BLK,1,39,2002,1686.0
AUS,BLK,1,39,2008,-489.61970842616097
AUS,BLK,1,39,2009,-1176.4072714630101
AUS,BLK,1,39,2012,-1746.0
AUS,BLK,1,40,1900,1686.0
AUS,BLK,1,40,1982,753.9241897329603
AUS,BLK,1,40,1987,-1746.0
AUS,BLK,1,40,1992,1686.0
AUS,BLK,1,40,1995,1686.0
AUS,BLK,1,40,1997,-1746.0
AUS,BLK,1,40,2002,1686.0
AUS,BLK,1,40,2008,-998.6505552742689
AUS,BLK,1,40,2009,-44.34041887349963
AUS,BLK,1,40,2012,-1730.61638443653
AUS,BLK,1,41,1900,1686.0
AUS,BLK,1,41,1982,325.64512123301756
AUS,BLK,1,41,1987,-1315.6843342834363
AUS,BLK,1,41,1992,1686.0
AUS,BLK,1,41,1995,-1746.0
AUS,BLK,1,41,1997,-1707.327290732878
AUS,BLK,1,41,2002,1686.0
AUS,BLK,1,41,2008,1686.0
AUS,BLK,1,41,2009,1686.0
AUS,BLK,1,41,2012,1686.0
AUS,BLK,1,42,1900,1686.0
AUS,BLK,1,42,1982,211.6626641566072
AUS,BLK,1,42,1987,-120.64208451682589
AUS,BLK,1,42,1992,1686.0
AUS,BLK,1,42,1995,-1746.0
AUS,BLK,1,42,1997,-798.849194486622
AUS,BLK,1,42,2002,1686.0
AUS,BLK,1,42,2008,1686.0
AUS,BLK,1,42,2009,1686.0
AUS,BLK,1,42,2012,912.5271408550184
AUS,BLK,1,43,1900,1686.0
AUS,BLK,1,43,1982,-189.655551307962
AUS,BLK,1,43,1987,-982.6955268808152
AUS,BLK,1,43,1992,1686.0
AUS,BLK,1,43,1995,-1746.0
AUS,BLK,1,43,1997,-10.570789227025898
AUS,BLK,1,43,2002,1686.0
AUS,BLK,1,43,2008,1686.0
AUS,BLK,1,43,2009,1686.0
AUS,BLK,1,43,2012,1576.41530750944
AUS,BLK,1,44,1900,1686.0
AUS,BLK,1,44,1982,-997.9507623760783
AUS,BLK,1,44,1987,-1746.0
AUS,BLK,1,44,1992,1686.0
AUS,BLK,1,44,1995,-1746.0
AUS,BLK,1,44,1997,-1746.0
AUS,BLK,1,44,2002,830.8503613947196
AUS,BLK,1,44,2008,44.72692319197631
AUS,BLK,1,44,2009,-675.4550605260761
AUS,BLK,1,44,2012,-1422.8419036911898
AUS,BLK,1,45,1900,1686.0
AUS,BLK,1,45,1982,-1746.0
AUS,BLK,1,45,1987,-12.882661216850465
AUS,BLK,1,45,1992,1686.0
AUS,BLK,1,45,1995,1686.0
AUS,BLK,1,45,1997,-1746.0
AUS,BLK,1,45,2002,-568.0477999389605
AUS,BLK,1,45,2008,-1746.0
AUS,BLK,1,45,2009,-896.5321877100455
AUS,BLK,1,45,2012,-1746.0
AUS,BLK,1,46,1900,1686.0
AUS,BLK,1,46,1982,-1746.0
AUS,BLK,1,46,1987,172.96228347380202
AUS,BLK,1,46,1992,1686.0
AUS,BLK,1,46,1995,-1746.0
AUS,BLK,1,46,1997,-1746.0
AUS,BLK,1,46,2002,-802.0002231262879
AUS,BLK,1,46,2008,-1746.0
AUS,BLK,1,46,2009,-1746.0
AUS,BLK,1,46,2012,-1746.0
AUS,BLK,1,47,1900,1686.0
AUS,BLK,1,47,1982,-1746.0
AUS,BLK,1,47,1987,1686.0
AUS,BLK,1,47,1992,1686.0
AUS,BLK,1,47,1995,-1746.0
AUS,BLK,1,47,1997,-1746.0
AUS,BLK,1,47,2002,-927.0529613361905
AUS,BLK,1,47,2008,1686.0
AUS,BLK,1,47,2009,-1746.0
AUS,BLK,1,47,2012,1686.0
AUS,BLK,1,48,1900,1686.0
AUS,BLK,1,48,1982,1686.0
AUS,BLK,1,48,1987,1686.0
AUS,BLK,1,48,1992,1686.0
AUS,BLK,1,48,1995,-1746.0
AUS,BLK,1,48,1997,-1746.0
AUS,BLK,1,48,2002,1686.0
AUS,BLK,1,48,2008,1686.0
AUS,BLK,1,48,2009,-1746.0
AUS,BLK,1,48,2012,1686.0
AUS,BLK,1,49,1900,1686.0
AUS,BLK,1,49,1982,1686.0
AUS,BLK,1,49,1987,1686.0
AUS,BLK,1,49,1992,1686.0
AUS,BLK,1,49,1995,-1746.0
AUS,BLK,1,49,1997,-1746.0
AUS,BLK,1,49,2002,1686.0
AUS,BLK,1,49,2008,1686.0
AUS,BLK,1,49,2009,-1746.0
AUS,BLK,1,49,2012,1686.0
AUS,BLK,1,50,1900,1686.0
AUS,BLK,1,50,1982,1686.0
AUS,BLK,1,50,1987,1686.0
AUS,BLK,1,50,1992,1686.0
AUS,BLK,1,50,1995,-1746.0
AUS,BLK,1,50,1997,1686.0
AUS,BLK,1,50,2002,1686.0
AUS,BLK,1,50,2008,1686.0
AUS,BLK,1,50,2009,-1746.0
AUS,BLK,1,50,2012,1686.0
AUS,BLK,1,51,1900,1686.0
AUS,BLK,1,51,1982,1686.0
AUS,BLK,1,51,1987,1686.0
AUS,BLK,1,51,1992,1686.0
AUS,BLK,1,51,1995,-1746.0
AUS,BLK,1,51,1997,1686.0
AUS,BLK,1,51,2002,1686.0
AUS,BLK,1,51,2008,1686.0
AUS,BLK,1,51,2009,-1746.0
AUS,BLK,1,51,2012,1686.0
AUS,BLK,1,52,1900,1686.0
AUS,BLK,1,52,1982,1686.0
AUS,BLK,1,52,1987,1686.0
AUS,BLK,1,52,1992,1686.0
AUS,BLK,1,52,1995,-1746.0
AUS,BLK,1,52,1997,1686.0
AUS,BLK,1,52,2002,1686.0
AUS,BLK,1,52,2008,1686.0
AUS,BLK,1,52,2009,-1746.0
AUS,BLK,1,52,2012,1686.0
AUS,BLK,1,53,1900,1686.0
AUS,BLK,1,53,1982,1686.0
AUS,BLK,1,53,1987,1686.0
AUS,BLK,1,53,1992,1686.0
AUS,BLK,1,53,1995,-1746.0
AUS,BLK,1,53,1997,1686.0
AUS,BLK,1,53,2002,1686.0
AUS,BLK,1,53,2008,1686.0
AUS,BLK,1,53,2009,-1746.0
AUS,BLK,1,53,2012,1686.0
AUS,BLK,1,54,1900,1686.0
AUS,BLK,1,54,1982,1686.0
AUS,BLK,1,54,1987,921.8138972192155
AUS,BLK,1,54,1992,1686.0
AUS,BLK,1,54,1995,-1746.0
AUS,BLK,1,54,1997,1686.0
AUS,BLK,1,54,2002,-1746.0
AUS,BLK,1,54,2008,1686.0
AUS,BLK,1,54,2009,-1746.0
AUS,BLK,1,54,2012,1686.0
AUS,BLK,1,55,1900,1686.0
AUS,BLK,1,55,1982,1686.0
AUS,BLK,1,55,1987,-1746.0
AUS,BLK,1,55,1992,1686.0
AUS,BLK,1,55,1995,-1746.0
AUS,BLK,1,55,1997,-1746.0
AUS,BLK,1,55,2002,-803.549792075064
AUS,BLK,1,55,2008,1686.0
AUS,BLK,1,55,2009,-1746.0
AUS,BLK,1,55,2012,1686.0
AUS,BLK,1,56,1900,1686.0
AUS,BLK,1,56,1982,1686.0
AUS,BLK,1,56,1987,-1746.0
AUS,BLK,1,56,1992,1686.0
AUS,BLK,1,56,1995,-1746.0
AUS,BLK,1,56,1997,-1551.7294654408847
AUS,BLK,1,56,2002,-938.8447473610062
AUS,BLK,1,56,2008,1686.0
AUS,BLK,1,56,2009,-1746.0
AUS,BLK,1,56,2012,1686.0
AUS,BLK,1,57,1900,1686.0
AUS,BLK,1,57,1982,1686.0
AUS,BLK,1,57,1987,-1114.2327638704396
AUS,BLK,1,57,1992,1686.0
AUS,BLK,1,57,1995,-1746.0
AUS,BLK,1,57,1997,-1746.0
AUS,BLK,1,57,2002,1686.0
AUS,BLK,1,57,2008,1686.0
AUS,BLK,1,57,2009,-1746.0
AUS,BLK,1,57,2012,1686.0
AUS,BLK,1,58,1900,1686.0
AUS,BLK,1,58,1982,1686.0
AUS,BLK,1,58,1987,-1746.0
AUS,BLK,1,58,1992,1686.0
AUS,BLK,1,58,1995,-1746.0
AUS,BLK,1,58,1997,-1746.0
AUS,BLK,1,58,2002,1686.0
AUS,BLK,1,58,2008,1686.0
AUS,BLK,1,58,2009,-1746.0
AUS,BLK,1,58,2012,1686.0
AUS,BLK,1,59,1900,1686.0
AUS,BLK,1,59,1982,1686.0
AUS,BLK,1,59,1987,-1746.0
AUS,BLK,1,59,1992,1686.0
AUS,BLK,1,59,1995,-1746.0
AUS,BLK,1,59,1997,-1746.0
AUS,BLK,1,59,2002,1686.0
AUS,BLK,1,59,2008,1686.0
AUS,BLK,1,59,2009,-1746.0
AUS,BLK,1,59,2012,1686.0
AUS,BLK,1,60,1900,1686.0
AUS,BLK,1,60,1982,-1746.0
AUS,BLK,1,60,1987,-1746.0
AUS,BLK,1,60,1992,1686.0
AUS,BLK,1,60,1995,-1746.0
AUS,BLK,1,60,1997,-1746.0
AUS,BLK,1,60,2002,1686.0
AUS,BLK,1,60,2008,1686.0
AUS,BLK,1,60,2009,-1746.0
AUS,BLK,1,60,2012,1686.0
AUS,BLK,1,61,1900,1686.0
AUS,BLK,1,61,1982,-1746.0
AUS,BLK,1,61,1987,-1746.0
AUS,BLK,1,61,1992,1686.0
AUS,BLK,1,61,1995,-1746.0
AUS,BLK,1,61,1997,-1746.0
AUS,BLK,1,61,2002,1686.0
AUS,BLK,1,61,2008,1686.0
AUS,BLK,1,61,2009,-1746.0
AUS,BLK,1,61,2012,1686.0
AUS,BLK,1,62,1900,1686.0
AUS,BLK,1,62,1982,-1746.0
AUS,BLK,1,62,1987,-1746.0
AUS,BLK,1,62,1992,1686.0
AUS,BLK,1,62,1995,-1746.0
AUS,BLK,1,62,1997,-1746.0
AUS,BLK,1,62,2002,-1189.8196533607277
AUS,BLK,1,62,2008,1686.0
AUS,BLK,1,62,2009,-1746.0
AUS,BLK,1,62,2012,1686.0
AUS,BLK,1,63,1900,1686.0
AUS,BLK,1,63,1982,-1746.0
AUS,BLK,1,63,1987,-1746.0
AUS,BLK,1,63,1992,1686.0
AUS,BLK,1,63,1995,-1746.0
AUS,BLK,1,63,1997,-1746.0
AUS,BLK,1,63,2002,-605.5933772140238
AUS,BLK,1,63,2008,1686.0
AUS,BLK,1,63,2009,-1746.0
AUS,BLK,1,63,2012,1686.0
