location,technology,rep_period,time_step,scenario,production
AUS,Gas,1,80,2002,8085.918533758387
AUS,Gas,1,80,2009,6387.495383244224
AUS,Gas,1,81,1987,1743.6612504612976
AUS,Gas,1,81,1995,1351.9595231631083
AUS,Gas,1,81,1997,4743.453368379196
AUS,Gas,1,81,2002,8085.918533758387
AUS,Gas,1,81,2009,8085.918533758387
AUS,Gas,1,82,1987,723.1641832410401
AUS,Gas,1,82,1995,4093.4614877408058
AUS,Gas,1,82,1997,4656.727547300799
AUS,Gas,1,82,2002,8085.918533758387
AUS,Gas,1,82,2009,8085.918533758387
AUS,Gas,1,83,1995,1401.8263820199318
AUS,Gas,1,83,1997,6682.9411006949385
AUS,Gas,1,83,2002,8085.918533758387
AUS,Gas,1,83,2009,8085.918533758387
AUS,Gas,1,84,1995,921.9200552504062
AUS,Gas,1,84,1997,6223.731301335238
AUS,Gas,1,84,2002,8085.918533758387
AUS,Gas,1,84,2009,8085.918533758387
AUS,Gas,1,85,1995,3600.429918106609
AUS,Gas,1,85,1997,6819.459630334073
AUS,Gas,1,85,2002,8085.918533758387
AUS,Gas,1,85,2009,8085.918533758387
AUS,Gas,1,86,1995,1709.0192096774463
AUS,Gas,1,86,1997,7198.272360720514
AUS,Gas,1,86,2002,8085.918533758387
AUS,Gas,1,86,2009,8085.918533758387
AUS,Gas,1,87,1987,1771.026011855682
AUS,Gas,1,87,1995,1865.4754636555244
AUS,Gas,1,87,1997,7820.418770877489
AUS,Gas,1,87,2002,8085.918533758387
AUS,Gas,1,87,2009,8085.918533758387
AUS,Gas,1,88,1987,2601.557700044961
AUS,Gas,1,88,1995,5203.7263929831015
AUS,Gas,1,88,1997,7896.217973669573
AUS,Gas,1,88,2002,8085.918533758387
AUS,Gas,1,88,2009,8085.918533758387
AUS,Gas,1,89,1987,7061.594250629204
AUS,Gas,1,89,1995,5487.09301499046
AUS,Gas,1,89,1997,8085.918533758387
AUS,Gas,1,89,2002,8085.918533758387
AUS,Gas,1,89,2009,8085.918533758387
AUS,Gas,1,90,1987,2974.732928261438
AUS,Gas,1,90,1995,8085.918533758387
AUS,Gas,1,90,1997,8085.918533758387
AUS,Gas,1,90,2002,8085.918533758387
AUS,Gas,1,90,2009,8085.918533758387
AUS,Gas,1,91,1995,8085.918533758387
AUS,Gas,1,91,1997,8085.918533758387
AUS,Gas,1,91,2002,8085.918533758387
AUS,Gas,1,91,2009,8085.918533758387
AUS,Gas,1,92,1995,7534.102876999437
AUS,Gas,1,92,1997,8085.918533758387
AUS,Gas,1,92,2002,8085.918533758387
AUS,Gas,1,92,2009,8085.918533758387
AUS,Gas,1,93,1995,2174.05856496434
AUS,Gas,1,93,1997,8085.918533758387
AUS,Gas,1,93,2002,8085.918533758387
AUS,Gas,1,93,2009,2021.479633439597
AUS,Gas,1,94,1995,2430.9405791579156
AUS,Gas,1,94,1997,8085.918533758387
AUS,Gas,1,94,2002,2021.479633439597
AUS,Gas,1,95,1995,3407.171309192633
AUS,Gas,1,95,1997,2021.479633439597
AUS,Gas,1,95,2002,5582.306294422706
AUS,Gas,1,96,1995,3182.628028992972
AUS,Gas,1,96,1997,8085.918533758387
AUS,Gas,1,96,2002,5503.182951092892
AUS,Gas,1,97,1997,8085.918533758387
AUS,Gas,1,97,2002,5239.281764909049
AUS,Gas,1,98,1997,8085.918533758387
AUS,Gas,1,98,2002,5175.426692180629
AUS,Gas,1,99,1997,8085.918533758387
AUS,Gas,1,99,2002,4813.044243208022
AUS,Gas,1,100,1995,869.6954718916245
AUS,Gas,1,100,1997,8085.918533758387
AUS,Gas,1,100,2002,4178.959252526288
AUS,WindOn,1,1,1900,2164.658939072395
AUS,WindOn,1,1,1982,1799.0484207254913
AUS,WindOn,1,1,1987,15168.993394739178
AUS,WindOn,1,1,1992,3039.238184514906
AUS,WindOn,1,1,1995,6676.232817713747
AUS,WindOn,1,1,1997,1057.7293441965182
AUS,WindOn,1,1,2002,15382.14491346388
AUS,WindOn,1,1,2008,4793.5265406231065
AUS,WindOn,1,1,2009,1606.1114283299084
AUS,WindOn,1,1,2012,1952.6725715505502
AUS,WindOn,1,2,1900,2522.298242049573
AUS,WindOn,1,2,1982,2049.191137250759
AUS,WindOn,1,2,1987,15168.493076177434
AUS,WindOn,1,2,1992,2144.5059643496306
AUS,WindOn,1,2,1995,7992.626858331843
AUS,WindOn,1,2,1997,1556.349683944876
AUS,WindOn,1,2,2002,15238.609955607017
AUS,WindOn,1,2,2008,4905.857657526421
AUS,WindOn,1,2,2009,1124.0179772345502
AUS,WindOn,1,2,2012,2494.1716049513266
AUS,WindOn,1,3,1900,2936.4069086547265
AUS,WindOn,1,3,1982,1729.8006048021412
AUS,WindOn,1,3,1987,15434.128162614035
AUS,WindOn,1,3,1992,1384.9297778660966
AUS,WindOn,1,3,1995,8313.571051205077
AUS,WindOn,1,3,1997,2066.9193174993375
AUS,WindOn,1,3,2002,14701.9369822531
AUS,WindOn,1,3,2008,5173.144096386717
AUS,WindOn,1,3,2009,738.0574060858213
AUS,WindOn,1,3,2012,3243.4496618212384
AUS,WindOn,1,4,1900,2917.5837874454014
AUS,WindOn,1,4,1982,1704.967825684315
AUS,WindOn,1,4,1987,15916.259071720602
