method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct
cross_scenario,k_means,1130292821,9,1.08069e8,3.1266803,CosineDist,centered,1.7092014225009999e6,525
cross_scenario,k_means,1392296365,9,4.43182e7,2.9642386,CosineDist,centered,7836.588621999998,7
cross_scenario,k_means,2814468992,9,4.89244e7,2.8732645,CosineDist,centered,143393.33939400004,87
cross_scenario,k_means,3044209910,9,4.88671e7,3.3980864,CosineDist,centered,143393.33939400004,87
cross_scenario,k_means,3261319673,9,1.16126e8,3.346447,CosineDist,centered,1.9022620515669996e6,585
cross_scenario,k_means,3543870990,9,4.4298e7,3.3635307,CosineDist,centered,6908.627592999999,7
cross_scenario,k_means,3602499071,9,4.89646e7,3.607022,CosineDist,centered,145157.70026499996,88
cross_scenario,k_means,3926221275,9,1.1805e8,2.7664834,CosineDist,centered,1.9667621614470002e6,681
cross_scenario,k_means,42413356,9,4.88945e7,2.9073352,CosineDist,centered,143393.33939400004,87
cross_scenario,k_means,697383862,9,1.23367e8,3.2320622,CosineDist,centered,2.090476785874e6,722
cross_scenario,k_means,1355586937,11,4.89049e7,3.3313577,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,1768760743,11,4.42736e7,3.7381448,SqEuclidean,centered,7025.328894,7
cross_scenario,k_means,2652796558,11,4.88835e7,3.492044,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,3000698040,11,4.89646e7,3.5378249,SqEuclidean,centered,145744.76260699998,89
cross_scenario,k_means,3160233726,11,4.42809e7,4.4674742,SqEuclidean,centered,6358.950661000001,7
cross_scenario,k_means,3479820580,11,1.04767e8,3.7727698,SqEuclidean,centered,1.610236476914e6,428
cross_scenario,k_means,3649546841,11,1.4513e8,3.2098701,SqEuclidean,centered,2.664294471924e6,859
cross_scenario,k_means,4031091536,11,4.42963e7,3.4283644,SqEuclidean,centered,7920.359138,7
cross_scenario,k_means,675182737,11,1.0572e8,3.3188751,SqEuclidean,centered,1.6478937401260003e6,505
cross_scenario,k_means,722170199,11,1.03607e8,3.435487,SqEuclidean,centered,1.5832246266869998e6,405
cross_scenario,k_means,1020330993,13,1.1591e8,4.4940941,SqEuclidean,centered,1.8990461755600001e6,652
cross_scenario,k_means,1241334511,13,9.85725e7,5.2822741,SqEuclidean,centered,1.4510807808569998e6,397
cross_scenario,k_means,1561739573,13,1.19253e8,5.9333213,SqEuclidean,centered,1.986182151394e6,649
cross_scenario,k_means,2082789969,13,4.42794e7,4.6923916,SqEuclidean,centered,6790.133054,7
cross_scenario,k_means,2422820678,13,1.11685e8,3.832541,SqEuclidean,centered,1.790290849703e6,507
cross_scenario,k_means,373102896,13,9.25772e7,4.2891438,SqEuclidean,centered,1.2943930179259998e6,302
cross_scenario,k_means,3777256655,13,4.43331e7,4.8704479,SqEuclidean,centered,6704.50396,7
cross_scenario,k_means,4101453586,13,4.42924e7,5.2695293,SqEuclidean,centered,7576.761,7
cross_scenario,k_means,419645993,13,1.03905e8,5.0585425,SqEuclidean,centered,1.588940271822e6,434
cross_scenario,k_means,772616242,13,4.42797e7,4.1296774,SqEuclidean,centered,7076.738588,7
cross_scenario,k_means,1536731824,15,1.00668e8,6.4765371,SqEuclidean,centered,1.504520756253e6,391
cross_scenario,k_means,1944031661,15,4.42959e7,6.2781635,SqEuclidean,centered,6821.9569409999995,7
cross_scenario,k_means,195370354,15,1.14446e8,5.4451261,SqEuclidean,centered,1.8614160731339992e6,527
cross_scenario,k_means,2392820273,15,1.13782e8,5.6317482,SqEuclidean,centered,1.8447270339290001e6,535
cross_scenario,k_means,2931326369,15,4.42608e7,5.4853659,SqEuclidean,centered,6990.313228,7
cross_scenario,k_means,3012361418,15,4.42759e7,5.6008707,SqEuclidean,centered,7569.573493,7
cross_scenario,k_means,3763622817,15,4.42769e7,5.632531,SqEuclidean,centered,7470.585690999999,7
cross_scenario,k_means,3796973136,15,1.05093e8,5.6927749,SqEuclidean,centered,1.6222996683e6,438
cross_scenario,k_means,3815196410,15,4.4277e7,5.9690509,SqEuclidean,centered,7750.071739,7
cross_scenario,k_means,604489562,15,4.43234e7,5.2672285,SqEuclidean,centered,7399.414076999999,7
cross_scenario,k_means,1587347134,17,4.42525e7,6.2370911,SqEuclidean,centered,7589.658294,7
cross_scenario,k_means,186564236,17,4.42375e7,6.8977514,SqEuclidean,centered,7130.513806,7
cross_scenario,k_means,2166881926,17,4.78562e7,5.967516,SqEuclidean,centered,118256.306645,70
cross_scenario,k_means,2186186592,17,4.43106e7,6.331726,SqEuclidean,centered,6492.593573,7
cross_scenario,k_means,2238747886,17,8.68354e7,6.9699673,SqEuclidean,centered,1.142103512438e6,243
cross_scenario,k_means,224585247,17,4.88483e7,6.7530663,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,2339120676,17,4.42948e7,6.2233675,SqEuclidean,centered,7093.335954,7
cross_scenario,k_means,3093014142,17,4.42781e7,6.6296462,SqEuclidean,centered,7433.263859,7
cross_scenario,k_means,3258302586,17,4.88581e7,5.4971048,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,3629043986,17,4.42403e7,6.6631827,SqEuclidean,centered,7321.704819,7
cross_scenario,k_means,1088367163,19,9.77913e7,7.2802177,SqEuclidean,centered,1.4316648097319994e6,351
cross_scenario,k_means,1245540782,19,4.42569e7,8.3690978,SqEuclidean,centered,7076.69114,7
cross_scenario,k_means,2410109332,19,4.4256e7,8.6025114,SqEuclidean,centered,6839.308413000001,7
cross_scenario,k_means,2455416769,19,4.42525e7,9.2192335,SqEuclidean,centered,7762.025371,7
cross_scenario,k_means,2591120440,19,1.09338e8,6.8918968,SqEuclidean,centered,1.7390758038709997e6,554
cross_scenario,k_means,2650271871,19,4.42514e7,7.434413,SqEuclidean,centered,7459.76606,7
cross_scenario,k_means,2789252227,19,4.42959e7,8.1834275,SqEuclidean,centered,6596.317123,7
cross_scenario,k_means,3130995382,19,4.88433e7,7.7445466,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,3357853995,19,4.42568e7,8.3257952,SqEuclidean,centered,6608.3489420000005,7
cross_scenario,k_means,824849990,19,1.05268e8,8.4498455,SqEuclidean,centered,1.625134663359e6,425
cross_scenario,k_means,1244389436,21,4.42457e7,8.9432338,SqEuclidean,centered,7030.580954000001,7
cross_scenario,k_means,1393653782,21,4.42509e7,10.2014003,SqEuclidean,centered,6893.419748,7
cross_scenario,k_means,1761682951,21,4.42232e7,8.6081006,SqEuclidean,centered,7876.233457999999,7
cross_scenario,k_means,196162340,21,4.42382e7,9.1120855,SqEuclidean,centered,7194.671308,7
cross_scenario,k_means,1984034111,21,4.42422e7,8.477327,SqEuclidean,centered,7733.378134999999,7
cross_scenario,k_means,2569047889,21,4.42437e7,9.0390325,SqEuclidean,centered,7759.536415999999,7
cross_scenario,k_means,3286463093,21,1.04605e8,8.9684537,SqEuclidean,centered,1.61022666036e6,443
cross_scenario,k_means,4196464565,21,4.42372e7,8.7239309,SqEuclidean,centered,7483.193652999999,7
cross_scenario,k_means,744301781,21,1.10116e8,7.9981452,SqEuclidean,centered,1.76772856154e6,494
cross_scenario,k_means,760014603,21,4.42825e7,8.8728193,SqEuclidean,centered,6603.041789999999,7
cross_scenario,k_means,2193967569,23,4.4235e7,10.3783694,SqEuclidean,centered,7031.857336,7
cross_scenario,k_means,2546464051,23,4.42509e7,10.0484334,SqEuclidean,centered,7060.8979930000005,7
cross_scenario,k_means,2938742229,23,4.42274e7,10.5578591,SqEuclidean,centered,7876.619997000001,7
cross_scenario,k_means,313447314,23,4.42403e7,9.6938203,SqEuclidean,centered,7317.356438999999,7
cross_scenario,k_means,3164855826,23,4.42383e7,10.3808942,SqEuclidean,centered,8227.681826,7
cross_scenario,k_means,3173192974,23,4.42386e7,9.9513466,SqEuclidean,centered,7408.116261,7
cross_scenario,k_means,3527549645,23,4.42483e7,11.2277168,SqEuclidean,centered,8061.429754000001,7
cross_scenario,k_means,3913193451,23,4.42174e7,11.8363703,SqEuclidean,centered,8103.086228,7
cross_scenario,k_means,714332685,23,4.42101e7,11.7152558,SqEuclidean,centered,7728.538053000001,7
cross_scenario,k_means,890890131,23,4.42254e7,10.8060147,SqEuclidean,centered,8089.224559,7
cross_scenario,k_means,1134130444,25,4.42342e7,11.0805085,SqEuclidean,centered,7526.721287,7
cross_scenario,k_means,2658990538,25,9.73402e7,11.9113659,SqEuclidean,centered,1.420206796286e6,330
cross_scenario,k_means,2726541456,25,4.4215e7,12.3631058,SqEuclidean,centered,7348.322807999999,7
cross_scenario,k_means,2894918851,25,4.4226e7,10.9801017,SqEuclidean,centered,7140.968148,7
cross_scenario,k_means,3351175237,25,4.42228e7,12.8748923,SqEuclidean,centered,7519.112346,7
cross_scenario,k_means,343301208,25,4.42335e7,11.1528344,SqEuclidean,centered,7524.467769,7
cross_scenario,k_means,4135971217,25,4.4213e7,11.1408996,SqEuclidean,centered,7436.786041,7
cross_scenario,k_means,4145110716,25,4.42223e7,11.9063915,SqEuclidean,centered,7117.634043,7
cross_scenario,k_means,448376330,25,4.42299e7,11.8674956,SqEuclidean,centered,7647.651358,7
cross_scenario,k_means,47449323,25,4.42354e7,12.9154051,SqEuclidean,centered,7382.300876,7
cross_scenario,k_means,1161276258,27,4.42303e7,12.2094879,SqEuclidean,centered,7764.479751000001,7
cross_scenario,k_means,1233541653,27,4.42265e7,12.9453561,SqEuclidean,centered,7781.435998,7
cross_scenario,k_means,1267936167,27,4.42143e7,13.9751487,SqEuclidean,centered,8232.513617,7
cross_scenario,k_means,1653248667,27,4.4228e7,13.6607492,SqEuclidean,centered,8061.266943,7
cross_scenario,k_means,2437521778,27,4.42053e7,11.6843582,SqEuclidean,centered,7287.571321999999,7
cross_scenario,k_means,2524306086,27,4.42201e7,12.9557271,SqEuclidean,centered,7942.371249,7
cross_scenario,k_means,2606414571,27,4.42418e7,13.9819563,SqEuclidean,centered,7265.974983,7
cross_scenario,k_means,2821296471,27,4.42184e7,14.6046443,SqEuclidean,centered,8204.779004,7
cross_scenario,k_means,3155655383,27,4.42224e7,12.7686442,SqEuclidean,centered,7914.676691,7
cross_scenario,k_means,463779685,27,4.42265e7,15.2161567,SqEuclidean,centered,7987.126874,7
cross_scenario,k_means,1113698075,29,4.42313e7,14.0313314,SqEuclidean,centered,6998.144971000001,7
cross_scenario,k_means,1125327650,29,4.42489e7,14.0088237,SqEuclidean,centered,7210.940393,7
cross_scenario,k_means,1398119942,29,9.86843e7,13.2250353,SqEuclidean,centered,1.4570796516059998e6,312
cross_scenario,k_means,1669407957,29,4.42112e7,14.5406543,SqEuclidean,centered,7260.652505000001,7
cross_scenario,k_means,1792506398,29,4.42105e7,15.1545653,SqEuclidean,centered,7695.9955930000015,7
cross_scenario,k_means,2439649745,29,4.42023e7,12.6396704,SqEuclidean,centered,7787.970462,7
cross_scenario,k_means,2730667678,29,4.42119e7,13.3928439,SqEuclidean,centered,7714.022218,7
cross_scenario,k_means,2843080965,29,4.42311e7,14.4162218,SqEuclidean,centered,7656.8331499999995,7
cross_scenario,k_means,3434031776,29,4.42078e7,14.7040479,SqEuclidean,centered,8115.021976000001,7
cross_scenario,k_means,950202798,29,4.42053e7,16.5887075,SqEuclidean,centered,7895.288560999999,7
cross_scenario,k_means,1042382051,3,1.91258e8,0.6798003,SqEuclidean,centered,3.8453475013650004e6,1778
cross_scenario,k_means,1617230705,3,2.00359e8,0.7705148,SqEuclidean,centered,4.0803001893700007e6,1855
cross_scenario,k_means,1690918982,3,2.04221e8,0.7191705,SqEuclidean,centered,4.178899683088e6,2124
cross_scenario,k_means,2011904635,3,1.88384e8,0.6291809,SqEuclidean,centered,3.7725165099879997e6,1727
cross_scenario,k_means,208019063,3,4.90013e7,0.6483739,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,2175589206,3,1.85741e8,0.7633938,SqEuclidean,centered,3.7064705775759993e6,1733
cross_scenario,k_means,2331872192,3,1.48474e8,0.7844564,SqEuclidean,centered,2.7363001090650004e6,1106
cross_scenario,k_means,2859914000,3,4.45495e7,0.8541651,SqEuclidean,centered,6207.352263000001,7
cross_scenario,k_means,3409952330,3,1.68607e8,0.7740163,SqEuclidean,centered,3.2664079404340005e6,1503
cross_scenario,k_means,488813374,3,1.59298e8,0.6486988,SqEuclidean,centered,3.029241649721999e6,1236
cross_scenario,k_means,1349996306,31,4.42087e7,15.1440542,SqEuclidean,centered,7911.483318,7
cross_scenario,k_means,1462714024,31,4.42119e7,16.5816619,SqEuclidean,centered,8391.702742000001,7
cross_scenario,k_means,1579127763,31,4.42163e7,14.0593657,SqEuclidean,centered,7883.094177999999,7
cross_scenario,k_means,1648351254,31,4.42135e7,16.2158806,SqEuclidean,centered,8292.523111,7
cross_scenario,k_means,2030289235,31,4.42098e7,15.4247442,SqEuclidean,centered,7610.325231999999,7
cross_scenario,k_means,2462588561,31,4.4218e7,16.8347528,SqEuclidean,centered,8014.301732,7
cross_scenario,k_means,2929172095,31,4.42136e7,15.5002272,SqEuclidean,centered,8129.98134,7
cross_scenario,k_means,2944528308,31,4.4209e7,14.9066412,SqEuclidean,centered,8056.225796000001,7
cross_scenario,k_means,295145311,31,4.42012e7,15.0920834,SqEuclidean,centered,8548.30866,7
cross_scenario,k_means,3899371692,31,4.42164e7,15.759906,SqEuclidean,centered,7782.704291999999,7
cross_scenario,k_means,1038419084,33,4.42087e7,17.8387595,SqEuclidean,centered,8389.254191,7
cross_scenario,k_means,1109759726,33,4.42103e7,18.768409,SqEuclidean,centered,7526.709166000001,7
cross_scenario,k_means,1963882461,33,4.42124e7,15.6635836,SqEuclidean,centered,7437.363308,7
cross_scenario,k_means,1989163906,33,4.42223e7,15.6674614,SqEuclidean,centered,8076.038503,7
cross_scenario,k_means,2479233904,33,4.42207e7,18.370156,SqEuclidean,centered,7626.189904000001,7
cross_scenario,k_means,2497612078,33,4.42149e7,17.4167888,SqEuclidean,centered,7206.776146,7
cross_scenario,k_means,3214090957,33,4.42004e7,15.1415438,SqEuclidean,centered,8591.267294,7
cross_scenario,k_means,3465092140,33,4.41966e7,18.0349798,SqEuclidean,centered,7265.063001,7
cross_scenario,k_means,4061834237,33,4.42144e7,16.3619399,SqEuclidean,centered,7775.7772159999995,7
cross_scenario,k_means,52313467,33,4.42011e7,16.9213837,SqEuclidean,centered,8198.759366,7
cross_scenario,k_means,1208640119,35,4.41989e7,17.2994396,SqEuclidean,centered,7975.163572,7
cross_scenario,k_means,1428058240,35,4.42012e7,17.2988899,SqEuclidean,centered,7970.394197,7
cross_scenario,k_means,15941194,35,4.42052e7,16.9538882,SqEuclidean,centered,8586.782409000001,7
cross_scenario,k_means,2213813141,35,4.42113e7,17.7779819,SqEuclidean,centered,7457.044323000001,7
cross_scenario,k_means,2291375163,35,4.42185e7,18.3635485,SqEuclidean,centered,8150.384933000001,7
cross_scenario,k_means,236500538,35,4.42112e7,18.9415959,SqEuclidean,centered,7665.324315,7
cross_scenario,k_means,252145784,35,4.42033e7,18.6021889,SqEuclidean,centered,8059.179529999999,7
cross_scenario,k_means,2544196106,35,4.4204e7,18.2083906,SqEuclidean,centered,8054.713592,7
cross_scenario,k_means,2745802022,35,4.42067e7,21.370925,SqEuclidean,centered,8141.385236,7
cross_scenario,k_means,3596893902,35,4.42012e7,17.3204252,SqEuclidean,centered,7724.269544000001,7
cross_scenario,k_means,1380354363,37,4.42026e7,21.413084,SqEuclidean,centered,8526.782742,7
cross_scenario,k_means,3048518942,37,4.41942e7,21.5583135,SqEuclidean,centered,8158.796828,7
cross_scenario,k_means,3182806193,37,4.41985e7,20.6014111,SqEuclidean,centered,7743.726171,7
cross_scenario,k_means,3244629827,37,4.42083e7,19.7552355,SqEuclidean,centered,8190.233498,7
cross_scenario,k_means,3452769998,37,4.41953e7,18.9038098,SqEuclidean,centered,8101.387470000001,7
cross_scenario,k_means,4262333788,37,4.42037e7,18.3024566,SqEuclidean,centered,8409.521711,7
cross_scenario,k_means,45994245,37,4.42005e7,18.8540467,SqEuclidean,centered,7934.160556000001,7
cross_scenario,k_means,67569244,37,4.4204e7,20.5283104,SqEuclidean,centered,7670.430591,7
cross_scenario,k_means,814300562,37,4.41986e7,20.9639206,SqEuclidean,centered,8021.168818,7
cross_scenario,k_means,870981686,37,4.4202e7,19.7659269,SqEuclidean,centered,7743.580056,7
cross_scenario,k_means,1129760376,39,4.42051e7,20.1824243,SqEuclidean,centered,7783.884627000001,7
cross_scenario,k_means,148104383,39,4.41902e7,21.0309532,SqEuclidean,centered,8707.492547,7
cross_scenario,k_means,1655289285,39,4.4186e7,22.4149808,SqEuclidean,centered,8859.821141999999,7
cross_scenario,k_means,1845695973,39,4.4192e7,19.5379797,SqEuclidean,centered,8570.256127999999,7
cross_scenario,k_means,2121257682,39,4.42085e7,20.6765977,SqEuclidean,centered,7550.860736,7
cross_scenario,k_means,2943233938,39,4.41982e7,21.3121447,SqEuclidean,centered,8272.220696999999,7
cross_scenario,k_means,3030918353,39,4.4199e7,22.8445554,SqEuclidean,centered,7659.79683,7
cross_scenario,k_means,3096268031,39,4.42162e7,23.300478,SqEuclidean,centered,7045.608055000001,7
cross_scenario,k_means,3338611973,39,8.96218e7,22.4586628,SqEuclidean,centered,1.219672990337e6,236
cross_scenario,k_means,662283236,39,4.4199e7,21.9994944,SqEuclidean,centered,7857.861603,7
cross_scenario,k_means,1005104349,41,4.419e7,24.4056092,SqEuclidean,centered,8314.666759,7
cross_scenario,k_means,1534696584,41,4.41913e7,21.0561738,SqEuclidean,centered,8156.541351,7
cross_scenario,k_means,225016911,41,4.42012e7,23.2376278,SqEuclidean,centered,8562.956803000001,7
cross_scenario,k_means,2317592996,41,4.41957e7,23.075273,SqEuclidean,centered,8034.516037000001,7
cross_scenario,k_means,2716090479,41,4.41915e7,21.7745651,SqEuclidean,centered,8546.774440000001,7
cross_scenario,k_means,3258958499,41,4.41997e7,25.7329137,SqEuclidean,centered,8008.499110999999,7
cross_scenario,k_means,329433595,41,4.41933e7,23.9395615,SqEuclidean,centered,8427.181598000001,7
cross_scenario,k_means,3444774395,41,4.42095e7,23.9380534,SqEuclidean,centered,8228.609703,7
cross_scenario,k_means,438234340,41,4.4195e7,23.2356307,SqEuclidean,centered,8021.798244999999,7
cross_scenario,k_means,953901905,41,4.41886e7,22.4092614,SqEuclidean,centered,7814.236301999999,7
cross_scenario,k_means,1660595499,5,1.75934e8,1.4940535,SqEuclidean,centered,3.4547378953380017e6,1467
cross_scenario,k_means,1714105051,5,1.34046e8,1.4663084,SqEuclidean,centered,2.3672375620609997e6,898
cross_scenario,k_means,2169593505,5,1.1876e8,1.2170228,SqEuclidean,centered,1.9727181765369999e6,707
cross_scenario,k_means,2538991366,5,1.68413e8,1.4459903,SqEuclidean,centered,3.2634249262499996e6,1338
cross_scenario,k_means,2909674750,5,1.71569e8,1.684712,SqEuclidean,centered,3.343269661704e6,1615
cross_scenario,k_means,3018546641,5,1.67257e8,1.1461411,SqEuclidean,centered,3.2337530556449997e6,1217
cross_scenario,k_means,3634057553,5,1.48169e8,1.5291765,SqEuclidean,centered,2.744258334137e6,1157
cross_scenario,k_means,4139823947,5,1.61836e8,1.2434011,SqEuclidean,centered,3.0912149017519997e6,1242
cross_scenario,k_means,4197766176,5,1.72685e8,1.3955166,SqEuclidean,centered,3.3709540446379995e6,1433
cross_scenario,k_means,5947179,5,1.83788e8,1.4477921,SqEuclidean,centered,3.6552702343960004e6,1610
cross_scenario,k_means,1006581332,7,4.43463e7,2.1552188,SqEuclidean,centered,6448.955225,7
cross_scenario,k_means,1176932870,7,1.24139e8,2.4107749,SqEuclidean,centered,2.111375829819e6,674
cross_scenario,k_means,1821427372,7,4.88891e7,1.831731,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,2689963385,7,4.89266e7,2.1423868,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,2751971336,7,1.44036e8,1.9713078,SqEuclidean,centered,2.636576409485e6,1036
cross_scenario,k_means,3385142830,7,1.23908e8,2.1186301,SqEuclidean,centered,2.1056101341569996e6,675
cross_scenario,k_means,3409620994,7,1.53186e8,1.6356223,SqEuclidean,centered,2.87152670724e6,1073
cross_scenario,k_means,447101461,7,1.44806e8,1.9085091,SqEuclidean,centered,2.6554605695070005e6,943
cross_scenario,k_means,468006976,7,1.20047e8,2.0746216,SqEuclidean,centered,2.0198173873250003e6,702
cross_scenario,k_means,880982686,7,1.57753e8,1.8705489,SqEuclidean,centered,2.987628652574e6,1115
cross_scenario,k_means,1130292821,9,1.36593e8,2.7765712,SqEuclidean,centered,2.4418978798399996e6,802
cross_scenario,k_means,1392296365,9,4.4303e7,2.8298226,SqEuclidean,centered,7340.6687,7
cross_scenario,k_means,2814468992,9,4.89079e7,2.7540431,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,3044209910,9,4.88811e7,2.7759427,SqEuclidean,centered,143393.33939400004,87
cross_scenario,k_means,3261319673,9,1.2246e8,2.8750719,SqEuclidean,centered,2.0687328700479995e6,692
cross_scenario,k_means,3543870990,9,4.43115e7,2.6683927,SqEuclidean,centered,6902.2891869999985,7
cross_scenario,k_means,3602499071,9,4.8978e7,2.9394506,SqEuclidean,centered,145744.76260699998,89
cross_scenario,k_means,3926221275,9,1.37028e8,2.4001035,SqEuclidean,centered,2.4543000687690005e6,846
cross_scenario,k_means,42413356,9,4.90099e7,2.6169857,SqEuclidean,centered,145744.76260699998,89
cross_scenario,k_means,697383862,9,1.20198e8,3.0523153,SqEuclidean,centered,2.0097296736380002e6,672
stochastic,stochastic,0,0,5.25344e7,61.2550886,N/A,close,7490.541523,12
cross_scenario,convex_hull,0,11,5.26334e7,3.2514273,CosineDist,close,4259.472975000001,8
cross_scenario,convex_hull,0,13,5.26136e7,4.1262511,CosineDist,close,5814.366218,10
cross_scenario,convex_hull,0,15,5.26023e7,4.8840903,CosineDist,close,6199.260942,12
cross_scenario,convex_hull,0,17,5.25993e7,5.7429905,CosineDist,close,8511.510066,14
cross_scenario,convex_hull,0,19,5.25925e7,7.9478424,CosineDist,close,8471.244135,13
cross_scenario,convex_hull,0,21,5.2576e7,8.6595554,CosineDist,close,8045.032882,12
cross_scenario,convex_hull,0,23,5.25757e7,9.4874626,CosineDist,close,7404.845058,12
cross_scenario,convex_hull,0,25,5.25845e7,10.2247138,CosineDist,close,4605.44365,10
cross_scenario,convex_hull,0,27,5.25801e7,11.7591586,CosineDist,close,4859.368606,10
cross_scenario,convex_hull,0,29,5.25841e7,11.394381,CosineDist,close,4941.874588000001,11
cross_scenario,convex_hull,0,3,6.0281e7,0.6684928,CosineDist,close,217806.27707,176
cross_scenario,convex_hull,0,31,5.25788e7,11.9286016,CosineDist,close,4839.600854,11
cross_scenario,convex_hull,0,33,5.25791e7,13.6321702,CosineDist,close,4825.255927,11
cross_scenario,convex_hull,0,35,5.25747e7,14.822987,CosineDist,close,4697.608042,11
cross_scenario,convex_hull,0,37,5.25727e7,15.577342,CosineDist,close,4790.201666,11
cross_scenario,convex_hull,0,39,5.25725e7,16.4013314,CosineDist,close,4820.675487,11
cross_scenario,convex_hull,0,41,5.25732e7,20.9084799,CosineDist,close,4839.371694,11
cross_scenario,convex_hull,0,5,6.01824e7,1.2481197,CosineDist,close,220094.52534000005,174
cross_scenario,convex_hull,0,7,5.98885e7,1.8860693,CosineDist,close,219536.11235100005,171
cross_scenario,convex_hull,0,9,5.26956e7,2.423996,CosineDist,close,4260.948019,8
cross_scenario,convex_hull,0,11,5.27667e7,3.3382331,SqEuclidean,close,1009.9282179999999,3
cross_scenario,convex_hull,0,13,5.28449e7,4.2227614,SqEuclidean,close,1159.103717,3
cross_scenario,convex_hull,0,15,5.28255e7,6.7300923,SqEuclidean,close,1628.145988,5
cross_scenario,convex_hull,0,17,5.28373e7,6.8128768,SqEuclidean,close,1644.115804,4
cross_scenario,convex_hull,0,19,5.28543e7,7.2685358,SqEuclidean,close,1645.9346150000001,5
cross_scenario,convex_hull,0,21,5.28599e7,9.2726908,SqEuclidean,close,1645.202992,4
cross_scenario,convex_hull,0,23,5.26801e7,9.1268031,SqEuclidean,close,4651.126478,10
cross_scenario,convex_hull,0,25,5.26335e7,10.604997,SqEuclidean,close,4022.8593740000006,10
cross_scenario,convex_hull,0,27,5.26497e7,11.0522038,SqEuclidean,close,4273.6636340000005,10
cross_scenario,convex_hull,0,29,5.264e7,11.6508796,SqEuclidean,close,4387.856815,10
cross_scenario,convex_hull,0,3,7.92192e7,0.9582009,SqEuclidean,close,711234.5805400001,313
cross_scenario,convex_hull,0,31,5.2647e7,13.8149298,SqEuclidean,close,3145.8956679999997,10
cross_scenario,convex_hull,0,33,5.26589e7,16.3389815,SqEuclidean,close,3461.0928539999995,10
cross_scenario,convex_hull,0,35,5.26058e7,17.8068972,SqEuclidean,close,5087.518618000001,12
cross_scenario,convex_hull,0,37,5.26065e7,18.4267327,SqEuclidean,close,5087.518618000001,12
cross_scenario,convex_hull,0,39,5.25711e7,20.2797821,SqEuclidean,close,4566.033755,11
cross_scenario,convex_hull,0,41,5.25719e7,19.695149,SqEuclidean,close,4564.940581000001,11
cross_scenario,convex_hull,0,5,5.3726e7,1.4140164,SqEuclidean,close,1189.303985,8
cross_scenario,convex_hull,0,7,5.30563e7,2.0136528,SqEuclidean,close,585.68679,3
cross_scenario,convex_hull,0,9,5.29084e7,2.7051942,SqEuclidean,close,429.25691500000005,2
cross_scenario,k_medoids,1355586937,11,8.76449e7,3.2283904,CosineDist,close,936377.4390109999,475
cross_scenario,k_medoids,1768760743,11,5.29353e7,2.9925972,CosineDist,close,27838.944062,36
cross_scenario,k_medoids,2652796558,11,5.40128e7,3.1392099,CosineDist,close,63717.27864699999,79
cross_scenario,k_medoids,3000698040,11,7.90038e7,3.3946729,CosineDist,close,719267.6868540001,409
cross_scenario,k_medoids,3160233726,11,7.83369e7,3.0436262,CosineDist,close,702223.2337999999,422
cross_scenario,k_medoids,3479820580,11,5.94199e7,3.1026021,CosineDist,close,200381.363382,155
cross_scenario,k_medoids,3649546841,11,5.26004e7,3.1305519,CosineDist,close,9330.587807999998,16
cross_scenario,k_medoids,4031091536,11,5.40341e7,3.2045394,CosineDist,close,64283.62187,80
cross_scenario,k_medoids,675182737,11,5.27479e7,3.0457533,CosineDist,close,18540.852359,29
cross_scenario,k_medoids,722170199,11,5.27862e7,2.8972885,CosineDist,close,19752.684161,27
cross_scenario,k_medoids,1020330993,13,6.43908e7,3.5347826,CosineDist,close,329771.8311259999,208
cross_scenario,k_medoids,1241334511,13,5.9268e7,3.6745541,CosineDist,close,196168.77888900004,141
cross_scenario,k_medoids,1561739573,13,7.85655e7,4.0134795,CosineDist,close,699192.359925,381
cross_scenario,k_medoids,2082789969,13,5.27843e7,3.6932868,CosineDist,close,20115.836485,28
cross_scenario,k_medoids,2422820678,13,5.30579e7,4.2798915,CosineDist,close,29964.289179,41
cross_scenario,k_medoids,373102896,13,5.27366e7,4.1036727,CosineDist,close,18337.229081999998,24
cross_scenario,k_medoids,3777256655,13,5.28059e7,3.9471946,CosineDist,close,22577.558724000002,33
cross_scenario,k_medoids,4101453586,13,5.27117e7,4.5601303,CosineDist,close,16645.941014,22
cross_scenario,k_medoids,419645993,13,5.3195e7,4.0031677,CosineDist,close,37520.926195,50
cross_scenario,k_medoids,772616242,13,5.42082e7,3.8127143,CosineDist,close,65934.787007,83
cross_scenario,k_medoids,1536731824,15,5.42582e7,4.7547794,CosineDist,close,71327.97008500001,87
cross_scenario,k_medoids,1944031661,15,8.27345e7,4.5781137,CosineDist,close,814122.313429,441
cross_scenario,k_medoids,195370354,15,5.25882e7,4.8091506,CosineDist,close,9677.403871,16
cross_scenario,k_medoids,2392820273,15,5.32721e7,5.6817867,CosineDist,close,36972.952742,52
