method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct
cross_scenario,k_means,4196464565,21,4.45976e7,5.7726047,CosineDist,centered,7624.556207,7
cross_scenario,k_means,744301781,21,1.22328e8,5.2272825,CosineDist,centered,2.0577970603460001e6,611
cross_scenario,k_means,760014603,21,4.46418e7,5.6988881,CosineDist,centered,6997.883762,7
cross_scenario,k_means,2193967569,23,4.45899e7,5.8363995,CosineDist,centered,7473.582648,7
cross_scenario,k_means,2546464051,23,4.46082e7,5.7632203,CosineDist,centered,7127.687167,7
cross_scenario,k_means,2938742229,23,4.45913e7,6.2015033,CosineDist,centered,7649.047027,7
cross_scenario,k_means,313447314,23,4.46133e7,6.0731188,CosineDist,centered,7500.567431,7
cross_scenario,k_means,3164855826,23,4.45776e7,6.1401532,CosineDist,centered,8198.551770999999,7
cross_scenario,k_means,3173192974,23,4.46108e7,5.7310777,CosineDist,centered,7334.749564,7
cross_scenario,k_means,3527549645,23,4.46033e7,5.9390998,CosineDist,centered,7191.857567,7
cross_scenario,k_means,3913193451,23,4.45854e7,6.0112332,CosineDist,centered,8089.897416999999,7
cross_scenario,k_means,714332685,23,4.45725e7,5.9399657,CosineDist,centered,7206.983378,7
cross_scenario,k_means,890890131,23,4.46089e7,5.7782171,CosineDist,centered,7876.619250999999,7
cross_scenario,k_means,1134130444,25,4.4577e7,5.9707305,CosineDist,centered,7748.372135999999,7
cross_scenario,k_means,2658990538,25,1.0315e8,5.9142255,CosineDist,centered,1.56117215369e6,376
cross_scenario,k_means,2726541456,25,4.45569e7,5.981712,CosineDist,centered,7289.4359939999995,7
cross_scenario,k_means,2894918851,25,4.45703e7,6.1660604,CosineDist,centered,7112.561712000001,7
cross_scenario,k_means,3351175237,25,8.55856e7,5.9195033,CosineDist,centered,1.102341157172e6,242
cross_scenario,k_means,343301208,25,1.12359e8,5.2075797,CosineDist,centered,1.8048255976980003e6,474
cross_scenario,k_means,4135971217,25,4.45735e7,5.9461109,CosineDist,centered,7476.6573690000005,7
cross_scenario,k_means,4145110716,25,4.46193e7,5.709004,CosineDist,centered,6538.607611,7
cross_scenario,k_means,448376330,25,4.45943e7,6.0668266,CosineDist,centered,7525.801542,7
cross_scenario,k_means,47449323,25,4.45996e7,6.4840653,CosineDist,centered,7187.7222170000005,7
cross_scenario,k_means,1161276258,27,4.45814e7,5.7507818,CosineDist,centered,7750.5442140000005,7
cross_scenario,k_means,1233541653,27,4.45863e7,5.8699543,CosineDist,centered,8009.143433,7
cross_scenario,k_means,1267936167,27,4.45643e7,5.8609999,CosineDist,centered,7914.187165999999,7
cross_scenario,k_means,1653248667,27,4.45893e7,6.0157418,CosineDist,centered,7620.879432,7
cross_scenario,k_means,2437521778,27,4.45798e7,6.0210693,CosineDist,centered,7271.995702,7
cross_scenario,k_means,2524306086,27,4.45824e7,5.7830319,CosineDist,centered,7958.597864,7
cross_scenario,k_means,2606414571,27,4.46018e7,5.83423,CosineDist,centered,7799.447309,7
cross_scenario,k_means,2821296471,27,4.45909e7,5.9469576,CosineDist,centered,8411.798534,7
cross_scenario,k_means,3155655383,27,4.45676e7,5.9523798,CosineDist,centered,7958.985096999999,7
cross_scenario,k_means,463779685,27,4.45757e7,5.9328494,CosineDist,centered,8048.612151999999,7
cross_scenario,k_means,1113698075,29,4.45933e7,6.0789197,CosineDist,centered,6995.742845999999,7
cross_scenario,k_means,1125327650,29,4.45779e7,5.6493442,CosineDist,centered,7383.31091,7
cross_scenario,k_means,1398119942,29,1.01278e8,5.5005204,CosineDist,centered,1.514917288554e6,350
cross_scenario,k_means,1669407957,29,4.45808e7,5.6510568,CosineDist,centered,6879.957303,7
cross_scenario,k_means,1792506398,29,4.45668e7,5.860449,CosineDist,centered,7541.37598,7
cross_scenario,k_means,2439649745,29,4.45562e7,5.9886994,CosineDist,centered,7901.804808000001,7
cross_scenario,k_means,2730667678,29,4.45688e7,5.7520049,CosineDist,centered,7521.796732999999,7
cross_scenario,k_means,2843080965,29,4.4647e7,5.6475832,CosineDist,centered,7441.591724,10
cross_scenario,k_means,3434031776,29,4.45643e7,5.9405641,CosineDist,centered,7769.530395,7
cross_scenario,k_means,950202798,29,4.45914e7,5.5938327,CosineDist,centered,7632.5107689999995,7
cross_scenario,k_means,1042382051,3,2.1167e8,4.7502911,CosineDist,centered,4.361454905947e6,2096
cross_scenario,k_means,1617230705,3,2.17606e8,4.9092078,CosineDist,centered,4.512495815635e6,2191
cross_scenario,k_means,1690918982,3,2.08976e8,4.5906773,CosineDist,centered,4.291587883230001e6,2280
cross_scenario,k_means,2011904635,3,2.12767e8,5.0966988,CosineDist,centered,4.388012385908e6,2366
cross_scenario,k_means,208019063,3,5.04033e7,5.5057024,CosineDist,centered,169621.22682600003,116
cross_scenario,k_means,2175589206,3,2.31176e8,4.7912175,CosineDist,centered,4.860905680903e6,2702
cross_scenario,k_means,2331872192,3,1.81096e8,5.0294166,CosineDist,centered,3.562162101091e6,1549
cross_scenario,k_means,2859914000,3,4.49326e7,5.6027253,CosineDist,centered,6207.352263000001,7
cross_scenario,k_means,3409952330,3,1.8392e8,5.2766328,CosineDist,centered,3.649000610358998e6,1888
cross_scenario,k_means,488813374,3,1.83778e8,5.2904681,CosineDist,centered,3.6468118496769997e6,1738
cross_scenario,k_means,1349996306,31,4.45865e7,5.7724177,CosineDist,centered,8302.691633,7
cross_scenario,k_means,1462714024,31,4.45783e7,5.8085548,CosineDist,centered,8255.630114000001,7
cross_scenario,k_means,1579127763,31,4.45833e7,5.9488841,CosineDist,centered,7763.5854340000005,7
cross_scenario,k_means,1648351254,31,4.45875e7,5.8337051,CosineDist,centered,7954.290932999999,7
cross_scenario,k_means,2030289235,31,4.45711e7,6.342244,CosineDist,centered,7839.454331,7
cross_scenario,k_means,2462588561,31,4.45797e7,6.7124274,CosineDist,centered,8129.777318,7
cross_scenario,k_means,2929172095,31,4.45746e7,5.8833482,CosineDist,centered,8389.072587,7
cross_scenario,k_means,2944528308,31,4.45726e7,6.1774203,CosineDist,centered,7855.202718,7
cross_scenario,k_means,295145311,31,4.45654e7,6.3827565,CosineDist,centered,8528.84825,7
cross_scenario,k_means,3899371692,31,4.45632e7,6.545303,CosineDist,centered,7593.014787,7
cross_scenario,k_means,1038419084,33,4.46045e7,6.2970887,CosineDist,centered,8248.461268,7
cross_scenario,k_means,1109759726,33,4.45668e7,5.8558185,CosineDist,centered,8390.243112,7
cross_scenario,k_means,1963882461,33,4.45782e7,5.8969288,CosineDist,centered,7598.149239,7
cross_scenario,k_means,1989163906,33,4.4566e7,5.7466892,CosineDist,centered,8214.619875,7
cross_scenario,k_means,2479233904,33,4.45653e7,6.1199356,CosineDist,centered,7748.981782999999,7
cross_scenario,k_means,2497612078,33,4.45725e7,5.6962434,CosineDist,centered,7221.498907,7
cross_scenario,k_means,3214090957,33,4.45659e7,6.0082459,CosineDist,centered,8021.405059000001,7
cross_scenario,k_means,3465092140,33,4.45509e7,5.9265158,CosineDist,centered,7347.12733,7
cross_scenario,k_means,4061834237,33,4.4552e7,6.1618577,CosineDist,centered,7991.659705,7
cross_scenario,k_means,52313467,33,9.91387e7,5.9223821,CosineDist,centered,1.4629915532330002e6,323
cross_scenario,k_means,1208640119,35,4.45621e7,6.1857349,CosineDist,centered,7870.474899999999,7
cross_scenario,k_means,1428058240,35,4.45678e7,6.4774423,CosineDist,centered,8016.410399,7
cross_scenario,k_means,15941194,35,4.45538e7,6.2407265,CosineDist,centered,8337.5383,7
cross_scenario,k_means,2213813141,35,4.4572e7,6.4526617,CosineDist,centered,7472.176579000001,7
cross_scenario,k_means,2291375163,35,4.45561e7,5.7937726,CosineDist,centered,7785.140281999999,7
cross_scenario,k_means,236500538,35,4.45559e7,5.8764543,CosineDist,centered,7663.744106,7
cross_scenario,k_means,252145784,35,4.45664e7,5.8351333,CosineDist,centered,7977.114468,7
cross_scenario,k_means,2544196106,35,4.45821e7,6.4529258,CosineDist,centered,8109.276783999999,7
cross_scenario,k_means,2745802022,35,4.45671e7,6.2531575,CosineDist,centered,8216.255887,7
cross_scenario,k_means,3596893902,35,4.45617e7,5.8983899,CosineDist,centered,8165.932694,7
cross_scenario,k_means,1380354363,37,4.45732e7,6.3360923,CosineDist,centered,8526.896283,7
cross_scenario,k_means,3048518942,37,4.4572e7,5.84139,CosineDist,centered,8116.134832999999,7
cross_scenario,k_means,3182806193,37,4.45608e7,6.2364718,CosineDist,centered,7846.689204,7
cross_scenario,k_means,3244629827,37,4.4569e7,5.6816349,CosineDist,centered,8435.322117,7
cross_scenario,k_means,3452769998,37,4.45576e7,6.5860058,CosineDist,centered,7813.197853999999,7
cross_scenario,k_means,4262333788,37,4.45751e7,5.7529557,CosineDist,centered,8108.98048,7
cross_scenario,k_means,45994245,37,4.45849e7,6.1582799,CosineDist,centered,7964.647563,7
cross_scenario,k_means,67569244,37,4.45544e7,5.7273426,CosineDist,centered,7986.757813,7
cross_scenario,k_means,814300562,37,4.45613e7,6.0143397,CosineDist,centered,7986.569527,7
cross_scenario,k_means,870981686,37,4.45824e7,5.9391489,CosineDist,centered,7336.904117,7
cross_scenario,k_means,1129760376,39,4.45572e7,6.1637925,CosineDist,centered,7925.014009,7
cross_scenario,k_means,148104383,39,4.45565e7,6.2113235,CosineDist,centered,8910.637981,7
cross_scenario,k_means,1655289285,39,4.45559e7,6.4175827,CosineDist,centered,8756.347445,7
cross_scenario,k_means,1845695973,39,4.45454e7,6.1808212,CosineDist,centered,8431.772403,7
cross_scenario,k_means,2121257682,39,4.45649e7,5.7069337,CosineDist,centered,8138.864807999999,7
cross_scenario,k_means,2943233938,39,4.45641e7,6.1296093,CosineDist,centered,8441.833238,7
cross_scenario,k_means,3030918353,39,4.4542e7,5.7907815,CosineDist,centered,8110.842510999999,7
cross_scenario,k_means,3096268031,39,4.45696e7,6.2643152,CosineDist,centered,7115.252488,7
cross_scenario,k_means,3338611973,39,9.95592e7,5.6607539,CosineDist,centered,1.4694849138850002e6,312
cross_scenario,k_means,662283236,39,4.45639e7,5.6519417,CosineDist,centered,8235.059784000001,7
cross_scenario,k_means,1005104349,41,4.45491e7,5.6331435,CosineDist,centered,7958.716432,7
cross_scenario,k_means,1534696584,41,4.45607e7,6.0455644,CosineDist,centered,7979.247490000001,7
cross_scenario,k_means,225016911,41,4.45595e7,6.5196622,CosineDist,centered,8135.042782,7
cross_scenario,k_means,2317592996,41,4.45525e7,6.5409192,CosineDist,centered,7878.9167609999995,7
cross_scenario,k_means,2716090479,41,4.45614e7,6.0268351,CosineDist,centered,8753.109642,7
cross_scenario,k_means,3258958499,41,4.45582e7,5.830315,CosineDist,centered,7770.597868999999,7
cross_scenario,k_means,329433595,41,4.45461e7,5.6378798,CosineDist,centered,8473.305391,7
cross_scenario,k_means,3444774395,41,4.45796e7,5.6906374,CosineDist,centered,8253.520884,7
cross_scenario,k_means,438234340,41,4.4553e7,5.9765829,CosineDist,centered,8013.102569,7
cross_scenario,k_means,953901905,41,4.45379e7,6.1151321,CosineDist,centered,8262.739173,7
cross_scenario,k_means,1660595499,5,1.9471e8,5.8071556,CosineDist,centered,3.927025187253999e6,1826
cross_scenario,k_means,1714105051,5,1.68187e8,4.8089201,CosineDist,centered,3.2325785712e6,1284
cross_scenario,k_means,2169593505,5,1.02444e8,6.1144726,CosineDist,centered,1.536228219492e6,385
cross_scenario,k_means,2538991366,5,5.04635e7,5.6639618,CosineDist,centered,171530.53316599995,117
cross_scenario,k_means,2909674750,5,1.94124e8,4.8700837,CosineDist,centered,3.9126274707810003e6,2131
cross_scenario,k_means,3018546641,5,1.89933e8,5.312192,CosineDist,centered,3.8060180415659994e6,1748
cross_scenario,k_means,3634057553,5,1.4052e8,5.0517122,CosineDist,centered,2.5385575927390005e6,966
cross_scenario,k_means,4139823947,5,1.50433e8,5.5982284,CosineDist,centered,2.791049184124e6,1094
cross_scenario,k_means,4197766176,5,1.93042e8,5.3491699,CosineDist,centered,3.883244448919e6,1836
cross_scenario,k_means,5947179,5,1.72859e8,6.095447,CosineDist,centered,3.3637180977439997e6,1573
cross_scenario,k_means,1006581332,7,4.46771e7,6.3641548,CosineDist,centered,6096.414818,7
cross_scenario,k_means,1176932870,7,1.34822e8,5.7904366,CosineDist,centered,2.376899222910001e6,827
cross_scenario,k_means,1821427372,7,5.02985e7,5.6159409,CosineDist,centered,169621.22682600003,116
cross_scenario,k_means,2689963385,7,5.04631e7,5.3830916,CosineDist,centered,172925.76973899995,118
cross_scenario,k_means,2751971336,7,1.75779e8,5.2125902,CosineDist,centered,3.4409354975760006e6,1556
cross_scenario,k_means,3385142830,7,1.37609e8,5.414755,CosineDist,centered,2.4475969329999993e6,822
cross_scenario,k_means,3409620994,7,1.61903e8,5.1498375,CosineDist,centered,3.088115678151e6,1418
cross_scenario,k_means,447101461,7,1.51629e8,5.5598959,CosineDist,centered,2.822651927838e6,1124
cross_scenario,k_means,468006976,7,1.40576e8,5.6869433,CosineDist,centered,2.5391956310459995e6,941
cross_scenario,k_means,880982686,7,1.59517e8,5.5414279,CosineDist,centered,3.0245775859840005e6,1283
cross_scenario,k_means,1130292821,9,1.14052e8,5.660097,CosineDist,centered,1.8528860395470003e6,523
cross_scenario,k_means,1392296365,9,4.46934e7,5.7084188,CosineDist,centered,7836.588621999998,7
cross_scenario,k_means,2814468992,9,5.03435e7,5.3609995,CosineDist,centered,169621.22682600003,116
cross_scenario,k_means,3044209910,9,5.02896e7,5.6653969,CosineDist,centered,169621.22682600003,116
cross_scenario,k_means,3261319673,9,1.28451e8,5.5519901,CosineDist,centered,2.2093984070989992e6,713
cross_scenario,k_means,3543870990,9,4.46717e7,5.7229932,CosineDist,centered,6908.627592999999,7
cross_scenario,k_means,3602499071,9,5.0421e7,5.3590124,CosineDist,centered,172103.596162,117
cross_scenario,k_means,3926221275,9,1.1924e8,5.5986247,CosineDist,centered,1.9888554315990005e6,650
cross_scenario,k_means,42413356,9,5.0315e7,5.5938271,CosineDist,centered,169621.22682600003,116
cross_scenario,k_means,697383862,9,1.3654e8,5.5535301,CosineDist,centered,2.419251355575001e6,830
cross_scenario,k_means,1355586937,11,5.03217e7,5.7263996,SqEuclidean,centered,169621.22682600003,116
cross_scenario,k_means,1768760743,11,4.46306e7,5.8493797,SqEuclidean,centered,7025.328894,7
cross_scenario,k_means,2652796558,11,5.02904e7,5.4833849,SqEuclidean,centered,169621.22682600003,116
cross_scenario,k_means,3000698040,11,5.04158e7,5.5069851,SqEuclidean,centered,172925.76973899995,118
cross_scenario,k_means,3160233726,11,4.46371e7,5.526811,SqEuclidean,centered,6358.950661000001,7
cross_scenario,k_means,3479820580,11,1.11791e8,5.6834198,SqEuclidean,centered,1.7818221332070003e6,496
cross_scenario,k_means,3649546841,11,1.52031e8,5.6830051,SqEuclidean,centered,2.8328834462879994e6,1134
cross_scenario,k_means,4031091536,11,4.46592e7,6.5629987,SqEuclidean,centered,7920.359138,7
cross_scenario,k_means,675182737,11,1.08896e8,5.5245861,SqEuclidean,centered,1.7202968080649998e6,539
cross_scenario,k_means,722170199,11,1.11616e8,5.2563075,SqEuclidean,centered,1.7799286299640003e6,490
cross_scenario,k_means,1020330993,13,1.25205e8,5.478575,SqEuclidean,centered,2.1292418328e6,760
cross_scenario,k_means,1241334511,13,1.04403e8,5.6162065,SqEuclidean,centered,1.5920527572390002e6,467
cross_scenario,k_means,1561739573,13,1.32767e8,5.0917506,SqEuclidean,centered,2.3245103444560003e6,807
cross_scenario,k_means,2082789969,13,4.46383e7,6.1984235,SqEuclidean,centered,6790.133054,7
cross_scenario,k_means,2422820678,13,1.21595e8,6.1029267,SqEuclidean,centered,2.0358015115510002e6,598
cross_scenario,k_means,373102896,13,9.53908e7,5.6294656,SqEuclidean,centered,1.358003416562e6,311
cross_scenario,k_means,3777256655,13,4.47063e7,5.891964,SqEuclidean,centered,6704.50396,7
cross_scenario,k_means,4101453586,13,4.46523e7,5.7914189,SqEuclidean,centered,7576.761,7
cross_scenario,k_means,419645993,13,1.11246e8,5.6546093,SqEuclidean,centered,1.7683561733329997e6,495
cross_scenario,k_means,772616242,13,4.465e7,6.0461916,SqEuclidean,centered,7076.738588,7
cross_scenario,k_means,1536731824,15,1.06836e8,5.6254502,SqEuclidean,centered,1.654079879458e6,482
cross_scenario,k_means,1944031661,15,4.46436e7,6.0877529,SqEuclidean,centered,6821.9569409999995,7
cross_scenario,k_means,195370354,15,1.25377e8,5.5431823,SqEuclidean,centered,2.1332620086719994e6,694
cross_scenario,k_means,2392820273,15,1.25602e8,5.4453582,SqEuclidean,centered,2.139049535653e6,650
cross_scenario,k_means,2931326369,15,4.46074e7,6.2739936,SqEuclidean,centered,6990.313228,7
cross_scenario,k_means,3012361418,15,4.46241e7,6.2381511,SqEuclidean,centered,7569.573493,7
cross_scenario,k_means,3763622817,15,4.46524e7,5.7675568,SqEuclidean,centered,7470.585690999999,7
cross_scenario,k_means,3796973136,15,1.13367e8,5.1516172,SqEuclidean,centered,1.8262846957780002e6,522
cross_scenario,k_means,3815196410,15,4.46435e7,5.8567156,SqEuclidean,centered,7750.071739,7
cross_scenario,k_means,604489562,15,4.46927e7,5.8305153,SqEuclidean,centered,7399.414076999999,7
cross_scenario,k_means,1587347134,17,4.46191e7,6.0434125,SqEuclidean,centered,7589.658294,7
cross_scenario,k_means,186564236,17,4.45972e7,6.1774749,SqEuclidean,centered,7130.513806,7
cross_scenario,k_means,2166881926,17,4.88122e7,5.6666219,SqEuclidean,centered,132692.57502700004,93
cross_scenario,k_means,2186186592,17,4.46616e7,6.5113136,SqEuclidean,centered,6492.593573,7
cross_scenario,k_means,2238747886,17,8.86737e7,6.2134446,SqEuclidean,centered,1.181136650064e6,249
cross_scenario,k_means,224585247,17,5.02594e7,5.916037,SqEuclidean,centered,169621.22682600003,116
cross_scenario,k_means,2339120676,17,4.46587e7,6.2238619,SqEuclidean,centered,7093.335954,7
cross_scenario,k_means,3093014142,17,4.46495e7,6.0101702,SqEuclidean,centered,7433.263859,7
cross_scenario,k_means,3258302586,17,5.02756e7,5.8196608,SqEuclidean,centered,169621.22682600003,116
cross_scenario,k_means,3629043986,17,4.46057e7,6.1560424,SqEuclidean,centered,7321.704819,7
cross_scenario,k_means,1088367163,19,1.03674e8,6.1324448,SqEuclidean,centered,1.5740753409109998e6,408
cross_scenario,k_means,1245540782,19,4.46194e7,5.6616115,SqEuclidean,centered,7076.69114,7
cross_scenario,k_means,2410109332,19,4.46096e7,5.9790336,SqEuclidean,centered,6839.308413000001,7
cross_scenario,k_means,2455416769,19,4.45982e7,5.893039,SqEuclidean,centered,7762.025371,7
cross_scenario,k_means,2591120440,19,1.05825e8,5.7620608,SqEuclidean,centered,1.6403821508829999e6,569
cross_scenario,k_means,2650271871,19,4.46094e7,5.878841,SqEuclidean,centered,7459.76606,7
cross_scenario,k_means,2789252227,19,4.46339e7,5.7984577,SqEuclidean,centered,6596.317123,7
cross_scenario,k_means,3130995382,19,5.02646e7,5.6146224,SqEuclidean,centered,169621.22682600003,116
cross_scenario,k_means,3357853995,19,4.4615e7,6.0884087,SqEuclidean,centered,6608.3489420000005,7
cross_scenario,k_means,824849990,19,1.1381e8,5.5614057,SqEuclidean,centered,1.8354294785550002e6,509
cross_scenario,k_means,1244389436,21,4.46038e7,6.2688726,SqEuclidean,centered,7030.580954000001,7
cross_scenario,k_means,1393653782,21,4.46027e7,6.7195351,SqEuclidean,centered,6893.419748,7
cross_scenario,k_means,1761682951,21,4.45729e7,6.0196977,SqEuclidean,centered,7876.233457999999,7
cross_scenario,k_means,196162340,21,4.45861e7,6.2303341,SqEuclidean,centered,7194.671308,7
cross_scenario,k_means,1984034111,21,4.45811e7,6.3533802,SqEuclidean,centered,7733.378134999999,7
cross_scenario,k_means,2569047889,21,4.46093e7,6.3196393,SqEuclidean,centered,7759.536415999999,7
cross_scenario,k_means,3286463093,21,1.11802e8,5.913903,SqEuclidean,centered,1.7862877567670003e6,509
cross_scenario,k_means,4196464565,21,4.45826e7,5.7671906,SqEuclidean,centered,7483.193652999999,7
cross_scenario,k_means,744301781,21,1.20508e8,5.437899,SqEuclidean,centered,2.0251368146669997e6,578
cross_scenario,k_means,760014603,21,4.46333e7,5.9054538,SqEuclidean,centered,6603.041789999999,7
cross_scenario,k_means,2193967569,23,4.45895e7,6.315748,SqEuclidean,centered,7031.857336,7
cross_scenario,k_means,2546464051,23,4.46044e7,6.6284021,SqEuclidean,centered,7060.8979930000005,7
cross_scenario,k_means,2938742229,23,4.45849e7,5.9101096,SqEuclidean,centered,7876.619997000001,7
cross_scenario,k_means,313447314,23,4.46091e7,5.8152296,SqEuclidean,centered,7317.356438999999,7
cross_scenario,k_means,3164855826,23,4.45853e7,5.6830493,SqEuclidean,centered,8227.681826,7
cross_scenario,k_means,3173192974,23,4.46002e7,6.401293,SqEuclidean,centered,7408.116261,7
cross_scenario,k_means,3527549645,23,4.4616e7,6.3042471,SqEuclidean,centered,8061.429754000001,7
cross_scenario,k_means,3913193451,23,4.45673e7,6.1909806,SqEuclidean,centered,8103.086228,7
cross_scenario,k_means,714332685,23,4.45668e7,6.1402299,SqEuclidean,centered,7728.538053000001,7
cross_scenario,k_means,890890131,23,4.45937e7,6.2903335,SqEuclidean,centered,8089.224559,7
cross_scenario,k_means,1134130444,25,4.45927e7,5.8290099,SqEuclidean,centered,7526.721287,7
cross_scenario,k_means,2658990538,25,1.03049e8,5.6219948,SqEuclidean,centered,1.558510852974e6,386
cross_scenario,k_means,2726541456,25,4.45659e7,6.1785827,SqEuclidean,centered,7348.322807999999,7
cross_scenario,k_means,2894918851,25,4.45808e7,6.4538512,SqEuclidean,centered,7140.968148,7
cross_scenario,k_means,3351175237,25,4.45811e7,6.0854335,SqEuclidean,centered,7519.112346,7
cross_scenario,k_means,343301208,25,4.45852e7,6.0233973,SqEuclidean,centered,7524.467769,7
cross_scenario,k_means,4135971217,25,4.45689e7,5.7775888,SqEuclidean,centered,7436.786041,7
cross_scenario,k_means,4145110716,25,4.45797e7,6.4262285,SqEuclidean,centered,7117.634043,7
cross_scenario,k_means,448376330,25,4.45839e7,6.2577332,SqEuclidean,centered,7647.651358,7
cross_scenario,k_means,47449323,25,4.45842e7,6.1518601,SqEuclidean,centered,7382.300876,7
cross_scenario,k_means,1161276258,27,4.4581e7,5.6793103,SqEuclidean,centered,7764.479751000001,7
cross_scenario,k_means,1233541653,27,4.45945e7,6.4541742,SqEuclidean,centered,7781.435998,7
cross_scenario,k_means,1267936167,27,4.45707e7,8.1939401,SqEuclidean,centered,8232.513617,7
cross_scenario,k_means,1653248667,27,4.45905e7,6.4512107,SqEuclidean,centered,8061.266943,7
cross_scenario,k_means,2437521778,27,4.45592e7,5.8086236,SqEuclidean,centered,7287.571321999999,7
cross_scenario,k_means,2524306086,27,4.45696e7,5.8853198,SqEuclidean,centered,7942.371249,7
cross_scenario,k_means,2606414571,27,4.45969e7,6.2800642,SqEuclidean,centered,7265.974983,7
cross_scenario,k_means,2821296471,27,4.45724e7,6.0972896,SqEuclidean,centered,8204.779004,7
cross_scenario,k_means,3155655383,27,4.45791e7,6.0907817,SqEuclidean,centered,7914.676691,7
cross_scenario,k_means,463779685,27,4.45816e7,5.8270956,SqEuclidean,centered,7987.126874,7
cross_scenario,k_means,1113698075,29,4.45787e7,5.839847,SqEuclidean,centered,6998.144971000001,7
cross_scenario,k_means,1125327650,29,4.45999e7,6.2085784,SqEuclidean,centered,7210.940393,7
cross_scenario,k_means,1398119942,29,1.06132e8,5.7921536,SqEuclidean,centered,1.6395636241889999e6,394
cross_scenario,k_means,1669407957,29,4.45663e7,5.6940116,SqEuclidean,centered,7260.652505000001,7
cross_scenario,k_means,1792506398,29,4.4569e7,5.7438388,SqEuclidean,centered,7695.9955930000015,7
cross_scenario,k_means,2439649745,29,4.45544e7,5.9640149,SqEuclidean,centered,7787.970462,7
cross_scenario,k_means,2730667678,29,4.45712e7,6.0922699,SqEuclidean,centered,7714.022218,7
cross_scenario,k_means,2843080965,29,4.46013e7,5.7743527,SqEuclidean,centered,7656.8331499999995,7
cross_scenario,k_means,3434031776,29,4.4572e7,6.2030616,SqEuclidean,centered,8115.021976000001,7
cross_scenario,k_means,950202798,29,4.4567e7,5.9231268,SqEuclidean,centered,7895.288560999999,7
cross_scenario,k_means,1042382051,3,2.0882e8,5.2977657,SqEuclidean,centered,4.286568613008e6,2150
cross_scenario,k_means,1617230705,3,2.24614e8,4.9904341,SqEuclidean,centered,4.691790400211999e6,2269
cross_scenario,k_means,1690918982,3,2.24478e8,4.8632641,SqEuclidean,centered,4.68823952475e6,2579
cross_scenario,k_means,2011904635,3,2.04609e8,5.2165253,SqEuclidean,centered,4.179511831975e6,2102
cross_scenario,k_means,208019063,3,5.03993e7,5.6266418,SqEuclidean,centered,169621.22682600003,116
cross_scenario,k_means,2175589206,3,2.02835e8,5.2000188,SqEuclidean,centered,4.135159059666e6,2145
cross_scenario,k_means,2331872192,3,1.69201e8,4.8507164,SqEuclidean,centered,3.2585017441299995e6,1285
cross_scenario,k_means,2859914000,3,4.49326e7,5.6060659,SqEuclidean,centered,6207.352263000001,7
cross_scenario,k_means,3409952330,3,1.79569e8,5.2017048,SqEuclidean,centered,3.538959094311e6,1734
cross_scenario,k_means,488813374,3,1.69514e8,5.4730717,SqEuclidean,centered,3.282665272835e6,1448
cross_scenario,k_means,1349996306,31,4.45736e7,5.8000954,SqEuclidean,centered,7911.483318,7
cross_scenario,k_means,1462714024,31,4.45843e7,5.8088506,SqEuclidean,centered,8391.702742000001,7
cross_scenario,k_means,1579127763,31,4.45702e7,6.0636376,SqEuclidean,centered,7883.094177999999,7
cross_scenario,k_means,1648351254,31,4.45745e7,5.9414695,SqEuclidean,centered,8292.523111,7
cross_scenario,k_means,2030289235,31,4.45659e7,5.9483635,SqEuclidean,centered,7610.325231999999,7
cross_scenario,k_means,2462588561,31,4.45734e7,6.5008479,SqEuclidean,centered,8014.301732,7
cross_scenario,k_means,2929172095,31,4.45729e7,6.4952412,SqEuclidean,centered,8129.98134,7
cross_scenario,k_means,2944528308,31,4.45693e7,5.9484936,SqEuclidean,centered,8056.225796000001,7
cross_scenario,k_means,295145311,31,4.45623e7,6.0124915,SqEuclidean,centered,8548.30866,7
cross_scenario,k_means,3899371692,31,4.4564e7,6.1060263,SqEuclidean,centered,7782.704291999999,7
cross_scenario,k_means,1038419084,33,4.45743e7,6.4935194,SqEuclidean,centered,8389.254191,7
cross_scenario,k_means,1109759726,33,4.4566e7,6.5747699,SqEuclidean,centered,7526.709166000001,7
cross_scenario,k_means,1963882461,33,4.45715e7,5.8348236,SqEuclidean,centered,7437.363308,7
cross_scenario,k_means,1989163906,33,4.45798e7,5.9435035,SqEuclidean,centered,8076.038503,7
cross_scenario,k_means,2479233904,33,4.45859e7,5.85311,SqEuclidean,centered,7626.189904000001,7
cross_scenario,k_means,2497612078,33,4.45618e7,6.2244127,SqEuclidean,centered,7206.776146,7
cross_scenario,k_means,3214090957,33,4.45558e7,6.4384507,SqEuclidean,centered,8591.267294,7
cross_scenario,k_means,3465092140,33,4.45429e7,6.2391607,SqEuclidean,centered,7265.063001,7
cross_scenario,k_means,4061834237,33,4.45721e7,6.2543072,SqEuclidean,centered,7775.7772159999995,7
cross_scenario,k_means,52313467,33,4.45485e7,6.3090774,SqEuclidean,centered,8198.759366,7
cross_scenario,k_means,1208640119,35,4.4557e7,5.938673,SqEuclidean,centered,7975.163572,7
cross_scenario,k_means,1428058240,35,4.45554e7,5.8428043,SqEuclidean,centered,7970.394197,7
cross_scenario,k_means,15941194,35,4.45625e7,5.9583118,SqEuclidean,centered,8586.782409000001,7
cross_scenario,k_means,2213813141,35,4.45724e7,6.0312868,SqEuclidean,centered,7457.044323000001,7
