location,technology,rep_period,time_step,scenario,production
BEL,WindOn,5,11,cross,9012.452001
BEL,WindOn,5,12,cross,9019.073957999999
BEL,WindOn,5,13,cross,9068.032683
BEL,WindOn,5,14,cross,9072.921912
BEL,WindOn,5,15,cross,9012.363507
BEL,WindOn,5,16,cross,8844.074106
BEL,WindOn,5,17,cross,8762.464191000001
BEL,WindOn,5,18,cross,8774.832711
BEL,WindOn,5,19,cross,8771.929437
BEL,WindOn,5,20,cross,8777.632914
BEL,WindOn,5,21,cross,8826.645303000001
BEL,WindOn,5,22,cross,8863.727255999998
BEL,WindOn,5,23,cross,8741.957964000001
BEL,WindOn,5,24,cross,8665.662978
BEL,WindOn,6,1,cross,8796.358812
BEL,WindOn,6,2,cross,8944.407984
BEL,WindOn,6,3,cross,9097.668110999999
BEL,WindOn,6,4,cross,9215.413247999999
BEL,WindOn,6,5,cross,9345.290706
BEL,WindOn,6,6,cross,9418.627335
BEL,WindOn,6,7,cross,9533.623869
BEL,WindOn,6,8,cross,9691.786769999999
BEL,WindOn,6,9,cross,9840.365487
BEL,WindOn,6,10,cross,9901.890747
BEL,WindOn,6,11,cross,9448.924146
BEL,WindOn,6,12,cross,9570.583659
BEL,WindOn,6,13,cross,9755.282376
BEL,WindOn,6,14,cross,9779.319978000001
BEL,WindOn,6,15,cross,9687.388128
BEL,WindOn,6,16,cross,9549.398118
BEL,WindOn,6,17,cross,9405.234942
BEL,WindOn,6,18,cross,9268.521516
BEL,WindOn,6,19,cross,9141.47277
BEL,WindOn,6,20,cross,9099.762942000001
BEL,WindOn,6,21,cross,9087.331728000001
BEL,WindOn,6,22,cross,9046.081656000002
BEL,WindOn,6,23,cross,8889.054729000001
BEL,WindOn,6,24,cross,8803.425303
BEL,WindOn,7,1,cross,4139.535309
BEL,WindOn,7,2,cross,4036.936836
BEL,WindOn,7,3,cross,4090.106637
BEL,WindOn,7,4,cross,4161.692993999999
BEL,WindOn,7,5,cross,4247.3300309999995
BEL,WindOn,7,6,cross,4340.232477
BEL,WindOn,7,7,cross,4388.075481
BEL,WindOn,7,8,cross,4541.002401
BEL,WindOn,7,9,cross,4675.807659
BEL,WindOn,7,10,cross,4793.500164
BEL,WindOn,7,11,cross,4351.477149
BEL,WindOn,7,12,cross,4175.991741000001
BEL,WindOn,7,13,cross,4010.323362
BEL,WindOn,7,14,cross,4079.413698
BEL,WindOn,7,15,cross,4140.37368
BEL,WindOn,7,16,cross,4320.378087
BEL,WindOn,7,17,cross,4572.182733000001
BEL,WindOn,7,18,cross,4786.6242059999995
BEL,WindOn,7,19,cross,4879.48563
BEL,WindOn,7,20,cross,4834.744689
BEL,WindOn,7,21,cross,4735.128825
BEL,WindOn,7,22,cross,4616.949861
BEL,WindOn,7,23,cross,4391.697285
BEL,WindOn,7,24,cross,4152.1530569999995
BEL,WindOn,8,1,cross,3254.5602209999997
BEL,WindOn,8,2,cross,3219.058131
BEL,WindOn,8,3,cross,3158.764047
BEL,WindOn,8,4,cross,3058.3824390000004
BEL,WindOn,8,5,cross,2949.946071
BEL,WindOn,8,6,cross,2869.6394429999996
BEL,WindOn,8,7,cross,2805.1871730000003
BEL,WindOn,8,8,cross,2827.150068
BEL,WindOn,8,9,cross,2867.992242
BEL,WindOn,8,10,cross,2804.5104389999997
BEL,WindOn,8,11,cross,2344.072029
BEL,WindOn,8,12,cross,2092.9872029999997
BEL,WindOn,8,13,cross,1755.7284420000003
BEL,WindOn,8,14,cross,1541.872758
BEL,WindOn,8,15,cross,1486.796466
BEL,WindOn,8,16,cross,1629.9961410000003
BEL,WindOn,8,17,cross,1923.399159
BEL,WindOn,8,18,cross,2295.301773
BEL,WindOn,8,19,cross,2567.3320710000003
BEL,WindOn,8,20,cross,2788.9935450000003
BEL,WindOn,8,21,cross,2931.1745069999997
BEL,WindOn,8,22,cross,2986.7615100000003
BEL,WindOn,8,23,cross,3000.059991
BEL,WindOn,8,24,cross,3113.606952
BEL,WindOn,9,1,cross,1845.136407
BEL,WindOn,9,2,cross,1711.591479
BEL,WindOn,9,3,cross,1556.7611639999998
BEL,WindOn,9,4,cross,1428.3884910000002
BEL,WindOn,9,5,cross,1400.4739230000002
BEL,WindOn,9,6,cross,1419.855786
BEL,WindOn,9,7,cross,1355.88933
BEL,WindOn,9,8,cross,1319.1981179999998
BEL,WindOn,9,9,cross,1388.3756580000002
BEL,WindOn,9,10,cross,1393.7619240000001
BEL,WindOn,9,11,cross,1253.718234
BEL,WindOn,9,12,cross,1086.0650609999998
BEL,WindOn,9,13,cross,918.2699880000001
BEL,WindOn,9,14,cross,833.0605860000001
BEL,WindOn,9,15,cross,772.609251
BEL,WindOn,9,16,cross,837.1562070000001
BEL,WindOn,9,17,cross,1023.405762
BEL,WindOn,9,18,cross,1327.395423
BEL,WindOn,9,19,cross,1576.882326
BEL,WindOn,9,20,cross,1626.27591
BEL,WindOn,9,21,cross,1644.228969
BEL,WindOn,9,22,cross,1742.014968
BEL,WindOn,9,23,cross,1674.7692029999998
BEL,WindOn,9,24,cross,1707.6218909999998
BEL,WindOn,10,1,cross,2118.7912020000003
BEL,WindOn,10,2,cross,2016.9131940000002
BEL,WindOn,10,3,cross,1965.702516
BEL,WindOn,10,4,cross,1892.117046
BEL,WindOn,10,5,cross,1790.3422379999997
BEL,WindOn,10,6,cross,1698.350016
BEL,WindOn,10,7,cross,1632.9723
BEL,WindOn,10,8,cross,1592.2168139999999
BEL,WindOn,10,9,cross,1525.966542
BEL,WindOn,10,10,cross,1406.392443
BEL,WindOn,10,11,cross,1127.013531
BEL,WindOn,10,12,cross,986.946879
BEL,WindOn,10,13,cross,931.4203770000001
BEL,WindOn,10,14,cross,891.102072
BEL,WindOn,10,15,cross,926.062233
BEL,WindOn,10,16,cross,1056.8771339999998
BEL,WindOn,10,17,cross,1351.230753
BEL,WindOn,10,18,cross,1732.0208220000002
BEL,WindOn,10,19,cross,2013.4022009999999
BEL,WindOn,10,20,cross,2185.182213
BEL,WindOn,10,21,cross,2277.0134430000003
BEL,WindOn,10,22,cross,2306.5108410000003
BEL,WindOn,10,23,cross,2242.7756820000004
BEL,WindOn,10,24,cross,2270.9236109999997
BLK,Nuclear,1,1,cross,17764.703318279997
BLK,Nuclear,1,2,cross,16892.615414800002
BLK,Nuclear,1,3,cross,19148.57423993
BLK,Nuclear,1,4,cross,19988.56983578
BLK,Nuclear,1,5,cross,19790.23557344
BLK,Nuclear,1,6,cross,23156.462586770005
BLK,Nuclear,1,7,cross,23412.09021198
BLK,Nuclear,1,8,cross,25101.717790520455
BLK,Nuclear,1,9,cross,28023.803900440427
BLK,Nuclear,1,10,cross,27103.472505330003
BLK,Nuclear,1,11,cross,30152.01199774
BLK,Nuclear,1,12,cross,30434.432968189998
BLK,Nuclear,1,13,cross,29089.26320049
BLK,Nuclear,1,14,cross,29219.49131231
BLK,Nuclear,1,15,cross,26113.65677923327
BLK,Nuclear,1,16,cross,30060.94175492
BLK,Nuclear,1,17,cross,32000.0
BLK,Nuclear,1,18,cross,31383.11270178
BLK,Nuclear,1,19,cross,29783.458188599998
BLK,Nuclear,1,20,cross,29184.846023590002
BLK,Nuclear,1,21,cross,26584.44694871
BLK,Nuclear,1,22,cross,23881.86335941
BLK,Nuclear,1,23,cross,24165.95177829
BLK,Nuclear,1,24,cross,21412.096940360003
BLK,Nuclear,2,1,cross,18225.29011305
BLK,Nuclear,2,2,cross,16369.77864774
