location,rep_period,time_step,scenario,loss_of_load
NED,4,18,cross,1.3687072700005478
NOR,7,5,cross,402.0661029199946
NOR,7,6,cross,2504.925837119996
NOR,7,7,cross,4626.986585719995
NOR,7,8,cross,5568.573736099996
NOR,7,9,cross,5588.142431629993
NOR,7,10,cross,4289.766386649995
NOR,7,11,cross,1415.1933332199915
NOR,7,12,cross,148.08738156999243
