from,to,rep_period,time_step,scenario,flow
AUS,BLK,10,19,cross,-1746.0
AUS,BLK,10,20,cross,-476.1641224599971
AUS,BLK,10,21,cross,-1746.0
AUS,BLK,10,22,cross,-1746.0
AUS,BLK,10,23,cross,-1746.0
AUS,BLK,10,24,cross,261.6893297500046
AUS,CZE,1,1,cross,900.0
AUS,CZE,1,2,cross,900.0
AUS,CZE,1,3,cross,900.0
AUS,CZE,1,4,cross,900.0
AUS,CZE,1,5,cross,900.0
AUS,CZE,1,6,cross,900.0
AUS,CZE,1,7,cross,900.0
AUS,CZE,1,8,cross,900.0
AUS,CZE,1,9,cross,900.0
AUS,CZE,1,10,cross,900.0
AUS,CZE,1,11,cross,-377.42515951999303
AUS,CZE,1,12,cross,402.31188160000534
AUS,CZE,1,13,cross,273.9113025000079
AUS,CZE,1,14,cross,900.0
AUS,CZE,1,15,cross,900.0
AUS,CZE,1,16,cross,900.0
AUS,CZE,1,17,cross,900.0
AUS,CZE,1,18,cross,900.0
AUS,CZE,1,19,cross,900.0
AUS,CZE,1,20,cross,900.0
AUS,CZE,1,21,cross,900.0
AUS,CZE,1,22,cross,900.0
AUS,CZE,1,23,cross,900.0
AUS,CZE,1,24,cross,900.0
AUS,CZE,2,1,cross,900.0
AUS,CZE,2,2,cross,900.0
AUS,CZE,2,3,cross,900.0
AUS,CZE,2,4,cross,900.0
AUS,CZE,2,5,cross,900.0
AUS,CZE,2,6,cross,900.0
AUS,CZE,2,7,cross,900.0
AUS,CZE,2,8,cross,900.0
AUS,CZE,2,9,cross,879.1563746600114
AUS,CZE,2,10,cross,900.0
AUS,CZE,2,11,cross,900.0
AUS,CZE,2,12,cross,900.0
AUS,CZE,2,13,cross,900.0
AUS,CZE,2,14,cross,900.0
AUS,CZE,2,15,cross,900.0
AUS,CZE,2,16,cross,900.0
AUS,CZE,2,17,cross,900.0
AUS,CZE,2,18,cross,900.0
AUS,CZE,2,19,cross,900.0
AUS,CZE,2,20,cross,338.6423585100092
AUS,CZE,2,21,cross,291.9136737500048
AUS,CZE,2,22,cross,900.0
AUS,CZE,2,23,cross,900.0
AUS,CZE,2,24,cross,-102.28154887000005
AUS,CZE,3,1,cross,-900.0
AUS,CZE,3,2,cross,900.0
AUS,CZE,3,3,cross,-470.1781271300001
AUS,CZE,3,4,cross,-900.0
AUS,CZE,3,5,cross,-900.0
AUS,CZE,3,6,cross,-900.0
AUS,CZE,3,7,cross,900.0
AUS,CZE,3,8,cross,-900.0
AUS,CZE,3,9,cross,-900.0
AUS,CZE,3,10,cross,-900.0
AUS,CZE,3,11,cross,-900.0
AUS,CZE,3,12,cross,-900.0
AUS,CZE,3,13,cross,-900.0
AUS,CZE,3,14,cross,-900.0
AUS,CZE,3,15,cross,-900.0
AUS,CZE,3,16,cross,-900.0
AUS,CZE,3,17,cross,900.0
AUS,CZE,3,18,cross,-900.0
AUS,CZE,3,19,cross,277.59932270000627
AUS,CZE,3,20,cross,-900.0
AUS,CZE,3,21,cross,-900.0
AUS,CZE,3,22,cross,-900.0
AUS,CZE,3,23,cross,900.0
AUS,CZE,3,24,cross,-900.0
AUS,CZE,4,1,cross,-485.3654476399952
AUS,CZE,4,2,cross,-272.48628601999553
AUS,CZE,4,3,cross,-900.0
AUS,CZE,4,4,cross,-900.0
AUS,CZE,4,5,cross,422.5984561900059
AUS,CZE,4,6,cross,-900.0
AUS,CZE,4,7,cross,-475.9435912994961
AUS,CZE,4,8,cross,668.5766083900035
AUS,CZE,4,9,cross,-177.1466435999955
AUS,CZE,4,10,cross,-900.0
AUS,CZE,4,11,cross,-900.0
AUS,CZE,4,12,cross,-900.0
AUS,CZE,4,13,cross,-900.0
AUS,CZE,4,14,cross,-900.0
AUS,CZE,4,15,cross,-900.0
AUS,CZE,4,16,cross,-900.0
AUS,CZE,4,17,cross,-900.0
AUS,CZE,4,18,cross,-722.8453458500007
AUS,CZE,4,19,cross,-900.0
AUS,CZE,4,20,cross,-900.0
AUS,CZE,4,21,cross,610.5365994012645
AUS,CZE,4,22,cross,900.0
AUS,CZE,4,23,cross,900.0
AUS,CZE,4,24,cross,-900.0
AUS,CZE,5,1,cross,900.0
AUS,CZE,5,2,cross,900.0
AUS,CZE,5,3,cross,900.0
AUS,CZE,5,4,cross,900.0
AUS,CZE,5,5,cross,900.0
AUS,CZE,5,6,cross,900.0
AUS,CZE,5,7,cross,900.0
AUS,CZE,5,8,cross,900.0
AUS,CZE,5,9,cross,900.0
AUS,CZE,5,10,cross,900.0
AUS,CZE,5,11,cross,900.0
AUS,CZE,5,12,cross,900.0
AUS,CZE,5,13,cross,900.0
AUS,CZE,5,14,cross,900.0
AUS,CZE,5,15,cross,900.0
AUS,CZE,5,16,cross,-900.0
AUS,CZE,5,17,cross,900.0
AUS,CZE,5,18,cross,900.0
AUS,CZE,5,19,cross,518.4190254400055
AUS,CZE,5,20,cross,900.0
AUS,CZE,5,21,cross,900.0
AUS,CZE,5,22,cross,900.0
AUS,CZE,5,23,cross,900.0
AUS,CZE,5,24,cross,900.0
AUS,CZE,6,1,cross,900.0
AUS,CZE,6,2,cross,900.0
AUS,CZE,6,3,cross,900.0
AUS,CZE,6,4,cross,900.0
AUS,CZE,6,5,cross,900.0
AUS,CZE,6,6,cross,900.0
AUS,CZE,6,7,cross,900.0
AUS,CZE,6,8,cross,900.0
AUS,CZE,6,9,cross,900.0
AUS,CZE,6,10,cross,415.46651067000084
AUS,CZE,6,11,cross,187.95928785999968
AUS,CZE,6,12,cross,372.0541810800005
AUS,CZE,6,13,cross,277.5094299292332
AUS,CZE,6,14,cross,322.6232966500006
AUS,CZE,6,15,cross,466.0061369700011
AUS,CZE,6,16,cross,691.6729796299987
AUS,CZE,6,17,cross,900.0
AUS,CZE,6,18,cross,-16.54120045000036
AUS,CZE,6,19,cross,900.0
AUS,CZE,6,20,cross,900.0
AUS,CZE,6,21,cross,900.0
AUS,CZE,6,22,cross,900.0
AUS,CZE,6,23,cross,900.0
AUS,CZE,6,24,cross,900.0
AUS,CZE,7,1,cross,-900.0
AUS,CZE,7,2,cross,530.8922572100018
AUS,CZE,7,3,cross,-900.0
AUS,CZE,7,4,cross,-900.0
AUS,CZE,7,5,cross,-900.0
AUS,CZE,7,6,cross,-900.0
AUS,CZE,7,7,cross,-900.0
AUS,CZE,7,8,cross,-900.0
AUS,CZE,7,9,cross,-900.0
AUS,CZE,7,10,cross,-900.0
AUS,CZE,7,11,cross,-900.0
AUS,CZE,7,12,cross,-900.0
AUS,CZE,7,13,cross,-900.0
AUS,CZE,7,14,cross,-900.0
AUS,CZE,7,15,cross,-900.0
AUS,CZE,7,16,cross,-900.0
AUS,CZE,7,17,cross,445.0139359799996
AUS,CZE,7,18,cross,900.0
AUS,CZE,7,19,cross,-900.0
AUS,CZE,7,20,cross,-900.0
AUS,CZE,7,21,cross,-900.0
AUS,CZE,7,22,cross,-900.0
AUS,CZE,7,23,cross,-900.0
AUS,CZE,7,24,cross,-900.0
AUS,CZE,8,1,cross,-900.0
AUS,CZE,8,2,cross,-900.0
AUS,CZE,8,3,cross,-900.0
AUS,CZE,8,4,cross,-900.0
AUS,CZE,8,5,cross,-900.0
AUS,CZE,8,6,cross,-900.0
AUS,CZE,8,7,cross,-900.0
AUS,CZE,8,8,cross,-900.0
AUS,CZE,8,9,cross,-900.0
AUS,CZE,8,10,cross,-900.0
AUS,CZE,8,11,cross,-900.0
AUS,CZE,8,12,cross,-267.7136899399993
AUS,CZE,8,13,cross,-900.0
AUS,CZE,8,14,cross,-900.0
AUS,CZE,8,15,cross,-900.0
AUS,CZE,8,16,cross,-900.0
AUS,CZE,8,17,cross,-900.0
AUS,CZE,8,18,cross,557.4845472800043
AUS,CZE,8,19,cross,-900.0
AUS,CZE,8,20,cross,-900.0
AUS,CZE,8,21,cross,-900.0
AUS,CZE,8,22,cross,-900.0
AUS,CZE,8,23,cross,-900.0
AUS,CZE,8,24,cross,-900.0
AUS,CZE,9,1,cross,39.886464039999964
AUS,CZE,9,2,cross,900.0
AUS,CZE,9,3,cross,900.0
AUS,CZE,9,4,cross,900.0
AUS,CZE,9,5,cross,157.11929470999985
AUS,CZE,9,6,cross,-900.0
AUS,CZE,9,7,cross,900.0
AUS,CZE,9,8,cross,468.3526479299999
AUS,CZE,9,9,cross,-810.4229231099998
AUS,CZE,9,10,cross,-900.0
AUS,CZE,9,11,cross,-900.0
AUS,CZE,9,12,cross,-900.0
AUS,CZE,9,13,cross,-546.0250977299929
AUS,CZE,9,14,cross,-900.0
AUS,CZE,9,15,cross,-775.16096827
AUS,CZE,9,16,cross,-777.6543987399964
AUS,CZE,9,17,cross,-900.0
AUS,CZE,9,18,cross,-900.0
AUS,CZE,9,19,cross,-900.0
AUS,CZE,9,20,cross,-900.0
AUS,CZE,9,21,cross,-900.0
AUS,CZE,9,22,cross,-900.0
AUS,CZE,9,23,cross,-900.0
AUS,CZE,9,24,cross,-900.0
AUS,CZE,10,1,cross,365.7240468300042
AUS,CZE,10,2,cross,482.94651524000255
AUS,CZE,10,3,cross,769.8835780300051
AUS,CZE,10,4,cross,808.6591385900047
AUS,CZE,10,5,cross,-303.44973700999526
AUS,CZE,10,6,cross,-900.0
AUS,CZE,10,7,cross,-900.0
AUS,CZE,10,8,cross,-900.0
AUS,CZE,10,9,cross,-844.8934536300003
AUS,CZE,10,10,cross,-900.0
AUS,CZE,10,11,cross,-900.0
AUS,CZE,10,12,cross,-900.0
AUS,CZE,10,13,cross,-900.0
AUS,CZE,10,14,cross,-900.0
AUS,CZE,10,15,cross,-900.0
AUS,CZE,10,16,cross,-900.0
AUS,CZE,10,17,cross,-900.0
AUS,CZE,10,18,cross,121.13853067000491
AUS,CZE,10,19,cross,235.1421101499982
AUS,CZE,10,20,cross,-900.0
AUS,CZE,10,21,cross,-900.0
AUS,CZE,10,22,cross,858.9110526500062
AUS,CZE,10,23,cross,865.964242660004
AUS,CZE,10,24,cross,-900.0
AUS,GER,1,1,cross,6951.903120240009
AUS,GER,1,2,cross,7500.0
AUS,GER,1,3,cross,7500.0
AUS,GER,1,4,cross,7500.0
AUS,GER,1,5,cross,7500.0
AUS,GER,1,6,cross,7500.0
AUS,GER,1,7,cross,7500.0
AUS,GER,1,8,cross,7500.0
AUS,GER,1,9,cross,7500.0
AUS,GER,1,10,cross,7500.0
AUS,GER,1,11,cross,7500.0
AUS,GER,1,12,cross,7500.0
