location,rep_period,time_step,scenario,loss_of_load
NED,1,439,1987,5417.913421567214
NED,1,440,1987,5735.639539780574
NED,1,441,1987,5918.023400073429
NED,1,442,1987,3656.7340135244567
NED,1,443,1987,1880.4962159752176
NED,1,444,1987,768.2270898221195
NED,1,445,1987,2145.824819752692
NED,1,446,1987,2441.419175849125
NED,1,447,1987,3581.366969348419
NED,1,448,1987,6365.67953436579
NED,1,449,1987,9040.63450837411
NED,1,450,1987,9997.948918874145
NED,1,451,1987,10474.803093632274
NED,1,452,1987,11071.005690335207
NED,1,453,1987,10524.708996180078
NED,1,454,1987,9803.95351688879
NED,1,455,1987,9144.777348643323
NED,1,456,1987,8354.920649450005
NED,1,457,1987,4434.200819140897
NED,1,458,1987,4094.8858215895143
NED,1,459,1987,3804.436983726804
NED,1,460,1987,3585.086852876734
NED,1,461,1987,3078.42299481339
NED,1,462,1987,2647.226439768821
NED,1,463,1987,2791.1453067953944
NED,1,464,1987,2544.6130986505887
NED,1,465,1987,1491.9699726163062
NED,1,474,1987,938.9956475233175
NED,1,475,1987,3636.059418413317
NOR,1,475,1987,2352.1303926204637
NED,1,476,1987,4193.096461800993
NOR,1,476,1987,4017.921523749501
NED,1,477,1987,3090.697363229664
NOR,1,477,1987,3814.3005059246316
NED,1,478,1987,1589.6526675029781
NOR,1,478,1987,3640.8848561462905
NOR,1,479,1987,3134.317071902985
NED,1,480,1987,479.9414962661267
NOR,1,480,1987,2479.509972859855
NED,1,481,1987,851.1791650098025
NOR,1,481,1987,129.44605097188014
NED,1,482,1987,425.2164256842343
NED,1,483,1987,864.1788231746443
NED,1,484,1987,326.17019783468527
NED,1,489,1987,858.2600982852607
NOR,1,489,1987,644.9878642046156
NED,1,490,1987,568.0620283194789
NOR,1,490,1987,5339.772572641594
NED,1,491,1987,275.9041824633141
NOR,1,491,1987,7606.230777023996
NOR,1,492,1987,9579.084480273785
NOR,1,493,1987,10745.465582359504
NED,1,494,1987,869.6763104222819
NOR,1,494,1987,11561.970035210146
NED,1,495,1987,1933.438236151397
NOR,1,495,1987,12545.792251626937
NED,1,496,1987,4016.5633601086683
NOR,1,496,1987,11210.840406354284
NED,1,497,1987,5842.51444266231
NOR,1,497,1987,7299.896298334494
NED,1,498,1987,6263.86605925366
NOR,1,498,1987,3940.150796111935
NED,1,499,1987,5381.150352450162
NED,1,500,1987,5398.424913570547
NED,1,501,1987,5181.333124532659
NED,1,502,1987,4187.108361181569
NED,1,503,1987,3055.3876520731756
NED,1,504,1987,1688.735580339508
NED,1,505,1987,2574.0964504258864
NED,1,506,1987,1545.6399783630009
NED,1,507,1987,1559.8611031420733
NED,1,508,1987,987.7557957854133
NED,1,509,1987,157.25614126966775
NED,1,511,1987,95.73004392617804
NOR,1,511,1987,653.792105559819
NED,1,512,1987,770.757451577917
NOR,1,512,1987,2770.7302100751676
NED,1,513,1987,3082.4909765684724
NOR,1,513,1987,2583.9809016910967
NED,1,514,1987,5347.2619137748825
NOR,1,514,1987,1577.8151554301653
NED,1,515,1987,4210.662718006386
NOR,1,515,1987,90.00857457820712
POL,1,515,1987,118.60318938795626
NED,1,516,1987,3299.9616819539656
NOR,1,516,1987,23.80566597604229
POL,1,516,1987,6.510430052845663
NED,1,517,1987,4941.488242537059
NED,1,518,1987,4969.1329825048
NED,1,519,1987,4952.404648840365
NED,1,520,1987,5530.152081347161
NED,1,521,1987,5497.066654555284
NED,1,522,1987,5581.025838799222
NED,1,523,1987,4977.605281543581
NED,1,524,1987,3558.770679805849
NED,1,525,1987,265.08079585668565
NED,1,567,1987,2038.8631278602643
NED,1,568,1987,5066.417753453661
NED,1,569,1987,6050.481176817477
NED,1,570,1987,5108.751167742903
NED,1,571,1987,2565.186887402492
NED,1,572,1987,1437.8252203995253
NED,1,573,1987,79.39400664603909
NED,1,624,1987,2361.6548949380567
NED,1,625,1987,1278.2618477444723
NED,1,626,1987,1899.7654669827566
NED,1,627,1987,2430.4325164557613
NED,1,628,1987,971.6357626087334
NED,1,713,1987,1715.5084852642865
NED,1,714,1987,1343.9122839642203
NED,1,715,1987,465.8716013591827
NED,1,716,1987,304.57508570241794
NED,1,719,1987,1780.9193528542767
NED,1,720,1987,2466.6219794123135
NOR,1,124,1992,1117.9883192882974
NOR,1,126,1992,1182.1865274824577
NOR,1,127,1992,1438.1097532349827
NOR,1,221,1992,3401.078844868477
NOR,1,222,1992,3481.220066777485
NOR,1,223,1992,3312.422305530402
NOR,1,224,1992,2488.488781379593
NED,1,245,1992,1728.6673044902464
NED,1,246,1992,1925.6262033853202
NED,1,247,1992,2489.4154037109347
NED,1,248,1992,2627.510832185107
NED,1,249,1992,2952.644900111864
NED,1,257,1992,5040.055481510746
NED,1,258,1992,5903.2395923774875
NED,1,259,1992,5892.291501606729
NED,1,260,1992,5949.362196476835
NED,1,261,1992,3234.717062964864
NOR,1,460,1992,252.3241939742411
NOR,1,461,1992,2583.8536420938754
NOR,1,462,1992,4401.65095897082
NOR,1,463,1992,6991.556834244862
NOR,1,464,1992,8808.006025642955
NOR,1,465,1992,9028.154429709359
NOR,1,466,1992,2198.508831728019
NOR,1,489,1992,1366.6449580512688
NOR,1,490,1992,848.4278536944971
NOR,1,491,1992,1167.3265555668931
NOR,1,495,1992,3363.040304914709
NOR,1,496,1992,9134.621220957653
NOR,1,497,1992,10195.270724302063
NOR,1,498,1992,10688.122838451254
NOR,1,499,1992,10496.878893937828
NOR,1,500,1992,7767.269541084243
NOR,1,501,1992,1222.4842484500618
NED,1,549,1992,1561.0458996152283
NED,1,550,1992,3160.923194818371
NED,1,551,1992,4162.091070419823
NED,1,552,1992,5274.707672604122
NED,1,553,1992,5060.69931641892
NED,1,554,1992,5285.209303995135
NED,1,555,1992,5475.516503014947
NED,1,556,1992,5382.968174420236
NED,1,557,1992,5565.632329400184
NED,1,558,1992,4814.448226710716
NED,1,559,1992,5442.115148768738
NED,1,560,1992,6023.852430601908
NED,1,561,1992,6013.650814281562
NED,1,568,1992,1970.1841494409182
NED,1,569,1992,9098.059117966646
NED,1,570,1992,10564.532617095952
NED,1,571,1992,10544.461410226633
NED,1,572,1992,11269.627619079476
NED,1,573,1992,10555.756844571448
NED,1,574,1992,9906.671861960596
NED,1,575,1992,9199.516059192056
NED,1,576,1992,8351.190147880985
NED,1,577,1992,7101.12338608178
NED,1,578,1992,6368.518527486483
NED,1,579,1992,5736.528353858852
NED,1,580,1992,5869.554717928403
NED,1,581,1992,5713.5024500808795
NED,1,582,1992,3932.3488104658795
NED,1,583,1992,3329.9255630983384
NED,1,584,1992,1926.7917045603267
NED,1,585,1992,247.3415227275949
NED,1,641,1992,1066.5974518354824
NED,1,642,1992,1449.2524860545197
NED,1,643,1992,1535.3412671206784
NED,1,644,1992,2472.7942645737844
NED,1,645,1992,2600.874939295967
NED,1,646,1992,2070.107411389439
NED,1,647,1992,848.6548335758405
NED,1,648,1992,851.7554842842701
NED,1,649,1992,1066.0207038125027
NED,1,650,1992,1602.2504608914367
NED,1,651,1992,1095.6566448411818
NED,1,652,1992,1403.0787545808482
NED,1,653,1992,1084.7518558324766
NED,1,654,1992,656.9227045912894
NED,1,655,1992,1070.258453032187
NED,1,656,1992,1606.9390691883673
NED,1,657,1992,1064.3094247956274
NED,1,665,1992,1530.3829519540498
NED,1,696,1992,1218.9007289810024
NED,1,697,1992,3548.8041412855728
NED,1,698,1992,4707.101004509638
NED,1,699,1992,4608.998634622019
NED,1,700,1992,4553.6020656973005
NED,1,701,1992,3991.2469409244677
NED,1,702,1992,2352.1313756992813
NED,1,703,1992,2552.4354825133323
NED,1,704,1992,2837.366526250196
NED,1,705,1992,3737.671609686079
NED,1,706,1992,3174.673029506263
NED,1,707,1992,2234.447325370414
NED,1,708,1992,1467.184425527651
NED,1,709,1992,2200.465428592227
NED,1,710,1992,1463.9309628004548
NED,1,711,1992,1795.4845365025185
NED,1,712,1992,3167.5490178669224
NED,1,713,1992,5023.077909795194
NED,1,714,1992,6518.536989250339
NED,1,715,1992,6919.976687770284
NED,1,716,1992,7579.560331472918
NED,1,717,1992,6944.380179436271
NED,1,718,1992,6462.847617618856
NED,1,719,1992,7944.001547142672
NED,1,720,1992,7124.200852765207
NOR,1,47,1995,2601.5677703588976
NOR,1,48,1995,450.06504931044105
NOR,1,61,1995,5526.02104403816
NOR,1,62,1995,10599.810318692365
NOR,1,63,1995,17899.548255963186
NOR,1,64,1995,18166.486786829002
NED,1,65,1995,1032.0198573290727
NOR,1,65,1995,15823.321442995806
NOR,1,66,1995,10031.040699663554
NOR,1,67,1995,3295.488872420003
NOR,1,286,1995,12293.792830708218
NOR,1,287,1995,14188.12991284302
NOR,1,288,1995,13164.271866247482
NOR,1,289,1995,7691.5398428887365
NOR,1,290,1995,2248.6111464881474
NED,1,584,1995,528.5568281473797
NED,1,585,1995,3528.366066274718
NED,1,586,1995,4677.534196997396
NED,1,587,1995,3756.0074977085437
NED,1,588,1995,3740.626271972711
NED,1,589,1995,5254.272841417753
NED,1,590,1995,5225.943209746125
NED,1,591,1995,5535.544985744025
NED,1,592,1995,6783.312158438021
NED,1,593,1995,6826.850370721618
NED,1,594,1995,4406.991748099881
NOR,1,646,1995,10.7540979524249
NOR,1,647,1995,6063.061355769895
NOR,1,648,1995,6855.442008443298
NOR,1,649,1995,5983.02508753819
NOR,1,650,1995,3692.0894588226283
NOR,1,671,1995,3026.4271741053644
NOR,1,672,1995,5920.979395156508
NOR,1,673,1995,6824.061270507848
NOR,1,674,1995,9049.093031924353
NOR,1,675,1995,10350.72795144981
NOR,1,676,1995,11362.354101540173
NOR,1,677,1995,11930.948555555555
NOR,1,678,1995,13131.534951745412
NOR,1,679,1995,14312.740234188792
NOR,1,680,1995,14166.750807659475
NOR,1,681,1995,13091.955825348068
NOR,1,682,1995,5338.460491370178
NED,1,716,1995,242.92284514247285
NOR,1,716,1995,9469.886858313668
NED,1,717,1995,4720.559662657814
NOR,1,717,1995,7648.9548482215005
NED,1,718,1995,7994.1340599816895
NOR,1,718,1995,1645.4878268554012
NED,1,719,1995,7145.026072888778
NED,1,720,1995,5677.393254311657
NED,1,26,1997,1267.721796995755
NED,1,27,1997,3041.447952524737
NED,1,28,1997,4033.316439013736
NED,1,29,1997,4309.9445860193955
NED,1,30,1997,2628.472899401092
NED,1,31,1997,1896.0529112864433
NED,1,32,1997,1302.4247583241813
NED,1,33,1997,1536.4758352238027
NOR,1,63,1997,8901.076783553104
NOR,1,64,1997,14037.258290482321
NOR,1,65,1997,16585.48937519815
NOR,1,66,1997,17057.48834736073
NOR,1,67,1997,17403.921112697237
NOR,1,68,1997,17757.54517213158
NOR,1,69,1997,17701.646665038817
NOR,1,70,1997,17149.25682732987
NOR,1,71,1997,15582.885178087754
NOR,1,72,1997,14861.523445389132
NOR,1,73,1997,14451.165629536616
NOR,1,74,1997,14453.172087931616
NOR,1,75,1997,13968.02863004311
NOR,1,76,1997,12375.18199807499
NOR,1,77,1997,12010.668444814546
NOR,1,78,1997,9476.145594187394
NOR,1,79,1997,3304.4422499484517
NOR,1,102,1997,1130.820137774696
NOR,1,103,1997,3557.940457138305
NOR,1,104,1997,4151.111365963794
NOR,1,105,1997,3201.9808700902836
NOR,1,106,1997,1817.3397491543267
NOR,1,112,1997,2672.00278244255
NED,1,113,1997,1905.3149193413842
NOR,1,113,1997,3752.432704451245
CZE,1,114,1997,284.84874422991925
ITA,1,114,1997,26.7477845040994
NED,1,114,1997,2402.781101311458
NOR,1,114,1997,4767.108648571543
SWI,1,114,1997,1389.9768521068854
NED,1,115,1997,3993.6813920471004
NOR,1,115,1997,5898.515978007659
NED,1,116,1997,4634.925546720557
NOR,1,116,1997,6833.431805292991
NED,1,117,1997,3237.2804425569775
NOR,1,117,1997,6052.314004117089
NED,1,118,1997,1753.5140644304279
NOR,1,118,1997,4284.538694713012
NED,1,119,1997,1897.1460855381501
NOR,1,119,1997,129.30928265627153
NED,1,120,1997,2656.7316184261226
NOR,1,120,1997,1895.3562439669877
NED,1,121,1997,779.7370795092877
NOR,1,121,1997,3620.417221507464
NED,1,122,1997,1719.1464762379305
NOR,1,122,1997,5477.17640154639
NED,1,123,1997,1117.3617993385478
NOR,1,123,1997,7691.574529442925
NED,1,124,1997,860.6337529966554
NOR,1,124,1997,10431.973791293805
NOR,1,125,1997,13036.750947173534
NOR,1,126,1997,13751.204175650671
NOR,1,127,1997,14759.87025839088
NOR,1,128,1997,15183.935757997553
NOR,1,129,1997,14255.087006928145
NOR,1,130,1997,12475.203458498307
NOR,1,131,1997,2006.3797674019606
NOR,1,207,1997,6657.008818847081
NOR,1,208,1997,8980.71525096524
NOR,1,209,1997,8999.170665455635
NOR,1,210,1997,8294.301789371633
NOR,1,211,1997,6201.965299753184
NOR,1,212,1997,3637.022893405281
NOR,1,213,1997,692.319227763779
NOR,1,224,1997,3287.1339104247427
NOR,1,225,1997,4388.119023513459
NOR,1,226,1997,8704.556284196184
NOR,1,227,1997,4867.391927334296
NOR,1,228,1997,4575.3973273883075
NOR,1,229,1997,4896.1695387581785
NOR,1,230,1997,7004.567863650117
NED,1,231,1997,2342.3444563221287
NOR,1,231,1997,9867.178583533163
NED,1,232,1997,4584.660474785796
NOR,1,232,1997,10616.828460609242
NED,1,233,1997,6617.841079819564
NOR,1,233,1997,11560.47639935579
BLT,1,234,1997,110.14833244037618
FIN,1,234,1997,79.89251300488195
GER,1,234,1997,269.0868588518888
NED,1,234,1997,7434.310404365604
NOR,1,234,1997,11672.64729981414
POL,1,234,1997,2054.4536493677915
SPA,1,234,1997,98.61074860354984
BEL,1,235,1997,146.7867509475709
BLT,1,235,1997,184.03570977711797
DEN,1,235,1997,1613.4665357540234
NED,1,235,1997,7874.688469376615
NOR,1,235,1997,10441.776187919375
UKI,1,235,1997,68.64682272817299
NED,1,236,1997,8128.282364903887
NOR,1,236,1997,9971.494774289342
NED,1,237,1997,6901.372521480467
NOR,1,237,1997,9519.969406045866
NED,1,238,1997,6863.2252582834735
NOR,1,238,1997,7578.578189385263
NED,1,239,1997,8780.319864037625
NOR,1,239,1997,8564.955831124487
NED,1,240,1997,8247.542887573327
NOR,1,240,1997,4046.426143382945
NED,1,241,1997,5328.3559568956425
NED,1,242,1997,5234.478979251239
NED,1,243,1997,5835.90984560065
NED,1,244,1997,5623.808580898855
NED,1,245,1997,7260.155655965004
NED,1,246,1997,6904.7329775102
NOR,1,246,1997,650.8269190101837
NED,1,247,1997,6935.578943101596
NOR,1,247,1997,1760.0734343587537
NED,1,248,1997,6345.314334040819
NOR,1,248,1997,681.3435726678881
NED,1,249,1997,4549.258275005675
NED,1,250,1997,1558.9459033696821
NOR,1,363,1997,601.2771137313339
NOR,1,364,1997,3059.278482650333
NOR,1,365,1997,5569.628155124366
NOR,1,366,1997,7118.904314521897
NOR,1,367,1997,5681.846781062435
NOR,1,368,1997,695.8486971032835
NED,1,446,1997,2328.7673771904483
NED,1,447,1997,2841.6503068706534
NED,1,448,1997,2613.1900910341365
NED,1,449,1997,2347.5590772823757
NED,1,450,1997,3131.6087210062465
NED,1,451,1997,3583.3343796229938
NED,1,452,1997,3343.1624671762465
NED,1,481,1997,24.13148809524887
NED,1,482,1997,1907.4413936329684
NED,1,483,1997,1797.0378831249259
NED,1,484,1997,2013.5103707146334
NED,1,485,1997,1285.2690005398076
NED,1,486,1997,179.2115837404363
NED,1,546,1997,237.5832688012988
NED,1,547,1997,1288.5166243161218
NED,1,548,1997,2056.962973402343
NED,1,549,1997,2519.5022871442243
NED,1,550,1997,2229.505662747726
NED,1,551,1997,542.2147331425772
NED,1,552,1997,1382.3949447121645
NED,1,553,1997,2647.728357831828
NED,1,554,1997,2382.207791823465
NED,1,555,1997,3545.7007008436112
NED,1,556,1997,3626.1603385792446
NED,1,557,1997,2422.798496702442
NED,1,561,1997,1627.403190950893
NED,1,562,1997,415.4661512483135
NED,1,569,1997,1391.7576158063412
NED,1,570,1997,1703.2515220653695
NED,1,571,1997,970.9191878560559
NED,1,584,1997,439.39009300133876
NED,1,585,1997,2179.77537639043
NED,1,586,1997,2128.9736837373002
NED,1,587,1997,1259.8283864745358
NED,1,588,1997,1350.319428687897
NED,1,589,1997,2093.123140604658
NED,1,590,1997,1156.8991378195951
NED,1,591,1997,1912.6865219745214
NED,1,592,1997,4812.647367955953
NED,1,593,1997,7442.109727145824
NED,1,594,1997,6870.642284469328
NED,1,595,1997,5875.050874550796
NED,1,596,1997,5534.834272825591
NED,1,597,1997,4930.177765344044
NED,1,598,1997,4508.309374081388
NED,1,599,1997,4985.99641773264
NED,1,600,1997,3867.90442098034
NED,1,601,1997,2329.0109586363906
NED,1,602,1997,344.9883245995668
NED,1,622,1997,1487.9787002878877
NED,1,623,1997,1825.3676945522584
NED,1,624,1997,1384.084275001761
NED,1,631,1997,447.60650804474267
NED,1,632,1997,1789.098272189466
NED,1,633,1997,731.1882489738391
NED,1,641,1997,594.1072573242564
NED,1,674,1997,790.8202526997939
NED,1,675,1997,1188.1339398838513
NED,1,676,1997,1243.311635364017
NED,1,677,1997,355.6616829814043
NED,1,682,1997,196.67748473282631
NED,1,685,1997,1391.4775728124869
NED,1,686,1997,1785.6524478042788
NED,1,687,1997,2709.2697662391274
NED,1,688,1997,4312.333199382643
NED,1,689,1997,5634.794984360251
NED,1,690,1997,6507.598882134895
NED,1,691,1997,7146.172751372653
NED,1,692,1997,7884.471784329943
NED,1,693,1997,7068.621809366351
NED,1,694,1997,6276.200625303259
NED,1,695,1997,6270.432833635735
NED,1,696,1997,5381.47100821524
NED,1,697,1997,4547.026595230374
NED,1,698,1997,4830.6438028865605
NED,1,699,1997,4924.641269693567
NED,1,700,1997,5035.464647321709
NED,1,701,1997,5351.379686690164
NED,1,702,1997,4658.787882926159
NED,1,703,1997,4889.090528237579
NED,1,704,1997,4908.825407308479
NED,1,705,1997,5047.756935455791
NED,1,706,1997,3088.6575556777534
NED,1,707,1997,652.4420117307964
NED,1,714,1997,1560.2132368479174
NED,1,715,1997,2980.702163334779
NED,1,716,1997,3053.213670674459
NOR,1,32,2002,1.6883723151340746
NED,1,40,2002,178.17668037959538
NED,1,137,2002,142.35603206207725
NED,1,138,2002,173.1308316763384
NED,1,143,2002,859.1087240478789
NOR,1,143,2002,2512.7245783500694
NED,1,144,2002,1704.6618278871913
NOR,1,144,2002,2781.519384475364
NED,1,145,2002,2918.362217376958
NOR,1,145,2002,1598.487130059032
NED,1,146,2002,3935.0355645414347
NOR,1,146,2002,3582.2733804807035
NED,1,147,2002,4040.188083290557
NOR,1,147,2002,5308.135858930633
NED,1,148,2002,3734.2094249530373
NOR,1,148,2002,3125.629287807206
NED,1,149,2002,3604.168361831147
NOR,1,149,2002,1762.6679283962421
NED,1,150,2002,3507.841434347979
NOR,1,150,2002,1652.9148230804303
NED,1,151,2002,2656.6314306749737
NED,1,152,2002,3486.6824421612896
NED,1,153,2002,3841.3868192378186
NED,1,154,2002,3390.6289803222753
NED,1,155,2002,2721.8049052963243
NED,1,156,2002,1571.1526628293577
NED,1,157,2002,1310.4978113653146
NED,1,158,2002,2035.5633394707802
NED,1,159,2002,3377.840179120846
NED,1,160,2002,4637.1029885659755
NED,1,161,2002,5076.742465739979
NED,1,162,2002,3895.1604132685843
NED,1,163,2002,2680.925202122851
NED,1,164,2002,1618.9812867881378
NED,1,165,2002,1577.735236597377
NED,1,166,2002,2613.5534909772027
NED,1,167,2002,1432.5858662407852
NED,1,168,2002,702.2992637247078
NED,1,169,2002,1477.5582930649284
NED,1,170,2002,363.4268359312432
NED,1,171,2002,102.02807772616313
NED,1,172,2002,584.0999321225173
NED,1,173,2002,611.3633223131949
NED,1,184,2002,2018.9485020454179
NED,1,185,2002,4352.717061328025
NED,1,186,2002,5575.662501431584
NED,1,187,2002,6906.343863915336
NED,1,188,2002,8098.6325807430285
NED,1,189,2002,6954.132086576706
NED,1,190,2002,5384.862584254674
NED,1,191,2002,5733.029101615402
NED,1,192,2002,4584.579876000969
NED,1,193,2002,3364.872376663962
NED,1,194,2002,3275.814620604545
NED,1,195,2002,2894.174640699826
NED,1,196,2002,2204.4634080481337
NED,1,197,2002,2465.368981490311
NED,1,198,2002,2462.509909235586
NED,1,199,2002,2585.2172779773095
NED,1,200,2002,1995.0612898129361
NED,1,201,2002,1791.887630309003
NOR,1,498,2002,4468.703285616146
NOR,1,499,2002,6721.57341726568
NOR,1,542,2002,5844.442439596378
NOR,1,543,2002,4435.9021516626035
NOR,1,640,2002,7795.994327017277
NOR,1,641,2002,11503.209424344455
NOR,1,642,2002,14752.73777875384
NOR,1,643,2002,16661.81062498923
NOR,1,644,2002,10551.44392751187
NOR,1,703,2002,4240.565214198353
NED,1,1,2008,2825.8946369968994
NED,1,2,2008,3018.027201378638
NED,1,3,2008,2449.3766006724504
NED,1,4,2008,756.5398277998713
NOR,1,185,2008,3132.5131826335046
NOR,1,186,2008,1248.9729864426317
NOR,1,523,2008,2926.4940561577305
NOR,1,524,2008,8224.51248799187
NOR,1,525,2008,5326.555035219608
NOR,1,643,2008,538.1713526068152
NOR,1,690,2008,5402.996603577362
NOR,1,691,2008,6490.551618622928
NOR,1,692,2008,4460.31084589121
NOR,1,693,2008,1667.4915389442176
NED,1,1,2009,1354.6855690430777
NED,1,2,2009,1248.406698110007
NED,1,3,2009,1526.4730212456775
NED,1,4,2009,1768.5267096089792
NED,1,5,2009,1064.6997317880073
