from,to,rep_period,time_step,scenario,flow
AUS,GER,3,17,1982,6083.824746215333
AUS,GER,3,18,1982,4651.545574422403
AUS,GER,3,19,1982,7178.048974552072
AUS,GER,3,20,1982,7332.068672454943
AUS,GER,3,21,1982,7378.2228435089255
AUS,GER,3,22,1982,7460.246226652241
AUS,GER,3,23,1982,7500.0
AUS,GER,3,24,1982,7500.0
AUS,ITA,1,1,1982,-395.86678034385477
AUS,ITA,1,2,1982,-1081.0
AUS,ITA,1,3,1982,-1081.0
AUS,ITA,1,4,1982,473.4324368751895
AUS,ITA,1,5,1982,-1081.0
AUS,ITA,1,6,1982,-1081.0
AUS,ITA,1,7,1982,-184.73812622078185
AUS,ITA,1,8,1982,1229.0
AUS,ITA,1,9,1982,689.3673284354172
AUS,ITA,1,10,1982,1165.9664792895364
AUS,ITA,1,11,1982,877.777292068135
AUS,ITA,1,12,1982,125.10529519784723
AUS,ITA,1,13,1982,-1081.0
AUS,ITA,1,14,1982,-1081.0
AUS,ITA,1,15,1982,-1081.0
AUS,ITA,1,16,1982,-1081.0
AUS,ITA,1,17,1982,-1081.0
AUS,ITA,1,18,1982,1229.0
AUS,ITA,1,19,1982,1229.0
AUS,ITA,1,20,1982,1229.0
AUS,ITA,1,21,1982,1229.0
AUS,ITA,1,22,1982,1229.0
AUS,ITA,1,23,1982,784.746130037991
AUS,ITA,1,24,1982,1229.0
AUS,ITA,2,1,1982,1229.0
AUS,ITA,2,2,1982,1229.0
AUS,ITA,2,3,1982,1229.0
AUS,ITA,2,4,1982,1229.0
AUS,ITA,2,5,1982,1229.0
AUS,ITA,2,6,1982,1229.0
AUS,ITA,2,7,1982,1229.0
AUS,ITA,2,8,1982,1229.0
AUS,ITA,2,9,1982,1229.0
AUS,ITA,2,10,1982,1229.0
AUS,ITA,2,11,1982,1229.0
AUS,ITA,2,12,1982,1229.0
AUS,ITA,2,13,1982,1229.0
AUS,ITA,2,14,1982,1229.0
AUS,ITA,2,15,1982,1229.0
AUS,ITA,2,16,1982,1229.0
AUS,ITA,2,17,1982,1229.0
AUS,ITA,2,18,1982,1229.0
AUS,ITA,2,19,1982,1229.0
AUS,ITA,2,20,1982,1229.0
AUS,ITA,2,21,1982,1229.0
AUS,ITA,2,22,1982,1229.0
AUS,ITA,2,23,1982,1229.0
AUS,ITA,2,24,1982,1229.0
AUS,ITA,3,1,1982,596.8799447877436
AUS,ITA,3,2,1982,-491.5060476281924
AUS,ITA,3,3,1982,-687.5936016591331
