location,technology,rep_period,time_step,scenario,production
FIN,WindOn,2,20,1982,9705.765326479797
FIN,WindOn,2,21,1982,9655.311844971611
FIN,WindOn,2,22,1982,9562.843159716744
FIN,WindOn,2,23,1982,10025.381956048675
FIN,WindOn,2,24,1982,9772.575533947966
FIN,WindOn,3,1,1982,11507.160825808183
FIN,WindOn,3,2,1982,9766.589835648396
FIN,WindOn,3,3,1982,9772.664648080365
FIN,WindOn,3,4,1982,11616.011736095568
FIN,WindOn,3,5,1982,11908.758324557866
FIN,WindOn,3,6,1982,11531.172153165304
FIN,WindOn,3,7,1982,11932.832719433361
FIN,WindOn,3,8,1982,11572.399924834197
FIN,WindOn,3,9,1982,11498.685518912265
FIN,WindOn,3,10,1982,11508.922187790384
FIN,WindOn,3,11,1982,11821.643165597941
FIN,WindOn,3,12,1982,11626.528167131462
FIN,WindOn,3,13,1982,11822.494390621583
FIN,WindOn,3,14,1982,12074.10890483772
FIN,WindOn,3,15,1982,12366.768454472902
FIN,WindOn,3,16,1982,12501.045692537564
FIN,WindOn,3,17,1982,12482.026828146223
FIN,WindOn,3,18,1982,12429.802561948583
FIN,WindOn,3,19,1982,12369.995444046916
FIN,WindOn,3,20,1982,12140.371091436342
FIN,WindOn,3,21,1982,12203.608647132442
FIN,WindOn,3,22,1982,12094.144246110169
FIN,WindOn,3,23,1982,11542.95102861615
FIN,WindOn,3,24,1982,11708.472360271895
FRA,Gas,1,17,1982,312.5
FRA,Gas,1,18,1982,1250.0
FRA,Gas,1,19,1982,605.3780220622966
FRA,Nuclear,1,1,1982,57202.81839375858
