location,rep_period,time_step,scenario,loss_of_load
NED,1,445,1987,2145.8434152442005
NED,1,446,1987,2441.212295490276
NED,1,447,1987,3580.9918173297874
NED,1,448,1987,6364.939186471191
NED,1,449,1987,9038.60866965467
NED,1,450,1987,9993.700849873328
NED,1,451,1987,10468.38898104848
NED,1,452,1987,11063.81546040459
NED,1,453,1987,10519.342198700388
NED,1,454,1987,9798.688039051653
NED,1,455,1987,9141.621823684281
NED,1,456,1987,8355.923616601885
NED,1,457,1987,4436.32610860297
NED,1,458,1987,4096.801550561158
NED,1,459,1987,3807.0008474562137
NED,1,460,1987,3588.0640262738325
NED,1,461,1987,3082.15179751534
NED,1,462,1987,2651.1670372545623
NED,1,463,1987,2794.906858097007
NED,1,464,1987,2548.2869136882236
NED,1,465,1987,1499.2445662030846
NED,1,474,1987,957.7846362000855
NED,1,475,1987,3650.2942068353595
NOR,1,475,1987,2342.98000031871
NED,1,476,1987,4202.193989193605
NOR,1,476,1987,4009.4355810049947
NED,1,477,1987,3092.449566213276
NOR,1,477,1987,3805.83144949867
NED,1,478,1987,1585.4945491506132
NOR,1,478,1987,3631.8836859228536
NOR,1,479,1987,3124.1324618849003
NED,1,480,1987,475.9328984871572
NOR,1,480,1987,2469.207711660826
NED,1,481,1987,845.0958039405682
NOR,1,481,1987,117.96657643451454
NED,1,482,1987,416.3461175552284
NED,1,483,1987,852.8924771100856
NED,1,484,1987,310.258634849336
NED,1,489,1987,829.8430326584174
NOR,1,489,1987,630.0496552799691
NED,1,490,1987,534.6362941240697
NOR,1,490,1987,5331.990188322601
NED,1,491,1987,246.8632509577451
NOR,1,491,1987,7604.490884931267
NOR,1,492,1987,9580.337934553689
NOR,1,493,1987,10747.415017461544
NED,1,494,1987,840.432617731427
NOR,1,494,1987,11562.470141862903
NED,1,495,1987,1906.2957765234692
NOR,1,495,1987,12542.973801016427
NED,1,496,1987,3993.607367605598
NOR,1,496,1987,11204.193880057905
NED,1,497,1987,5824.709731397889
NOR,1,497,1987,7290.677699441136
NED,1,498,1987,6250.895026047552
NOR,1,498,1987,3929.244383624733
NED,1,499,1987,5374.7057384134805
NED,1,500,1987,5395.700039164618
NED,1,501,1987,5180.408879737435
NED,1,502,1987,4186.35076605832
NED,1,503,1987,3052.7911619483857
NED,1,504,1987,1684.7675962694625
NED,1,505,1987,2567.8092140079093
NED,1,506,1987,1535.114686208471
NED,1,507,1987,1546.4743987910538
NED,1,508,1987,969.5249227919662
NED,1,509,1987,141.38229162671905
NED,1,511,1987,74.41017682111033
NOR,1,511,1987,641.890105685251
NED,1,512,1987,748.1481179053367
NOR,1,512,1987,2760.9933826057695
NED,1,513,1987,3067.50867741553
NOR,1,513,1987,2575.6330964965437
NED,1,514,1987,5337.134943879171
NOR,1,514,1987,1572.256619490574
NED,1,515,1987,4212.510597044643
NOR,1,515,1987,88.79224822690958
NED,1,516,1987,3301.2299435176806
NOR,1,516,1987,25.750297859655802
NED,1,517,1987,4941.157930500676
NED,1,518,1987,4968.863268586951
NED,1,519,1987,4953.272682863815
NED,1,520,1987,5530.160784747958
NED,1,521,1987,5496.854133587287
NED,1,522,1987,5580.274601580815
NED,1,523,1987,4977.72186710669
NED,1,524,1987,3557.797802328164
NED,1,525,1987,267.0867234449961
NED,1,567,1987,2031.8048454497084
NED,1,568,1987,5062.481152162801
NED,1,569,1987,6043.298583119772
NED,1,570,1987,5096.412125875002
NED,1,571,1987,2546.036240264396
NED,1,572,1987,1416.8225765014695
NED,1,573,1987,58.32816197113971
NED,1,624,1987,2320.345683647479
NED,1,625,1987,1249.2489368594704
NED,1,626,1987,1875.1104444906246
NED,1,627,1987,2410.8933444040313
NED,1,628,1987,948.272813987523
NED,1,713,1987,1679.790052164402
NED,1,714,1987,1287.0547362367397
NED,1,715,1987,393.6356641599921
NED,1,716,1987,224.32392358081097
NED,1,719,1987,1730.1973284669257
NED,1,720,1987,2423.3795081694543
NOR,1,124,1992,1110.7823974247387
NOR,1,126,1992,1175.1136188243827
NOR,1,127,1992,1431.0595460314312
NOR,1,221,1992,3392.7512855507275
NOR,1,222,1992,3470.882428152461
NOR,1,223,1992,3300.1435226392286
NOR,1,224,1992,2474.6233046705865
NED,1,245,1992,1687.2152562702036
NED,1,246,1992,1892.5716444297443
NED,1,247,1992,2459.8964629261027
NED,1,248,1992,2600.9110220028915
NED,1,249,1992,2929.4787617942384
NED,1,257,1992,5035.205358132689
NED,1,258,1992,5894.15939718142
NED,1,259,1992,5877.790701115454
NED,1,260,1992,5930.137888685142
NED,1,261,1992,3206.0156535203973
NOR,1,460,1992,247.52768072507024
NOR,1,461,1992,2579.3525599032155
NOR,1,462,1992,4396.997179726495
NOR,1,463,1992,6986.647885193428
NOR,1,464,1992,8802.438281049019
NOR,1,465,1992,9021.532370747498
NOR,1,466,1992,2191.0368334684804
NOR,1,489,1992,1355.801430483494
NOR,1,490,1992,842.9405896865687
NOR,1,491,1992,1169.7805259662764
NOR,1,495,1992,3363.5780682868026
NOR,1,496,1992,9130.1956627337
NOR,1,497,1992,10191.336323516643
NOR,1,498,1992,10684.51941237937
NOR,1,499,1992,10493.28809639312
NOR,1,500,1992,7761.876498438037
NOR,1,501,1992,1212.454810102046
NED,1,549,1992,1519.5911238219596
NED,1,550,1992,3127.6788614701986
NED,1,551,1992,4130.286797321342
NED,1,552,1992,5253.29027178591
NED,1,553,1992,5043.953177779879
NED,1,554,1992,5271.7953780734615
NED,1,555,1992,5464.593085715723
NED,1,556,1992,5372.608073349606
NED,1,557,1992,5554.503625207842
NED,1,558,1992,4803.170594474095
NED,1,559,1992,5434.104462675665
NED,1,560,1992,6019.453781314452
NED,1,561,1992,6011.966510253736
NED,1,568,1992,1970.1827750217672
NED,1,569,1992,9098.035534446717
NED,1,570,1992,10564.314687130303
NED,1,571,1992,10543.980748162967
NED,1,572,1992,11269.48960859551
NED,1,573,1992,10555.85113791036
NED,1,574,1992,9906.22491994928
NED,1,575,1992,9198.395519067542
NED,1,576,1992,8349.826984597583
NED,1,577,1992,7100.779351922877
NED,1,578,1992,6370.101627765079
NED,1,579,1992,5739.256821310916
NED,1,580,1992,5872.227527813883
NED,1,581,1992,5716.783347562202
NED,1,582,1992,3936.178505880926
NED,1,583,1992,3333.332076960643
NED,1,584,1992,1929.4490391762151
NED,1,585,1992,250.07747476868244
NED,1,641,1992,1028.1440339554308
NED,1,642,1992,1407.808813295145
NED,1,643,1992,1492.8844914221481
NED,1,644,1992,2437.4307422234597
NED,1,645,1992,2569.671447408875
NED,1,646,1992,2040.0105920979431
NED,1,647,1992,815.0117112078567
NED,1,648,1992,819.8148862073564
NED,1,649,1992,1037.8402331914822
NED,1,650,1992,1577.7123625257977
NED,1,651,1992,1073.8360422457754
NED,1,652,1992,1385.333027639281
NED,1,653,1992,1067.1330497044846
NED,1,654,1992,639.3164861923508
NED,1,655,1992,1054.6614028185609
NED,1,656,1992,1593.3294268394384
NED,1,657,1992,1050.336488283379
NED,1,665,1992,1485.239363850159
NED,1,696,1992,1191.2443266647738
NED,1,697,1992,3527.098571713731
NED,1,698,1992,4687.909301806088
NED,1,699,1992,4589.823950886794
NED,1,700,1992,4534.827181425375
NED,1,701,1992,3966.312965377032
NED,1,702,1992,2321.7279579833335
NED,1,703,1992,2523.518759056409
NED,1,704,1992,2812.868139839736
NED,1,705,1992,3720.023253870131
NED,1,706,1992,3161.9824724792497
NED,1,707,1992,2223.823543552456
NED,1,708,1992,1454.875137971444
NED,1,709,1992,2187.690086067126
NED,1,710,1992,1449.664807699207
NED,1,711,1992,1777.4502234153597
NED,1,712,1992,3146.0692474173297
NED,1,713,1992,4999.141391108667
NED,1,714,1992,6494.73304027842
NED,1,715,1992,6892.134093609822
NED,1,716,1992,7550.487449419919
NED,1,717,1992,6916.31126065844
NED,1,718,1992,6437.139495381347
NED,1,719,1992,7933.31420344161
NED,1,720,1992,7111.657372626483
NOR,1,47,1995,2590.7381516072296
NOR,1,48,1995,437.4492665296118
NOR,1,61,1995,5537.173378234142
NOR,1,62,1995,10608.337537482013
NOR,1,63,1995,17898.524462486144
NOR,1,64,1995,18163.86404438484
NED,1,65,1995,1011.0465753815015
NOR,1,65,1995,15818.633098312552
NOR,1,66,1995,10021.552930561738
NOR,1,67,1995,3280.84316761564
NOR,1,286,1995,12289.956324054161
NOR,1,287,1995,14186.095160318418
NOR,1,288,1995,13162.61374764471
NOR,1,289,1995,7686.983417415891
NOR,1,290,1995,2240.597189888786
NED,1,584,1995,478.8414307308188
NED,1,585,1995,3498.75954111517
NED,1,586,1995,4660.452875569548
NED,1,587,1995,3741.371185048077
NED,1,588,1995,3730.6500405800257
NED,1,589,1995,5247.074760838753
NED,1,590,1995,5220.120463913956
NED,1,591,1995,5531.658895225523
NED,1,592,1995,6779.148779763396
NED,1,593,1995,6818.05233166855
NED,1,594,1995,4377.578701206176
NOR,1,647,1995,6053.9806772315305
NOR,1,648,1995,6848.267494337417
NOR,1,649,1995,5976.560697997813
NOR,1,650,1995,3684.6719802720863
NOR,1,671,1995,3020.2476048872677
NOR,1,672,1995,5916.561389633152
NOR,1,673,1995,6820.176798958785
NOR,1,674,1995,9046.168083590856
NOR,1,675,1995,10348.096034139728
NOR,1,676,1995,11359.153502117268
NOR,1,677,1995,11926.882020017167
NOR,1,678,1995,13126.254393710069
NOR,1,679,1995,14306.31996521279
NOR,1,680,1995,14159.22493859403
NOR,1,681,1995,13083.357443025261
NOR,1,682,1995,5338.707544397249
NED,1,716,1995,150.60881996004468
NOR,1,716,1995,9461.302016497357
NED,1,717,1995,4661.606533878881
NOR,1,717,1995,7638.215637783746
NED,1,718,1995,7966.634710678083
NOR,1,718,1995,1631.0906508196813
NED,1,719,1995,7128.987644857776
NED,1,720,1995,5670.784491675479
NED,1,26,1997,1228.245071056124
NED,1,27,1997,3014.1463807632053
NED,1,28,1997,4011.204105887926
NED,1,29,1997,4287.272351010329
NED,1,30,1997,2599.962124567565
NED,1,31,1997,1863.0568128819841
NED,1,32,1997,1266.2942195372455
NED,1,33,1997,1499.9397063307579
NOR,1,63,1997,8894.68124891344
NOR,1,64,1997,14031.990170851439
NOR,1,65,1997,16581.79089910705
NOR,1,66,1997,17054.184386279052
NOR,1,67,1997,17400.957515720133
NOR,1,68,1997,17755.04083280215
NOR,1,69,1997,17699.31785001175
NOR,1,70,1997,17147.165429532226
NOR,1,71,1997,15579.71322552203
NOR,1,72,1997,14858.578891005494
NOR,1,73,1997,14448.318582467931
NOR,1,74,1997,14450.340417042027
NOR,1,75,1997,13964.988146037575
NOR,1,76,1997,12371.077515621675
NOR,1,77,1997,12005.774530623858
NOR,1,78,1997,9467.660730477424
NOR,1,79,1997,3289.4822481911488
NOR,1,102,1997,1118.8837970987556
NOR,1,103,1997,3545.621152325744
NOR,1,104,1997,4138.080619967061
NOR,1,105,1997,3188.0152637606266
NOR,1,106,1997,1803.3097896302586
NOR,1,112,1997,2658.5576527642893
NED,1,113,1997,1873.4240483381195
NOR,1,113,1997,3739.2057534607943
BLT,1,114,1997,380.05893507347264
NED,1,114,1997,2358.3643709105763
NOR,1,114,1997,4754.216711317825
SWI,1,114,1997,241.75968785982923
NED,1,115,1997,3949.7107298481615
NOR,1,115,1997,5886.15611541943
NED,1,116,1997,4588.393397809836
NOR,1,116,1997,6822.06096179681
NED,1,117,1997,3184.65434307284
NOR,1,117,1997,6040.771828910364
NED,1,118,1997,1699.833896916808
NOR,1,118,1997,4272.340884913034
NED,1,119,1997,1848.765307102503
NOR,1,119,1997,114.38239112271549
NED,1,120,1997,2617.6298573717745
NOR,1,120,1997,1882.8313047033243
NED,1,121,1997,751.8713683391843
NOR,1,121,1997,3610.257781874726
NED,1,122,1997,1701.68740939117
NOR,1,122,1997,5469.1925512251955
NED,1,123,1997,1097.9012352764462
NOR,1,123,1997,7685.617159095593
NED,1,124,1997,835.1514036102044
NOR,1,124,1997,10428.219826544617
NOR,1,125,1997,13034.977230896511
NOR,1,126,1997,13749.473071784445
NOR,1,127,1997,14757.889029519036
NOR,1,128,1997,15180.960713643664
NOR,1,129,1997,14250.50570410243
NOR,1,130,1997,12469.690317930292
NOR,1,131,1997,2008.2148353802104
NOR,1,207,1997,6653.916018299194
NOR,1,208,1997,8973.504267498947
NOR,1,209,1997,8991.339681814066
NOR,1,210,1997,8285.804715522805
NOR,1,211,1997,6191.598160757771
NOR,1,212,1997,3624.6403376001763
NOR,1,213,1997,677.6785472192969
NOR,1,224,1997,3271.3376996658308
NOR,1,225,1997,4373.498632901944
NOR,1,226,1997,8696.739212164775
NOR,1,227,1997,4870.0772911984795
NOR,1,228,1997,4583.745760246578
NOR,1,229,1997,4906.161003389978
NOR,1,230,1997,7012.589286936352
NED,1,231,1997,2333.4542802956485
NOR,1,231,1997,9868.492437800767
NED,1,232,1997,4578.894504378903
NOR,1,232,1997,10616.272872364734
NED,1,233,1997,6607.329887520654
NOR,1,233,1997,11559.914313917063
BEL,1,234,1997,302.0586480865177
BLT,1,234,1997,621.7842972362196
NED,1,234,1997,7425.595221435291
NOR,1,234,1997,11672.127121809659
POL,1,234,1997,961.1532263477584
BLT,1,235,1997,609.8595840386301
DEN,1,235,1997,823.5815080322445
NED,1,235,1997,7867.1700305486265
NOR,1,235,1997,10441.374918287573
NED,1,236,1997,8121.767668682904
NOR,1,236,1997,9971.15016401506
NED,1,237,1997,6898.571420470764
NOR,1,237,1997,9519.239543984686
NED,1,238,1997,6866.153825504887
NOR,1,238,1997,7576.62157348717
NED,1,239,1997,8782.603381383346
NOR,1,239,1997,8563.295366633927
NED,1,240,1997,8249.668389920844
NOR,1,240,1997,4041.3521481203206
NED,1,241,1997,5330.142613463837
NED,1,242,1997,5233.291845732929
NED,1,243,1997,5836.531918990699
NED,1,244,1997,5627.520959528112
NED,1,245,1997,7251.637970342695
NED,1,246,1997,6906.067922626866
NOR,1,246,1997,639.6112897814237
NED,1,247,1997,6937.818868146945
NOR,1,247,1997,1748.2116543344891
NED,1,248,1997,6347.348182882341
NOR,1,248,1997,668.763539102597
NED,1,249,1997,4549.462179828715
NED,1,250,1997,1558.3841397720912
NOR,1,363,1997,591.3373341172974
NOR,1,364,1997,3051.3858659629304
NOR,1,365,1997,5563.595660749112
NOR,1,366,1997,7113.312765501883
NOR,1,367,1997,5674.384251639856
NOR,1,368,1997,684.9351543332941
NED,1,446,1997,2313.123434850758
NED,1,447,1997,2826.7356252520344
NED,1,448,1997,2594.5231580054397
NED,1,449,1997,2327.738811147404
NED,1,450,1997,3111.4739450695615
NED,1,451,1997,3561.3075761504124
NED,1,452,1997,3325.5741664178513
NED,1,482,1997,1889.6225747627968
NED,1,483,1997,1778.3507426718884
NED,1,484,1997,1996.5457960695837
NED,1,485,1997,1264.5790937375987
NED,1,486,1997,152.62056969992113
NED,1,546,1997,175.01424672736334
NED,1,547,1997,1228.8185909095369
NED,1,548,1997,1999.8085278747383
NED,1,549,1997,2470.836293465144
NED,1,550,1997,2186.5600038010953
NED,1,551,1997,504.47789925596635
NED,1,552,1997,1352.938332694313
NED,1,553,1997,2629.239234241044
NED,1,554,1997,2369.2888027574922
NED,1,555,1997,3536.5898624359115
NED,1,556,1997,3620.845424813149
NED,1,557,1997,2418.541467364192
NED,1,561,1997,1627.444436267344
NED,1,562,1997,408.83917038480104
NED,1,569,1997,1403.2918085637039
NED,1,570,1997,1714.1997141178063
NED,1,571,1997,982.1336683846039
NED,1,584,1997,448.4258331905221
NED,1,585,1997,2187.5265660795926
NED,1,586,1997,2134.6136886097347
NED,1,587,1997,1259.079879785079
NED,1,588,1997,1350.5417049510324
NED,1,589,1997,2093.290075452881
NED,1,590,1997,1156.2135208303525
NED,1,591,1997,1910.304212844675
NED,1,592,1997,4808.540206416425
NED,1,593,1997,7431.115715975355
NED,1,594,1997,6843.34362188077
NED,1,595,1997,5833.072880804712
NED,1,596,1997,5485.635445860696
NED,1,597,1997,4883.687208518092
NED,1,598,1997,4465.819478012683
NED,1,599,1997,4953.622263059014
NED,1,600,1997,3834.296345436048
NED,1,601,1997,2289.5485734036615
NED,1,602,1997,289.41293686597544
NED,1,622,1997,1430.8864036990212
NED,1,623,1997,1775.6534802880344
NED,1,624,1997,1330.6739701865122
NED,1,631,1997,429.7022873334395
NED,1,632,1997,1775.8271777227683
NED,1,633,1997,722.0831577696235
NED,1,641,1997,599.5779291975687
NED,1,674,1997,747.372022505326
NED,1,675,1997,1143.3912183496914
NED,1,676,1997,1198.874192989549
NED,1,677,1997,304.99854673373534
NED,1,682,1997,170.13110531444704
NED,1,685,1997,1379.990255371993
NED,1,686,1997,1777.1524158889001
NED,1,687,1997,2700.7896811337187
NED,1,688,1997,4301.286676291316
NED,1,689,1997,5618.226864878271
NED,1,690,1997,6485.313690346434
NED,1,691,1997,7121.137263078548
NED,1,692,1997,7858.629145615378
NED,1,693,1997,7042.006084146492
NED,1,694,1997,6250.338088814317
NED,1,695,1997,6248.928960631847
NED,1,696,1997,5359.088474596258
NED,1,697,1997,4526.185963640553
NED,1,698,1997,4812.5200198028
NED,1,699,1997,4907.9192879532675
NED,1,700,1997,5019.172623626351
NED,1,701,1997,5335.491906900964
NED,1,702,1997,4643.086674588169
NED,1,703,1997,4872.660888200838
NED,1,704,1997,4892.350616370056
NED,1,705,1997,5030.898281219481
NED,1,706,1997,3072.1915480620737
NED,1,707,1997,638.4002621372074
NED,1,714,1997,1517.8506274966362
NED,1,715,1997,2938.852260220434
NED,1,716,1997,3012.9196324348322
NED,1,40,2002,152.52852857777975
NED,1,137,2002,105.76577553659627
NED,1,138,2002,133.42792746288796
NED,1,143,2002,819.3819849549043
NOR,1,143,2002,2505.577260783558
NED,1,144,2002,1673.663475249319
NOR,1,144,2002,2775.061695990249
NED,1,145,2002,2896.8713442064823
NOR,1,145,2002,1591.1871701446935
NED,1,146,2002,3918.974139289926
NOR,1,146,2002,3576.2245693473383
NED,1,147,2002,4025.381844749628
NOR,1,147,2002,5302.812834065616
NED,1,148,2002,3718.799867156976
NOR,1,148,2002,3118.676573291443
NED,1,149,2002,3590.1257704838963
NOR,1,149,2002,1754.9911380217563
NED,1,150,2002,3496.5097220252555
NOR,1,150,2002,1644.9205221271686
NED,1,151,2002,2649.591572056649
NED,1,152,2002,3483.9364131311904
NED,1,153,2002,3839.7041282578084
NED,1,154,2002,3390.0256005953943
NED,1,155,2002,2720.801773228679
NED,1,156,2002,1570.1194486479096
NED,1,157,2002,1309.2037028005193
NED,1,158,2002,2034.1792161238006
NED,1,159,2002,3376.4349576967206
NED,1,160,2002,4636.355279675569
NED,1,161,2002,5068.010223330621
NED,1,162,2002,3879.2115388443412
NED,1,163,2002,2666.4196400697965
NED,1,164,2002,1605.2840537998763
NED,1,165,2002,1566.5274188743101
NED,1,166,2002,2601.386929527023
NED,1,167,2002,1411.0437298830623
NED,1,168,2002,676.225057681814
NED,1,169,2002,1439.3582314133841
NED,1,170,2002,314.9425465579801
NED,1,171,2002,52.57659583178872
NED,1,172,2002,536.8868142835804
NED,1,173,2002,561.2156841900588
NED,1,184,2002,1989.8070077511138
NED,1,185,2002,4322.008504058813
NED,1,186,2002,5543.345521017927
NED,1,187,2002,6876.818861122637
NED,1,188,2002,8072.395537367412
NED,1,189,2002,6925.879790279225
NED,1,190,2002,5352.137423155483
NED,1,191,2002,5706.75104475767
NED,1,192,2002,4555.950233020104
NED,1,193,2002,3342.5622391476745
NED,1,194,2002,3257.0888584169525
NED,1,195,2002,2876.233696113465
NED,1,196,2002,2183.895696616423
NED,1,197,2002,2447.1195591567493
NED,1,198,2002,2447.302924781105
NED,1,199,2002,2567.7666340454193
NED,1,200,2002,1973.8095563875615
NED,1,201,2002,1768.4473610825185
NOR,1,498,2002,4458.318840544507
NOR,1,499,2002,6714.356597670104
NOR,1,542,2002,5851.449828666745
NOR,1,543,2002,4435.9982611396135
NOR,1,640,2002,7788.233496301378
NOR,1,641,2002,11498.063240265645
NOR,1,642,2002,14750.300865790492
NOR,1,643,2002,16661.303256411804
NOR,1,644,2002,10547.158038730475
NOR,1,703,2002,4229.48826371085
NED,1,1,2008,2813.367494928973
NED,1,2,2008,3008.7541630564656
NED,1,3,2008,2440.445670957844
NED,1,4,2008,743.4984635739941
NOR,1,185,2008,3122.2978895679416
NOR,1,186,2008,1242.124374538771
NOR,1,523,2008,2917.548256476838
NOR,1,524,2008,8219.904978455485
NOR,1,525,2008,5320.940207426804
NOR,1,643,2008,528.7632276868126
NOR,1,690,2008,5393.870486561897
NOR,1,691,2008,6483.8243512409745
NOR,1,692,2008,4454.189434599259
NOR,1,693,2008,1662.4320113371614
NED,1,1,2009,1347.5773838909747
NED,1,2,2009,1243.4461574753311
NED,1,3,2009,1521.7984486181786
NED,1,4,2009,1764.5954670269646
NED,1,5,2009,1060.2702181439138
NED,1,6,2009,97.57003538793401
NED,1,7,2009,136.70970578406195
NED,1,8,2009,948.6430775967087
NED,1,9,2009,1871.847417556638
NED,1,10,2009,1895.2599336586147
NED,1,11,2009,962.8373926780043
NED,1,16,2009,1400.8079588788332
NOR,1,16,2009,31.93170818456747
NED,1,17,2009,3025.4860868722435
NOR,1,17,2009,1956.9684394438275
NED,1,18,2009,2176.917478179098
NOR,1,18,2009,2793.593525616193
NED,1,19,2009,1826.5597616460045
NOR,1,19,2009,2584.360226636082
NED,1,20,2009,1757.5208927292379
NOR,1,20,2009,1392.6434796979688
NED,1,46,2009,1139.3959764906615
